    T[sec]  F7  F3  F4  F8  T3  C3  C4  T4  T5  P3  P4  T6  O1  O2
28.1953 34.6 -81.26 46.67 -10.46 153.7 -67.59 70 -70.8 -138.4 -286.4 -180.2 82.87 -362.1 -166.6
28.2031 21.72 36.21 215.6 -21.72 -101.4 -135.2 -19.31 -2.414 -132.8 -58.74 -27.36 -36.21 -344.4 -222.1
28.2109 -48.28 80.46 -16.09 -25.75 -204.4 -69.19 221.3 70.8 -81.26 -257.5 -82.07 -37.01 -400.7 -160.1
28.2188 14.48 50.69 27.36 94.94 -81.26 -24.14 239.8 57.93 57.93 -25.75 -134.4 22.53 4.828 -223.7
28.2266 -70.8 14.48 36.21 35.4 117.5 -61.15 75.63 -179.4 34.6 -60.34 -195.5 53.91 -136.8 -96.55
28.2344 14.48 -167.4 -21.72 -9.655 -227.7 -159.3 -128.7 -136.8 -148 -304.1 -64.37 97.36 -179.4 -160.1
28.2422 -51.49 -91.72 35.4 74.83 -27.36 -185.1 -160.1 42.64 5.632 -281.6 -222.1 -174.6 -190.7 -66.78
28.25 16.9 146.4 68.39 110.2 66.78 25.75 132.8 120.7 -16.09 -175.4 -116.7 136.8 30.57 -41.03
28.2578 -87.7 -59.54 15.29 -34.6 1.609 -29.77 35.4 -115.1 46.67 -279.2 -83.68 -4.023 -175.4 -80.46
28.2656 -183.4 52.3 -44.25 25.75 134.4 -83.68 8.851 14.48 -60.34 -175.4 -132.8 44.25 -171.4 9.655
28.2734 -201.1 -77.24 -138.4 -124.7 12.87 -37.01 -70.8 -66.78 -88.51 -218 -226.1 -80.46 -88.51 -49.08
28.2813 -107 -55.52 -99.77 -105.4 -189.1 -74.02 -201.1 -19.31 76.44 -331.5 -348.4 -34.6 -280.8 -208.4
28.2891 191.5 224.5 -81.26 -37.01 73.22 -49.08 127.9 103.8 117.5 -166.6 -138.4 -23.33 -7.241 -28.16
28.2969 194.7 82.87 -48.28 -87.7 132.8 92.53 133.6 70.8 52.3 254.3 -201.1 -16.09 72.41 86.9
28.3047 88.51 116.7 -32.18 54.71 -87.7 66.78 -141.6 -89.31 181.8 -85.29 -417.6 -64.37 255.9 -79.65
28.3125 142.4 84.48 -106.2 -232.5 -75.63 -38.62 -51.49 -107 46.67 111.8 -214 -30.57 -45.06 -119.1
28.3203 -96.55 58.74 -61.15 18.51 -13.68 -80.46 51.49 144.8 -22.53 -134.4 -63.56 85.29 228.5 103
28.3281 -39.43 -73.22 214.8 299.3 67.59 -121.5 116.7 194.7 74.83 122.3 85.29 178.6 54.71 136.8
28.3359 -48.28 -201.1 -1.609 -116.7 49.88 -60.34 82.87 138.4 -12.07 -95.75 -39.43 -25.75 147.2 103
28.3438 11.26 -145.6 -144 53.91 107.8 26.55 -172.2 -70.8 -17.7 -167.4 -78.05 20.92 156.9 -49.08
28.3516 93.33 46.67 -57.13 170.6 -10.46 41.84 -129.5 -5.632 206.8 2.414 -149.7 -152.1 152.9 -54.71
28.3594 38.62 -53.1 -74.02 59.54 -99.77 38.62 -12.07 -47.47 -84.48 -42.64 -79.65 58.74 23.33 -105.4
28.3672 38.62 134.4 -98.16 225.3 -179.4 -149.7 195.5 99.77 -138.4 -108.6 -84.48 96.55 -61.15 -165.7
28.375 25.75 -105.4 56.32 126.3 -5.632 94.94 16.9 126.3 -199.5 -161.7 -39.43 -36.21 -132.8 -172.2
28.3828 8.851 54.71 101.4 40.23 -16.09 -39.43 177.8 136.8 63.56 47.47 -5.632 -106.2 -198.7 -238.2
28.3906 88.51 192.3 -42.64 92.53 -98.16 -18.51 114.3 -184.3 -87.7 -187.5 -221.3 22.53 -230.1 -349.2
28.3984 -52.3 -121.5 -105.4 -141.6 -96.55 -35.4 -155.3 12.87 -201.1 -360.5 -159.3 20.92 -434.5 -238.2
28.4063 -92.53 -25.75 -142.4 27.36 16.9 -215.6 -128.7 91.72 -140.8 -163.3 -236.6 -119.1 -294.5 -35.4
28.4141 130.3 20.92 -71.61 45.86 -15.29 -57.13 50.69 24.94 61.95 -280.8 -88.51 -31.38 -204.4 -91.72
28.4219 134.4 114.3 134.4 95.75 -194.7 38.62 149.7 5.632 -95.75 -205.2 -96.55 154.5 -60.34 -45.06
28.4297 58.74 2.414 163.3 112.6 99.77 49.88 94.94 -49.08 101.4 12.87 -110.2 136 -164.1 -178.6
28.4375 86.9 86.9 -23.33 152.9 -61.15 50.69 -22.53 46.67 185.9 -150.5 32.99 -151.3 -214 -61.15
28.4453 17.7 24.94 -139.2 114.3 38.62 -201.1 -53.1 -33.79 -76.44 -183.4 -133.6 -125.5 -157.7 -162.5
28.4531 -12.07 82.87 -55.52 -71.61 -41.03 -75.63 20.92 3.218 124.7 -290.5 -291.3 -173.8 -9.655 -174.6
28.4609 -5.632 -11.26 63.56 -102.2 6.437 46.67 94.94 -32.18 23.33 -247 -79.65 43.45 -217.2 -139.2
28.4688 -18.51 68.39 291.3 -114.3 -148 -10.46 133.6 -22.53 -78.05 -172.2 -166.6 187.5 40.23 -293.7
28.4766 -197.1 122.3 57.93 -167.4 -75.63 -52.3 126.3 -164.1 -92.53 -184.3 195.5 76.44 -358 -210.8
28.4844 -44.25 12.87 -5.632 111.8 166.6 8.851 -6.437 64.37 -63.56 -246.2 -128.7 -83.68 -198.7 132.8
28.4922 33.79 44.25 45.86 59.54 124.7 -109.4 0 60.34 145.6 -106.2 -3.218 -101.4 -112.6 128.7
28.5 -78.05 -321 -82.07 25.75 -185.1 -233.3 -2.414 -118.3 122.3 -372.5 -208.4 15.29 -197.1 43.45
28.5078 39.43 -23.33 -64.37 -7.241 -30.57 -3.218 28.97 -69.19 -124.7 -254.3 -217.2 96.55 -238.2 -218
28.5156 -69.19 180.2 115.9 70 -29.77 -43.45 -23.33 193.9 -263.1 -336.3 -51.49 58.74 -370.1 -204.4
28.5234 56.32 -21.72 122.3 187.5 -76.44 71.61 93.33 306.5 -117.5 -216.4 41.84 250.2 -306.5 -54.71
28.5313 -83.68 -69.19 157.7 -29.77 -65.17 -153.7 83.68 103.8 22.53 -99.77 22.53 120.7 -286.4 146.4
28.5391 -214 -139.2 -34.6 -43.45 35.4 -108.6 -106.2 -110.2 57.93 -362.1 134.4 -53.1 -289.7 40.23
28.5469 -173.8 -165.7 -14.48 -206.8 -121.5 -339.5 -57.13 -73.22 -5.632 -370.1 28.97 -126.3 -330.7 276.8
28.5547 -134.4 -117.5 36.21 -273.6 -120.7 -88.51 19.31 -11.26 -124.7 -286.4 90.92 -50.69 -427.2 -41.03
28.5625 33.79 26.55 47.47 -33.79 -109.4 -3.218 4.828 13.68 123.9 -382.2 -111 -105.4 -156.1 -117.5
28.5703 -98.16 -155.3 68.39 68.39 200.3 -3.218 32.99 -35.4 -70.8 -81.26 -59.54 -106.2 -246.2 -46.67
28.5781 -104.6 -7.241 -124.7 -27.36 162.5 78.85 -114.3 -107 44.25 -174.6 -59.54 -113.4 -99.77 -50.69
28.5859 86.9 -105.4 114.3 -64.37 -123.1 -60.34 -102.2 14.48 301.7 -46.67 -176.2 32.99 8.851 -255.1
28.5938 97.36 8.851 -7.241 -115.1 1.609 17.7 49.88 -187.5 230.9 -156.1 -104.6 -26.55 -158.5 -293.7
28.6016 91.72 -77.24 -50.69 -55.52 32.99 25.75 136 -36.21 75.63 -410.3 -370.1 -158.5 -344.4 -262.3
28.6094 11.26 -33.79 -93.33 78.85 -45.06 68.39 114.3 -147.2 -140.8 -344.4 -264.7 -14.48 -492.4 -403.1
28.6172 -208.4 16.9 -56.32 82.87 -130.3 2.414 115.9 -118.3 -144 -175.4 -199.5 0 -481.1 -55.52
28.625 -102.2 14.48 38.62 129.5 57.93 196.3 225.3 169.8 -113.4 -24.14 197.9 21.72 -86.09 -135.2
28.6328 206 2.414 186.7 -169.8 13.68 141.6 132 52.3 154.5 167.4 182.6 121.5 143.2 180.2
28.6406 12.87 56.32 -132.8 132.8 -75.63 57.93 181.8 74.83 137.6 3.218 278.4 -9.655 98.96 61.95
28.6484 35.4 64.37 44.25 -181 65.98 -196.3 169.8 37.82 19.31 -39.43 105.4 -50.69 -40.23 -16.09
28.6563 -103.8 12.87 151.3 158.5 177.8 -73.22 -53.1 -193.1 105.4 59.54 -71.61 -40.23 -157.7 3.218
28.6641 -8.046 28.97 61.95 36.21 -132.8 -7.241 103.8 35.4 -102.2 -140.8 -75.63 35.4 -122.3 -104.6
28.6719 117.5 12.87 29.77 -141.6 -61.15 25.75 21.72 27.36 29.77 -80.46 234.9 71.61 66.78 -104.6
28.6797 70.8 -203.6 -54.71 -100.6 -123.1 -2.414 11.26 49.88 125.5 -3.218 265.5 49.88 346 64.37
28.6875 -232.5 -205.2 -36.21 -125.5 -138.4 -167.4 -80.46 -164.1 -16.09 -56.32 103 58.74 196.3 85.29
28.6953 -138.4 -143.2 114.3 0.8046 -165.7 -266.3 -162.5 21.72 150.5 16.9 97.36 -11.26 125.5 -46.67
28.7031 -148 -23.33 54.71 112.6 -158.5 -50.69 25.75 51.49 -73.22 55.52 103 -12.07 35.4 164.9
28.7109 -56.32 30.57 173.8 54.71 -149.7 -45.06 58.74 22.53 162.5 7.241 142.4 -34.6 70.8 187.5
28.7188 -82.07 154.5 12.87 -33.79 56.32 -129.5 52.3 46.67 -77.24 -130.3 204.4 72.41 17.7 120.7
28.7266 -55.52 -35.4 145.6 89.31 -166.6 -121.5 12.87 32.99 -138.4 -170.6 299.3 95.75 -179.4 90.92
28.7344 -12.07 -19.31 121.5 164.9 90.92 14.48 -15.29 32.99 -134.4 -222.1 -43.45 -140.8 -278.4 -144
28.7422 42.64 -47.47 63.56 146.4 -94.14 7.241 -106.2 -20.11 -71.61 -183.4 -127.1 -143.2 -146.4 -329.1
28.75 23.33 54.71 -10.46 31.38 -133.6 24.94 33.79 63.56 -83.68 -129.5 -199.5 4.828 -220.5 -354
28.7578 98.96 136.8 -26.55 -24.14 -275.2 -117.5 -71.61 -38.62 51.49 -138.4 -239.8 -81.26 -289.7 -183.4
28.7656 83.68 -97.36 67.59 -131.1 -27.36 88.51 -4.023 38.62 161.7 -189.1 49.88 -68.39 -289.7 -163.3
28.7734 -51.49 24.94 22.53 118.3 -122.3 129.5 60.34 42.64 136.8 -180.2 -4.023 -93.33 -107 -16.09
28.7813 -124.7 12.87 46.67 63.56 -153.7 -108.6 -98.16 -12.07 -44.25 -280.8 -159.3 -206.8 -114.3 -243.8
28.7891 -46.67 -69.19 68.39 14.48 88.51 57.93 -127.1 -13.68 -112.6 -327.5 -115.1 2.414 -377.4 -404.7
28.7969 -70.8 178.6 313 64.37 97.36 22.53 60.34 106.2 52.3 0 -31.38 -26.55 -87.7 -165.7
28.8047 -88.51 136.8 181.8 -18.51 -75.63 171.4 75.63 81.26 99.77 68.39 -34.6 11.26 28.97 -292.1
28.8125 -84.48 -7.241 70 100.6 -89.31 -3.218 -22.53 -36.21 1.609 -135.2 115.9 -7.241 46.67 -218
28.8203 -248.6 -13.68 -23.33 -27.36 -103.8 13.68 -106.2 -234.1 -11.26 -226.1 54.71 103.8 -170.6 -179.4
28.8281 -88.51 -35.4 -163.3 -20.11 -417.6 -197.1 -95.75 -97.36 109.4 -336.3 7.241 -206.8 -343.6 -193.1
28.8359 -46.67 54.71 103.8 -184.3 -116.7 -11.26 0.8046 6.437 -99.77 -276.8 -137.6 -187.5 -209.2 -296.1
28.8438 56.32 66.78 89.31 -184.3 137.6 25.75 0.8046 68.39 -38.62 -210.8 -57.13 -75.63 -349.2 -380.6
28.8516 -8.046 78.85 111.8 200.3 105.4 162.5 143.2 30.57 163.3 -146.4 184.3 74.83 -100.6 -289.7
28.8594 41.84 110.2 228.5 99.77 -10.46 -28.16 150.5 -49.08 -38.62 -45.06 121.5 245.4 -4.023 -328.3
28.8672 48.28 90.92 193.9 14.48 -107 26.55 -16.09 -121.5 -7.241 -117.5 400.7 128.7 108.6 -27.36
28.875 45.86 160.9 65.98 112.6 -212.4 164.9 -26.55 62.76 33.79 -80.46 246.2 -95.75 167.4 122.3
28.8828 97.36 50.69 -2.414 -207.6 148.8 107.8 -12.07 20.92 -66.78 4.828 196.3 -80.46 93.33 248.6
28.8906 -52.3 32.99 59.54 -8.046 290.5 24.94 245.4 -184.3 -12.07 79.65 383 170.6 -12.07 -38.62
28.8984 92.53 36.21 62.76 68.39 184.3 52.3 52.3 80.46 120.7 -100.6 74.83 -12.07 35.4 0.8046
28.9063 45.86 196.3 100.6 -54.71 128.7 103.8 44.25 62.76 21.72 47.47 410.3 -25.75 -30.57 58.74
28.9141 186.7 16.9 -32.18 154.5 -83.68 -57.13 59.54 56.32 54.71 16.9 320.2 -6.437 23.33 -70.8
28.9219 -8.046 12.87 72.41 -59.54 -93.33 -10.46 -17.7 6.437 7.241 84.48 100.6 -152.1 -296.1 -58.74
28.9297 122.3 -103.8 -52.3 24.94 -11.26 -17.7 -22.53 89.31 -134.4 -146.4 239 21.72 -371.7 -196.3
28.9375 -38.62 -109.4 49.88 122.3 -338.7 17.7 17.7 120.7 158.5 -81.26 278.4 -32.18 -2.414 -112.6
28.9453 -79.65 100.6 27.36 44.25 52.3 2.414 -42.64 -63.56 -17.7 -65.17 504.5 106.2 -85.29 -79.65
28.9531 -44.25 -141.6 51.49 -11.26 266.3 33.79 39.43 -62.76 -6.437 -98.16 212.4 16.9 128.7 -14.48
28.9609 -182.6 -39.43 -58.74 73.22 27.36 -153.7 -70.8 -17.7 -32.18 16.9 203.6 -2.414 90.92 204.4
28.9688 -97.36 72.41 15.29 58.74 104.6 106.2 19.31 1.609 40.23 -83.68 303.3 -118.3 -3.218 247.8
28.9766 213.2 78.85 12.87 92.53 6.437 110.2 56.32 37.82 5.632 -172.2 233.3 -74.02 -51.49 151.3
28.9844 50.69 -35.4 -45.06 12.87 -131.1 -7.241 -44.25 -59.54 -5.632 -76.44 149.7 -166.6 -354 -131.1
28.9922 -63.56 -61.15 -85.29 -2.414 110.2 -134.4 -78.05 -80.46 42.64 -256.7 -95.75 -186.7 -344.4 -153.7
29 0.8046 26.55 6.437 -19.31 58.74 -193.1 -121.5 35.4 -126.3 -38.62 -101.4 -29.77 -325.1 -176.2
29.0078 119.9 26.55 -74.02 -57.13 -286.4 0.8046 -38.62 42.64 -12.07 -358 -87.7 -104.6 -441.7 -227.7
29.0156 200.3 22.53 77.24 -142.4 -86.09 8.851 192.3 -89.31 -2.414 -224.5 184.3 123.9 -311.4 -282.4
29.0234 -42.64 -29.77 144.8 -68.39 -29.77 -164.1 -83.68 11.26 -28.16 -170.6 -141.6 54.71 -231.7 -340.3
29.0313 -15.29 216.4 -162.5 -32.18 26.55 -135.2 -32.18 17.7 -212.4 -305.7 -132.8 55.52 -350.8 -237.4
29.0391 -12.07 526.2 -131.1 -10.46 -54.71 -65.17 -25.75 1.609 -6.437 -404.7 -327.5 -103.8 -331.5 -83.68
29.0469 113.4 616.3 18.51 -105.4 154.5 204.4 24.94 -21.72 -31.38 -209.2 212.4 -21.72 -136.8 -172.2
29.0547 237.4 326.7 124.7 -69.19 25.75 90.92 254.3 -81.26 141.6 -198.7 -81.26 46.67 66.78 98.96
29.0625 245.4 236.6 43.45 17.7 129.5 -35.4 -74.02 -24.14 74.83 -47.47 76.44 -7.241 -246.2 -181
29.0703 151.3 240.6 -23.33 6.437 67.59 190.7 -78.05 -32.18 39.43 -105.4 136.8 -113.4 26.55 -173.8
29.0781 70 202.8 3.218 0 -46.67 73.22 26.55 -7.241 80.46 161.7 97.36 -146.4 -161.7 -88.51
29.0859 182.6 80.46 13.68 41.84 -47.47 -51.49 178.6 80.46 112.6 -112.6 76.44 -92.53 -395.1 -359.7
29.0938 -7.241 250.2 38.62 136 207.6 116.7 317.8 174.6 98.96 -125.5 251.8 -7.241 -56.32 -432.1
29.1016 115.9 162.5 31.38 161.7 101.4 156.9 100.6 20.92 62.76 141.6 495.6 132 -160.1 -276.8
29.1094 -176.2 88.51 -25.75 107.8 -17.7 54.71 222.9 -92.53 155.3 157.7 393.4 -44.25 107.8 85.29
29.1172 -37.01 54.71 -41.03 -168.2 -203.6 -10.46 -62.76 12.87 94.94 136.8 405.5 65.98 293.7 75.63
29.125 -75.63 -129.5 -4.023 -282.4 51.49 -157.7 -18.51 11.26 19.31 223.7 400.7 58.74 109.4 281.6
29.1328 -66.78 22.53 -124.7 96.55 362.9 46.67 -28.16 -82.07 -10.46 24.94 433.7 49.88 35.4 133.6
29.1406 12.87 26.55 146.4 -280.8 70 -223.7 -41.03 -114.3 46.67 57.93 334.7 -9.655 113.4 -114.3
29.1484 40.23 -67.59 -103.8 -97.36 -182.6 -188.3 -59.54 11.26 158.5 -102.2 48.28 -17.7 -73.22 40.23
29.1563 -35.4 -15.29 -109.4 16.9 -100.6 60.34 -151.3 -19.31 214.8 -103.8 240.6 56.32 249.4 65.98
29.1641 -51.49 -93.33 -176.2 -151.3 78.85 -168.2 -120.7 24.94 -115.1 -45.06 182.6 51.49 62.76 59.54
29.1719 -100.6 -135.2 -131.1 -34.6 -220.5 -201.1 -49.08 29.77 -73.22 -192.3 94.94 -84.48 125.5 -89.31
29.1797 57.93 -41.03 -32.18 -64.37 -29.77 -198.7 -153.7 -253.4 -44.25 -33.79 291.3 -19.31 -73.22 -84.48
29.1875 108.6 -31.38 -72.41 -130.3 -146.4 -26.55 -61.15 17.7 -24.14 -60.34 137.6 -93.33 -142.4 -98.16
29.1953 67.59 128.7 -81.26 29.77 125.5 71.61 298.5 115.9 -37.01 -46.67 35.4 173.8 -42.64 155.3
29.2031 -3.218 68.39 78.85 -29.77 -27.36 -88.51 120.7 74.83 -11.26 -149.7 314.6 113.4 7.241 -67.59
29.2109 3.218 72.41 -33.79 169.8 -105.4 -18.51 -4.023 -105.4 -230.1 64.37 83.68 75.63 -278.4 -89.31
29.2188 145.6 88.51 103.8 -153.7 107.8 5.632 -76.44 -148 -4.023 -17.7 -110.2 51.49 -29.77 -222.1
29.2266 203.6 86.9 100.6 51.49 80.46 21.72 -75.63 16.9 187.5 51.49 66.78 -179.4 -169.8 -165.7
29.2344 125.5 96.55 133.6 -60.34 98.96 40.23 35.4 -65.17 153.7 81.26 224.5 -38.62 -80.46 -151.3
29.2422 117.5 -21.72 124.7 -116.7 -146.4 -1.609 202 86.9 51.49 62.76 112.6 -180.2 219.7 -50.69
29.25 54.71 204.4 157.7 -222.1 98.96 -33.79 105.4 -69.19 -112.6 199.5 171.4 66.78 -20.11 23.33
29.2578 37.82 86.9 36.21 61.95 -112.6 114.3 213.2 108.6 -124.7 249.4 226.9 36.21 164.9 247.8
29.2656 169.8 46.67 -19.31 -248.6 17.7 -27.36 -41.03 -41.03 -87.7 11.26 328.3 0 -78.05 -87.7
29.2734 96.55 138.4 -66.78 -54.71 -73.22 -61.15 157.7 103.8 -32.18 18.51 243 20.92 -67.59 81.26
29.2813 166.6 34.6 -117.5 -220.5 97.36 -24.14 -68.39 -171.4 51.49 29.77 302.5 10.46 -177 61.95
29.2891 95.75 -41.03 44.25 34.6 -5.632 -203.6 -130.3 8.851 90.92 132 313 -72.41 -18.51 120.7
29.2969 132.8 -145.6 -3.218 -13.68 20.92 -41.03 57.93 -50.69 50.69 193.9 484.4 175.4 23.33 258.3
29.3047 -52.3 -45.06 -84.48 88.51 31.38 -86.09 39.43 58.74 136 121.5 178.6 -104.6 81.26 128.7
29.3125 148.8 -13.68 44.25 0.8046 -72.41 21.72 220.5 101.4 0 89.31 325.9 -178.6 -72.41 200.3
29.3203 137.6 18.51 104.6 208.4 0 176.2 183.4 230.9 44.25 232.5 673.4 79.65 125.5 164.9
29.3281 144.8 -55.52 30.57 46.67 97.36 4.828 37.82 52.3 162.5 280 441.7 -42.64 391.8 92.53
29.3359 41.84 46.67 -44.25 -7.241 -64.37 -102.2 -146.4 -71.61 167.4 2.414 284.8 -120.7 270.3 -50.69
29.3438 11.26 -161.7 -154.5 -177 -241.4 -116.7 -276.8 -322.6 26.55 -1.609 3.218 -86.09 -20.11 -296.1
29.3516 126.3 -101.4 -241.4 -393.4 39.43 -119.1 -210.8 -177 -54.71 47.47 -104.6 -173.8 26.55 -240.6
29.3594 53.91 98.96 -215.6 -39.43 342 91.72 -44.25 -263.1 -107 61.95 -99.77 14.48 185.9 -157.7
29.3672 96.55 120.7 106.2 103 136.8 -28.16 133.6 29.77 66.78 -101.4 12.87 -16.09 219.7 -236.6
29.375 15.29 118.3 2.414 157.7 -11.26 2.414 -5.632 182.6 -27.36 133.6 -46.67 -34.6 -163.3 -232.5
29.3828 -180.2 -155.3 14.48 -73.22 -229.3 -125.5 154.5 -65.17 -82.07 -99.77 82.87 -32.18 -114.3 -349.2
29.3906 -71.61 60.34 -79.65 -97.36 -210.8 -140.8 -131.1 14.48 -101.4 84.48 -110.2 -42.64 -91.72 -137.6
29.3984 19.31 -91.72 -265.5 81.26 -97.36 -6.437 202 -45.06 36.21 -120.7 -105.4 24.94 -46.67 -271.1
29.4063 61.95 -65.17 -112.6 196.3 40.23 2.414 217.2 48.28 55.52 -60.34 -50.69 99.77 88.51 -295.3
29.4141 -60.34 -105.4 101.4 218.8 -165.7 -95.75 62.76 314.6 -16.09 109.4 83.68 13.68 114.3 -201.1
29.4219 47.47 -23.33 82.87 380.6 -270.3 -31.38 2.414 133.6 -101.4 -3.218 292.9 203.6 1.609 -150.5
29.4297 235.7 108.6 314.6 410.3 -102.2 -114.3 97.36 59.54 -136.8 97.36 213.2 109.4 -42.64 -21.72
29.4375 187.5 174.6 58.74 128.7 223.7 71.61 101.4 -17.7 33.79 39.43 229.3 70.8 70 -104.6
29.4453 61.95 -97.36 -137.6 -438.5 194.7 184.3 -201.1 -327.5 -57.13 -60.34 278.4 -36.21 55.52 -108.6
29.4531 38.62 106.2 -327.5 -235.7 63.56 -6.437 -214 -261.5 291.3 -99.77 6.437 -264.7 66.78 -183.4
29.4609 109.4 150.5 -101.4 -218 136.8 -72.41 -158.5 -380.6 344.4 -66.78 -179.4 -59.54 70.8 -301.7
29.4688 123.9 -43.45 -54.71 -96.55 -53.1 -157.7 -160.1 -137.6 321.8 159.3 -133.6 -189.1 -136.8 -334.7
29.4766 154.5 160.9 59.54 -271.1 -47.47 -55.52 32.99 -7.241 78.85 129.5 50.69 -158.5 -38.62 -108.6
29.4844 87.7 -113.4 -13.68 -183.4 -156.1 -70.8 19.31 -113.4 -196.3 27.36 239.8 3.218 66.78 -352.4
29.4922 0 -53.1 -46.67 96.55 -43.45 -146.4 68.39 -25.75 -92.53 -93.33 -176.2 3.218 78.85 -193.1
29.5 -151.3 -135.2 -11.26 -101.4 23.33 -30.57 -41.03 64.37 -29.77 48.28 77.24 -38.62 -32.18 77.24
29.5078 20.92 -247 -171.4 -56.32 -288 -285.6 -55.52 -7.241 179.4 -70.8 14.48 8.851 -167.4 -119.1
29.5156 -65.17 -261.5 79.65 -69.19 74.83 -231.7 -117.5 40.23 -3.218 -38.62 -175.4 -91.72 -294.5 -168.2
29.5234 -212.4 -67.59 -158.5 40.23 484.4 35.4 -132.8 -35.4 -80.46 -279.2 -209.2 22.53 -282.4 -262.3
29.5313 -30.57 -61.15 0 49.88 -94.14 -65.17 -79.65 -60.34 -13.68 -99.77 -51.49 142.4 -358 -447.4
29.5391 61.95 -15.29 85.29 12.87 -347.6 -2.414 183.4 73.22 -9.655 -118.3 19.31 134.4 -352.4 -321
29.5469 43.45 -61.15 -223.7 -18.51 -250.2 -37.01 -28.16 7.241 -32.18 -170.6 -11.26 -59.54 -386.2 -382.2
29.5547 -94.14 -11.26 -85.29 -56.32 -130.3 -234.1 -158.5 -59.54 -110.2 -300.1 -323.4 -55.52 -521.4 -445.7
29.5625 -206.8 -91.72 -62.76 -4.023 325.9 154.5 -49.08 -68.39 25.75 -182.6 -89.31 -116.7 -362.1 -355.6
29.5703 67.59 86.9 -63.56 18.51 246.2 192.3 169.8 85.29 115.9 -103.8 10.46 148.8 -75.63 -88.51
29.5781 -81.26 -35.4 -133.6 4.828 22.53 80.46 70.8 77.24 277.6 70.8 53.91 51.49 197.9 -236.6
29.5859 -43.45 -105.4 -201.1 -58.74 -354 -63.56 -9.655 -95.75 81.26 -106.2 -92.53 -70.8 -206.8 -190.7
29.5938 -248.6 -157.7 -24.14 24.94 -77.24 -71.61 200.3 -75.63 0 178.6 152.9 107.8 -102.2 104.6
29.6016 -1.609 186.7 94.94 70.8 379.8 244.6 280.8 156.9 4.828 187.5 398.3 83.68 167.4 166.6
29.6094 -29.77 0.8046 132 52.3 438.5 82.87 144.8 -99.77 -32.18 177.8 379.8 159.3 140 237.4
29.6172 -174.6 -133.6 -44.25 -27.36 -119.1 2.414 206 65.98 0 84.48 289.7 33.79 187.5 347.6
29.625 -44.25 84.48 59.54 -142.4 -361.3 -105.4 57.93 34.6 -183.4 -34.6 220.5 46.67 92.53 58.74
29.6328 -79.65 -49.08 -58.74 -15.29 -561.6 -142.4 -64.37 34.6 -2.414 9.655 359.7 -145.6 -30.57 273.6
29.6406 -144 -107 -10.46 -138.4 -76.44 177.8 -26.55 -24.14 9.655 49.88 311.4 -67.59 125.5 318.6
29.6484 93.33 126.3 -64.37 -4.023 350 58.74 95.75 -112.6 106.2 251.8 304.9 -145.6 148.8 54.71
29.6563 110.2 -25.75 -53.1 -40.23 154.5 119.9 -22.53 22.53 278.4 54.71 417.6 -32.18 219.7 117.5
29.6641 -68.39 26.55 -15.29 76.44 -6.437 -26.55 272.8 137.6 153.7 210.8 372.5 -82.07 407.9 455.4
29.6719 147.2 8.851 65.98 -22.53 20.92 19.31 8.851 140.8 134.4 453.8 500.5 85.29 426.4 525.4
29.6797 -56.32 62.76 274.4 147.2 44.25 -55.52 -1.609 138.4 -52.3 250.2 553.6 145.6 387.8 552
29.6875 -26.55 -9.655 -31.38 -38.62 -113.4 -45.06 95.75 -138.4 -86.09 71.61 490.8 114.3 97.36 423.2
29.6953 -27.36 -13.68 44.25 12.87 -207.6 -188.3 106.2 -64.37 -81.26 161.7 503.7 161.7 146.4 436.9
29.7031 58.74 60.34 -89.31 -4.023 -144 -18.51 28.97 85.29 106.2 119.9 707.2 43.45 213.2 523.8
29.7109 -62.76 64.37 145.6 -109.4 -71.61 76.44 -111 22.53 153.7 115.9 326.7 -72.41 327.5 303.3
29.7188 -70.8 -21.72 -191.5 -16.09 6.437 -78.05 -47.47 -92.53 160.9 9.655 145.6 -153.7 295.3 254.3
29.7266 -208.4 -105.4 -269.5 -206.8 -142.4 -196.3 -90.11 -302.5 70 -49.08 -12.07 -217.2 226.9 152.9
29.7344 98.96 -121.5 -212.4 -236.6 -277.6 -135.2 -192.3 -132.8 178.6 -42.64 85.29 -302.5 171.4 121.5
29.7422 43.45 194.7 -181 -170.6 290.5 28.97 123.9 -129.5 -3.218 138.4 82.87 -132.8 193.9 94.94
29.75 138.4 52.3 219.7 38.62 15.29 106.2 -36.21 -9.655 91.72 23.33 -31.38 -199.5 70 -106.2
29.7578 15.29 12.87 -53.1 14.48 74.83 109.4 -54.71 -39.43 -46.67 30.57 -141.6 -187.5 52.3 -239.8
29.7656 -50.69 56.32 0 -121.5 54.71 -15.29 -36.21 -202.8 136 71.61 70 -135.2 348.4 -1.609
29.7734 92.53 -111 165.7 -107 25.75 -145.6 -34.6 83.68 117.5 366.9 304.9 37.82 325.9 77.24
29.7813 43.45 -119.1 -25.75 -79.65 -294.5 -299.3 -11.26 13.68 -16.09 -64.37 171.4 148.8 214.8 21.72
29.7891 -234.1 -25.75 -108.6 -67.59 -261.5 -247 -67.59 -286.4 -63.56 -209.2 -306.5 73.22 -194.7 -258.3
29.7969 -41.03 -151.3 -61.15 -38.62 -77.24 -97.36 -111 -120.7 -157.7 -338.7 -168.2 65.98 16.9 -249.4
