    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
2 224.7 58.62 87.93 48.85 244.3 19.54 390.8 -9.77 -224.7 -420.1 293.1 29.31 302.9 87.93 224.7 136.8 224.7 332.2 400.6
2.005 -68.39 -175.9 -195.4 -117.2 -9.77 -97.7 263.8 97.7 -166.1 -68.39 185.6 -156.3 205.2 19.54 87.93 205.2 -107.5 175.9 175.9
2.01 -175.9 -185.6 -420.1 -283.3 -342 -244.3 19.54 -127 -185.6 -185.6 -9.77 -234.5 -117.2 -97.7 -68.39 97.7 -293.1 -166.1 -87.93
2.015 -175.9 -342 -361.5 -283.3 -224.7 -214.9 185.6 78.16 312.7 312.7 58.62 -263.8 39.08 -87.93 19.54 302.9 -205.2 -185.6 117.2
2.02 -175.9 -244.3 -361.5 -263.8 -185.6 -156.3 224.7 214.9 527.6 478.7 -39.08 -214.9 -39.08 -68.39 136.8 469 -117.2 -78.16 156.3
2.025 -97.7 -283.3 -244.3 -273.6 -136.8 -175.9 234.5 332.2 713.2 713.2 39.08 -127 58.62 -9.77 254 537.4 -146.6 -107.5 254
2.03 -302.9 -429.9 -322.4 -351.7 -146.6 -166.1 166.1 312.7 723 644.8 -146.6 -195.4 -19.54 -39.08 214.9 566.7 -175.9 -205.2 224.7
2.035 -351.7 -566.7 -390.8 -439.7 -263.8 -254 -97.7 166.1 732.8 683.9 -273.6 -244.3 -87.93 -117.2 117.2 429.9 -302.9 -410.4 39.08
2.04 -410.4 -605.8 -469 -449.4 -478.7 -371.3 -429.9 -87.93 566.7 469 -234.5 -224.7 -234.5 -185.6 9.77 195.4 -449.4 -508.1 -293.1
2.045 -293.1 -527.6 -469 -469 -469 -410.4 -556.9 -156.3 488.5 390.8 -166.1 -214.9 -195.4 -195.4 -48.85 97.7 -439.7 -508.1 -312.7
2.05 -312.7 -469 -527.6 -439.7 -556.9 -449.4 -655.1 -293.1 244.3 205.2 -156.3 -283.3 -234.5 -205.2 -78.16 -39.08 -469 -625.3 -439.7
2.055 -175.9 -283.3 -556.9 -302.9 -527.6 -400.6 -664.4 -332.2 -58.62 19.54 -166.1 -156.3 -234.5 -185.6 -78.16 -87.93 -459.2 -664.4 -400.6
2.06 -175.9 -205.2 -596 -234.5 -449.4 -322.4 -566.7 -322.4 -175.9 -224.7 -146.6 -156.3 -234.5 -58.62 -224.7 -107.5 -410.4 -371.3 -293.1
2.065 -39.08 -117.2 -488.5 -156.3 -293.1 -195.4 -371.3 -381 -166.1 -361.5 -87.93 -48.85 -146.6 -9.77 -68.39 -136.8 -273.6 -283.3 -146.6
2.07 48.85 -97.7 -420.1 -58.62 -224.7 -127 -293.1 -527.6 -361.5 -683.9 -136.8 9.77 -146.6 0 -136.8 -224.7 -87.93 -175.9 9.77
2.075 244.3 175.9 -214.9 97.7 19.54 87.93 -39.08 -459.2 -361.5 -762.1 -48.85 156.3 -87.93 175.9 -39.08 -175.9 205.2 78.16 234.5
2.08 195.4 136.8 -117.2 166.1 205.2 214.9 127 -429.9 -596 -889.1 -68.39 146.6 -19.54 195.4 -39.08 -244.3 263.8 410.4 361.5
2.085 -29.31 156.3 -175.9 234.5 234.5 361.5 156.3 -429.9 -742.6 -1319 -127 254 -136.8 322.4 48.85 -322.4 214.9 517.8 273.6
2.09 -9.77 234.5 -29.31 371.3 478.7 478.7 459.2 -185.6 -683.9 -1182 9.77 332.2 175.9 322.4 244.3 -117.2 390.8 625.3 537.4
2.095 -156.3 136.8 -195.4 302.9 322.4 381 293.1 -342 -781.6 -1387 0 342 87.93 342 205.2 -263.8 107.5 332.2 185.6
2.1 -127 97.7 -273.6 117.2 214.9 214.9 312.7 -244.3 -615.5 -1182 19.54 68.39 175.9 156.3 283.3 -224.7 -58.62 97.7 234.5
2.105 -39.08 107.5 -351.7 127 48.85 97.7 302.9 48.85 -302.9 -400.6 -39.08 117.2 107.5 175.9 195.4 -39.08 -283.3 -87.93 234.5
2.11 -68.39 58.62 -400.6 -9.77 -127 48.85 342 390.8 -29.31 381 19.54 -19.54 68.39 185.6 156.3 68.39 -332.2 -185.6 273.6
2.115 -185.6 -205.2 -537.4 -195.4 -283.3 -146.6 254 400.6 175.9 381 -127 -214.9 -68.39 -78.16 19.54 -97.7 -439.7 -381 205.2
2.12 -166.1 -195.4 -615.5 -156.3 -322.4 -68.39 166.1 566.7 185.6 762.1 -68.39 -136.8 -78.16 48.85 58.62 48.85 -420.1 -175.9 175.9
2.125 -342 -146.6 -752.3 -107.5 -517.8 -166.1 -136.8 498.3 273.6 703.5 -175.9 -254 -166.1 -87.93 -39.08 19.54 -576.5 -78.16 -136.8
2.13 -420.1 -351.7 -869.6 -293.1 -655.1 -283.3 -361.5 439.7 195.4 762.1 -322.4 -263.8 -244.3 -146.6 -48.85 19.54 -576.5 -234.5 -195.4
2.135 -498.3 -185.6 -869.6 -146.6 -742.6 -234.5 -556.9 517.8 429.9 1026 -312.7 -234.5 -195.4 -58.62 -48.85 234.5 -664.4 -205.2 -332.2
2.14 -644.8 -371.3 -938 -254 -801.2 -263.8 -713.2 400.6 498.3 947.7 -400.6 -205.2 -224.7 -39.08 -87.93 175.9 -674.6 -263.8 -439.7
2.145 -635.6 -449.4 -898.9 -381 -908.6 -351.7 -879.8 283.3 498.3 791.4 -381 -263.8 -205.2 -97.7 -127 175.9 -801.2 -469 -615.5
2.15 -752.3 -381 -938 -381 -996.6 -351.7 -996.6 136.8 459.2 732.8 -449.4 -283.3 -381 -146.6 -351.7 117.2 -850 -655.1 -752.3
2.155 -586.2 -293.1 -762.1 -283.3 -859.8 -293.1 -957.5 29.31 156.3 537.4 -254 -205.2 -136.8 -136.8 -234.5 68.39 -850 -693.7 -810.9
2.16 -547.6 -185.6 -781.6 -361.5 -918.4 -469 -1064 -361.5 -263.8 -78.16 -342 -234.5 -283.3 -332.2 -390.8 -224.7 -840.3 -732.8 -928.2
2.165 -420.1 117.2 -596 -185.6 -703.5 -351.7 -987.3 -586.2 -644.8 -390.8 -322.4 -195.4 -195.4 -312.7 -293.1 -390.8 -723 -566.7 -977.5
2.17 -351.7 254 -400.6 -29.31 -596 -224.7 -869.6 -723 -967.8 -781.6 -342 -39.08 -254 -273.6 -449.4 -488.5 -439.7 -478.7 -850
2.175 -234.5 459.2 -234.5 87.93 -371.3 -48.85 -693.7 -625.3 -1025 -918.4 -195.4 -9.77 -175.9 -136.8 -449.4 -547.6 -371.3 -175.9 -762.1
2.18 -214.9 508.1 -136.8 224.7 -214.9 205.2 -488.5 -488.5 -1221 -1085 -205.2 87.93 -175.9 -58.62 -469 -429.9 -254 214.9 -674.6
2.185 -58.62 400.6 107.5 224.7 87.93 283.3 -166.1 -390.8 -947.7 -1201 -78.16 234.5 87.93 29.31 -293.1 -429.9 -136.8 244.3 -508.1
2.19 97.7 429.9 205.2 97.7 175.9 205.2 48.85 -400.6 -859.8 -1270 -9.77 117.2 117.2 19.54 -166.1 -478.7 0 214.9 -283.3
2.195 78.16 342 254 117.2 205.2 214.9 224.7 -322.4 -664.4 -1201 -19.54 234.5 195.4 -39.08 -78.16 -429.9 -29.31 97.7 -166.1
2.2 107.5 469 224.7 146.6 166.1 244.3 342 -97.7 -547.6 -1104 -19.54 254 146.6 48.85 -117.2 -293.1 19.54 195.4 -48.85
2.205 -87.93 312.7 205.2 117.2 156.3 342 488.5 127 -146.6 -655.1 -146.6 195.4 107.5 156.3 -117.2 -146.6 0 205.2 117.2
2.21 -87.93 234.5 244.3 107.5 263.8 263.8 723 293.1 361.5 -400.6 -136.8 254 166.1 48.85 -78.16 0 234.5 68.39 351.7
2.215 -127 214.9 166.1 48.85 107.5 185.6 625.3 283.3 410.4 0 -263.8 214.9 78.16 97.7 -244.3 58.62 205.2 -234.5 263.8
2.22 -254 205.2 -9.77 -29.31 -107.5 87.93 390.8 381 547.1 400.6 -508.1 205.2 -234.5 48.85 -371.3 214.9 68.39 -293.1 205.2
2.225 -293.1 9.77 -19.54 -185.6 -156.3 -68.39 351.7 400.6 537.4 605.8 -527.6 -29.31 9.77 -127 -351.7 244.3 -68.39 -449.4 166.1
2.23 -498.3 -9.77 -117.2 -293.1 -410.4 -117.2 19.54 527.6 556.9 820.7 -703.5 -78.16 -312.7 -97.7 -371.3 263.8 -214.9 -566.7 39.08
2.235 -488.5 -175.9 -205.2 -361.5 -254 -224.7 263.8 576.5 1085 1133 -664.4 -244.3 -78.16 -283.3 -97.7 322.4 -127 -605.8 371.3
2.24 -840.3 -400.6 -420.1 -517.8 -361.5 -390.8 48.85 478.7 1016 1016 -771.9 -302.9 -185.6 -332.2 -117.2 293.1 -322.4 -732.8 224.7
2.245 -732.8 -302.9 -488.5 -469 -410.4 -459.2 -97.7 234.5 1163 1202 -635.6 -342 -117.2 -439.7 -19.54 312.7 -381 -713.2 48.85
2.25 -801.2 -342 -498.3 -527.6 -566.7 -547.6 -498.3 -19.54 488.5 967.3 -683.9 -390.8 -312.7 -469 -302.9 175.9 -410.4 -781.6 -390.8
2.255 -644.8 -175.9 -332.2 -429.9 -478.7 -469 -635.6 -214.9 322.4 742.6 -586.2 -449.4 -254 -566.7 -273.6 107.5 -361.5 -664.4 -586.2
2.26 -508.1 29.31 -78.16 -293.1 -381 -381 -791.4 -439.7 -302.9 420.1 -459.2 -381 -273.6 -439.7 -439.7 -39.08 -263.8 -312.7 -879.8
2.265 -371.3 224.7 48.85 -127 -244.3 -283.3 -859.8 -644.8 -820.7 9.77 -566.7 -371.3 -381 -556.9 -547.6 -263.8 -29.31 -48.85 -967.8
2.27 0 439.7 498.3 107.5 254 -9.77 -449.4 -693.7 -762.1 -351.7 -214.9 -146.6 -39.08 -410.4 -283.3 -410.4 488.5 342 -615.5
2.275 175.9 781.6 703.5 459.2 488.5 283.3 -214.9 -615.5 -947.7 -527.6 0 68.39 97.7 -234.5 -234.5 -478.7 674.2 693.7 -508.1
2.28 635.1 1016 1016 723 840.3 488.5 166.1 -586.2 -840.3 -830.5 273.6 175.9 322.4 -127 -97.7 -655.1 1006 1026 -156.3
2.285 703.5 1124 1124 938 938 762.1 498.3 -283.3 -683.9 -752.3 488.5 371.3 439.7 39.08 -9.77 -498.3 1065 1280 58.62
2.29 859.8 1182 1280 996.6 1153 801.2 947.7 -127 -527.6 -771.9 615.5 371.3 625.3 68.39 156.3 -449.4 1260 1368 420.1
2.295 635.1 1085 1026 938 996.6 801.2 1006 68.39 -351.7 -596 449.4 410.4 498.3 117.2 175.9 -322.4 938 1172 566.7
2.3 488.5 1026 830.5 791.4 898.9 713.2 1153 381 -48.85 -146.6 381 459.2 605.8 166.1 195.4 -78.16 703.5 1124 713.2
2.305 97.7 576.5 371.3 439.7 556.9 488.5 879.3 351.7 -68.39 156.3 117.2 322.4 293.1 87.93 117.2 -58.62 214.9 703.5 517.8
2.31 -166.1 263.8 39.08 107.5 175.9 234.5 566.7 342 -9.77 351.7 19.54 195.4 283.3 29.31 48.85 9.77 -136.8 127 342
2.315 -312.7 0 -195.4 -234.5 -146.6 -78.16 205.2 224.7 -117.2 488.5 -68.39 -29.31 127 -166.1 -39.08 -87.93 -449.4 -351.7 107.5
2.32 -547.6 -224.7 -439.7 -469 -361.5 -214.9 -68.39 234.5 19.54 703.5 -97.7 -78.16 127 -185.6 117.2 39.08 -644.8 -498.3 19.54
2.325 -488.5 -127 -439.7 -517.8 -410.4 -312.7 -234.5 283.3 205.2 908.6 -127 -107.5 97.7 -224.7 19.54 127 -644.8 -576.5 39.08
2.33 -517.8 -175.9 -449.4 -527.6 -488.5 -283.3 -351.7 459.2 361.5 1172 -156.3 -48.85 58.62 -87.93 68.39 332.2 -625.3 -674.6 97.7
2.335 -449.4 -175.9 -371.3 -576.5 -478.7 -351.7 -478.7 410.4 449.4 1251 -185.6 -78.16 68.39 -136.8 0 381 -566.7 -723 127
2.34 -420.1 -117.2 -420.1 -508.1 -586.2 -263.8 -703.5 469 420.1 1407 -322.4 29.31 -78.16 0 -117.2 527.6 -576.5 -586.2 -19.54
2.345 -361.5 -48.85 -400.6 -488.5 -596 -293.1 -967.8 283.3 166.1 1348 -273.6 29.31 -39.08 -127 -156.3 439.7 -615.5 -517.8 -302.9
2.35 -234.5 -78.16 -283.3 -547.6 -537.4 -371.3 -1045 29.31 -29.31 850 -302.9 -19.54 -48.85 -107.5 -166.1 410.4 -469 -527.6 -488.5
2.355 -244.3 -48.85 -263.8 -498.3 -459.2 -351.7 -1104 -136.8 -244.3 683.9 -185.6 0 19.54 -78.16 -127 332.2 -390.8 -469 -644.8
2.36 -214.9 0 -175.9 -400.6 -361.5 -302.9 -1153 -293.1 -508.1 263.8 -146.6 -19.54 29.31 -78.16 -195.4 175.9 -302.9 -224.7 -810.9
2.365 -117.2 19.54 -78.16 -478.7 -185.6 -342 -996.6 -498.3 -644.8 -29.31 19.54 -78.16 127 -107.5 -146.6 0 -244.3 -107.5 -801.2
2.37 136.8 293.1 244.3 -205.2 97.7 -195.4 -703.5 -488.5 -703.5 -136.8 175.9 -97.7 224.7 -195.4 -175.9 -185.6 58.62 244.3 -596
2.375 381 508.1 517.8 68.39 439.7 78.16 -244.3 -342 -664.4 -439.7 400.6 9.77 429.9 0 -175.9 -322.4 381 605.8 -195.4
2.38 517.8 723 742.6 361.5 693.7 400.6 254 -97.7 -566.7 -410.4 527.6 166.1 420.1 97.7 -58.62 -381 547.1 1153 185.6
2.385 781.6 791.4 1006 537.4 1055 615.5 879.3 185.6 -195.4 -469 762.1 195.4 771.9 185.6 136.8 -322.4 742.6 1436 625.3
2.39 703.5 879.3 996.6 762.1 1045 840.3 1114 351.7 -48.85 -214.9 674.2 410.4 674.2 361.5 214.9 -166.1 801.2 1505 732.8
2.395 801.2 889.1 1133 762.1 1221 742.6 1368 254 332.2 -429.9 801.2 351.7 869.6 283.3 449.4 -244.3 879.3 1270 918.4
2.4 674.2 810.9 898.9 644.8 938 537.4 1241 283.3 273.6 -273.6 732.8 312.7 723 205.2 293.1 -87.93 654.6 1065 781.6
2.405 615.5 654.6 830.5 498.3 908.6 410.4 1221 224.7 449.4 -195.4 654.6 273.6 683.9 234.5 234.5 -136.8 576.5 771.9 850
2.41 527.6 469 732.8 254 762.1 78.16 1192 254 644.8 39.08 586.2 48.85 586.2 19.54 185.6 9.77 547.1 390.8 957.5
2.415 332.2 234.5 449.4 117.2 537.4 9.77 977 332.2 625.3 488.5 351.7 58.62 439.7 19.54 87.93 97.7 302.9 117.2 898.9
2.42 332.2 58.62 371.3 -19.54 390.8 -146.6 771.9 410.4 840.3 664.4 205.2 9.77 332.2 -29.31 58.62 263.8 293.1 -39.08 898.9
2.425 234.5 -9.77 263.8 19.54 205.2 -175.9 439.7 371.3 840.3 791.4 68.39 78.16 224.7 -19.54 -39.08 420.1 136.8 -166.1 664.4
2.43 195.4 -156.3 185.6 -156.3 0 -293.1 39.08 224.7 693.7 820.7 58.62 39.08 175.9 -19.54 -29.31 459.2 87.93 -469 459.2
2.435 127 -214.9 39.08 -156.3 -166.1 -302.9 -351.7 127 625.3 654.6 19.54 68.39 136.8 9.77 -19.54 508.1 19.54 -644.8 146.6
2.44 29.31 -263.8 -48.85 -244.3 -283.3 -371.3 -752.3 -117.2 342 732.8 -58.62 19.54 68.39 -9.77 -9.77 517.8 -146.6 -644.8 -156.3
2.445 9.77 -195.4 -107.5 -214.9 -302.9 -273.6 -850 -127 263.8 605.8 -48.85 78.16 107.5 -58.62 87.93 517.8 -175.9 -635.6 -351.7
2.45 -39.08 -224.7 -87.93 -166.1 -254 -195.4 -879.8 -175.9 146.6 488.5 -68.39 9.77 117.2 -29.31 166.1 566.7 -48.85 -586.2 -459.2
2.455 -29.31 -175.9 -97.7 -166.1 -254 -214.9 -869.6 -263.8 -175.9 508.1 -136.8 -58.62 19.54 -146.6 48.85 498.3 -68.39 -586.2 -635.6
2.46 48.85 -166.1 78.16 -205.2 -58.62 -224.7 -683.9 -351.7 -244.3 156.3 -48.85 -48.85 117.2 -214.9 146.6 351.7 68.39 -390.8 -596
2.465 156.3 -58.62 214.9 -107.5 78.16 -136.8 -586.2 -322.4 -342 166.1 97.7 9.77 234.5 -136.8 87.93 244.3 78.16 -127 -556.9
2.47 234.5 107.5 361.5 29.31 273.6 19.54 -224.7 -332.2 -136.8 -107.5 29.31 156.3 68.39 -29.31 87.93 127 381 29.31 -195.4
2.475 351.7 244.3 420.1 312.7 400.6 293.1 29.31 -166.1 -371.3 -332.2 68.39 371.3 166.1 185.6 29.31 39.08 429.9 273.6 117.2
2.48 488.5 420.1 498.3 566.7 576.5 576.5 439.7 68.39 -254 -537.4 224.7 488.5 234.5 429.9 97.7 19.54 664.4 654.6 537.4
2.485 556.9 351.7 527.6 596 674.2 683.9 859.8 117.2 -322.4 -713.2 195.4 635.1 312.7 332.2 214.9 0 674.2 801.2 771.9
2.49 478.7 283.3 498.3 644.8 781.6 781.6 1202 195.4 -273.6 -869.6 234.5 635.1 439.7 498.3 302.9 29.31 674.2 830.5 957.5
2.495 527.6 332.2 508.1 576.5 810.9 664.4 1368 127 -166.1 -947.7 351.7 625.3 488.5 400.6 351.7 -48.85 596 615.5 996.6
2.5 332.2 263.8 234.5 478.7 556.9 469 1251 -68.39 -127 -859.8 175.9 537.4 293.1 254 273.6 -68.39 371.3 449.4 898.9
2.505 283.3 214.9 107.5 224.7 302.9 136.8 986.8 -332.2 -146.6 -1094 117.2 361.5 195.4 97.7 214.9 -214.9 97.7 9.77 596
2.51 205.2 127 0 156.3 127 48.85 801.2 -205.2 117.2 -703.5 87.93 263.8 87.93 117.2 175.9 -29.31 87.93 -185.6 605.8
2.515 146.6 -87.93 -136.8 -87.93 -234.5 -175.9 390.8 -273.6 234.5 -596 -127 127 -107.5 -68.39 48.85 -29.31 -107.5 -537.4 322.4
2.52 -127 -312.7 -254 -224.7 -400.6 -185.6 -9.77 -48.85 283.3 -136.8 -175.9 107.5 -273.6 29.31 -205.2 166.1 -302.9 -478.7 97.7
2.525 -39.08 -302.9 -214.9 -205.2 -478.7 -263.8 -361.5 -68.39 400.6 156.3 -195.4 29.31 -185.6 -39.08 29.31 263.8 -410.4 -674.6 -136.8
2.53 -146.6 -351.7 -322.4 -322.4 -674.6 -332.2 -703.5 -166.1 381 361.5 -322.4 19.54 -342 -68.39 -68.39 302.9 -547.6 -908.6 -556.9
2.535 -195.4 -488.5 -381 -429.9 -644.8 -410.4 -957.5 -273.6 273.6 508.1 -244.3 -136.8 -283.3 -87.93 214.9 342 -664.4 -1104 -810.9
2.54 -469 -683.9 -576.5 -547.6 -801.2 -508.1 -1231 -429.9 58.62 322.4 -351.7 -224.7 -312.7 -156.3 214.9 322.4 -898.9 -1172 -1124
2.545 -644.8 -898.9 -664.4 -683.9 -801.2 -556.9 -1387 -605.8 -68.39 175.9 -351.7 -263.8 -312.7 -224.7 205.2 263.8 -967.8 -1221 -1260
2.55 -537.4 -762.1 -605.8 -566.7 -810.9 -478.7 -1553 -674.6 -527.6 -185.6 -400.6 -302.9 -410.4 -156.3 97.7 136.8 -820.7 -1211 -1348
2.555 -488.5 -556.9 -469 -459.2 -723 -390.8 -1495 -644.8 -596 -117.2 -371.3 -361.5 -400.6 -361.5 97.7 127 -625.3 -1114 -1240
2.56 -234.5 -361.5 -234.5 -302.9 -508.1 -273.6 -1348 -517.8 -830.5 -283.3 -342 -214.9 -400.6 -136.8 48.85 0 -381 -762.1 -1163
2.565 -136.8 -48.85 -87.93 -127 -361.5 -39.08 -1055 -254 -859.8 224.7 -175.9 -195.4 -302.9 -185.6 87.93 136.8 -293.1 -390.8 -898.9
2.57 -78.16 -127 29.31 -97.7 -107.5 127 -596 19.54 -674.6 342 -185.6 48.85 -263.8 48.85 146.6 107.5 -127 -117.2 -420.1
2.575 48.85 0 156.3 -39.08 48.85 156.3 -244.3 136.8 -655.1 263.8 -9.77 58.62 -127 136.8 214.9 48.85 48.85 -48.85 -68.39
2.58 234.5 127 390.8 107.5 390.8 351.7 254 185.6 -351.7 -48.85 107.5 127 48.85 107.5 390.8 -68.39 361.5 263.8 351.7
2.585 244.3 224.7 439.7 224.7 449.4 439.7 459.2 127 -302.9 -351.7 117.2 234.5 48.85 156.3 263.8 -195.4 390.8 410.4 390.8
2.59 361.5 439.7 517.8 361.5 537.4 459.2 625.3 107.5 -537.4 -596 68.39 224.7 -48.85 185.6 97.7 -244.3 605.8 508.1 488.5
2.595 469 478.7 635.1 381 693.7 547.1 967.3 273.6 -97.7 -410.4 195.4 263.8 127 224.7 302.9 -205.2 713.2 556.9 752.3
2.6 254 381 439.7 263.8 508.1 420.1 820.7 351.7 -322.4 -390.8 39.08 156.3 -175.9 166.1 78.16 -58.62 556.9 605.8 781.6
2.605 332.2 283.3 556.9 254 625.3 429.9 1104 527.6 302.9 -48.85 78.16 205.2 -58.62 205.2 302.9 9.77 644.8 596 1026
2.61 263.8 185.6 488.5 214.9 488.5 312.7 957.5 439.7 498.3 -48.85 29.31 97.7 -117.2 0 254 -19.54 615.5 351.7 1085
2.615 146.6 -9.77 302.9 39.08 127 -39.08 596 136.8 791.4 -136.8 -175.9 -195.4 -283.3 -195.4 156.3 -205.2 390.8 -185.6 791.4
2.62 175.9 214.9 136.8 78.16 -156.3 -97.7 146.6 48.85 654.6 19.54 -263.8 -117.2 -459.2 -185.6 -58.62 -234.5 146.6 -322.4 420.1
2.625 -156.3 -87.93 -234.5 -312.7 -566.7 -508.1 -361.5 -400.6 400.6 -117.2 -566.7 -469 -723 -400.6 -302.9 -488.5 -175.9 -752.3 -48.85
2.63 -254 39.08 -469 -283.3 -820.7 -478.7 -703.5 -410.4 166.1 224.7 -635.6 -332.2 -869.6 -351.7 -420.1 -263.8 -390.8 -879.8 -459.2
2.635 -449.4 -107.5 -615.5 -361.5 -957.5 -576.5 -898.9 -615.5 87.93 214.9 -683.9 -342 -889.1 -312.7 -469 -312.7 -527.6 -1055 -742.6
2.64 -508.1 -87.93 -732.8 -293.1 -1064 -527.6 -1143 -664.4 -185.6 273.6 -703.5 -273.6 -947.7 -283.3 -703.5 -214.9 -664.4 -869.6 -1025
2.645 -566.7 -205.2 -791.4 -361.5 -1153 -556.9 -1250 -703.5 -175.9 254 -635.6 -293.1 -908.6 -263.8 -439.7 -263.8 -830.5 -928.2 -1163
2.65 -400.6 -166.1 -605.8 -254 -947.7 -410.4 -1163 -566.7 -273.6 117.2 -615.5 -175.9 -869.6 9.77 -390.8 -224.7 -605.8 -840.3 -1025
2.655 -205.2 -136.8 -390.8 -244.3 -752.3 -332.2 -987.3 -429.9 -342 224.7 -381 -185.6 -713.2 -107.5 -185.6 -78.16 -322.4 -742.6 -693.7
2.66 -185.6 -146.6 -234.5 -224.7 -478.7 -234.5 -752.3 -244.3 -351.7 175.9 -322.4 -205.2 -547.6 19.54 -117.2 -97.7 -175.9 -459.2 -390.8
2.665 -9.77 68.39 -9.77 97.7 -117.2 78.16 -429.9 39.08 -322.4 332.2 -78.16 -48.85 -381 29.31 -87.93 0 29.31 19.54 -39.08
2.67 97.7 58.62 166.1 9.77 205.2 0 -107.5 224.7 -381 429.9 58.62 -29.31 -234.5 48.85 -58.62 0 146.6 224.7 322.4
2.675 97.7 68.39 244.3 87.93 332.2 175.9 117.2 322.4 -517.8 -58.62 117.2 -29.31 -175.9 0 -19.54 -214.9 127 439.7 390.8
2.68 146.6 146.6 283.3 224.7 469 205.2 400.6 390.8 -576.5 -136.8 166.1 48.85 -87.93 29.31 87.93 -185.6 146.6 664.4 556.9
2.685 127 214.9 254 244.3 498.3 224.7 566.7 283.3 -635.6 -517.8 107.5 9.77 -19.54 58.62 224.7 -351.7 146.6 713.2 576.5
2.69 224.7 244.3 342 312.7 556.9 263.8 732.8 351.7 -478.7 -371.3 234.5 -78.16 19.54 -68.39 293.1 -332.2 263.8 674.2 781.6
2.695 205.2 283.3 302.9 400.6 576.5 322.4 781.6 439.7 -390.8 -185.6 224.7 -19.54 19.54 58.62 332.2 -195.4 283.3 654.6 889.1
2.7 166.1 302.9 244.3 342 488.5 312.7 693.7 547.1 -302.9 48.85 146.6 -166.1 -39.08 19.54 185.6 -117.2 244.3 674.2 869.6
2.705 156.3 117.2 283.3 263.8 547.1 351.7 801.2 723 58.62 293.1 195.4 87.93 -19.54 68.39 224.7 78.16 263.8 664.4 1045
2.71 19.54 58.62 195.4 244.3 429.9 254 674.2 615.5 224.7 449.4 29.31 -146.6 -117.2 48.85 117.2 87.93 254 508.1 986.8
2.715 19.54 0 205.2 175.9 420.1 175.9 771.9 469 732.8 263.8 48.85 -29.31 -58.62 9.77 156.3 19.54 302.9 283.3 1055
2.72 -224.7 -214.9 -9.77 -9.77 136.8 -39.08 576.5 263.8 840.3 625.3 -87.93 -166.1 -322.4 -107.5 -68.39 68.39 48.85 107.5 810.9
2.725 -351.7 -312.7 -214.9 -166.1 -87.93 -293.1 302.9 -78.16 781.6 322.4 -146.6 -244.3 -263.8 -185.6 39.08 -87.93 -293.1 -234.5 283.3
2.73 -547.6 -517.8 -459.2 -478.7 -342 -566.7 136.8 -410.4 771.9 400.6 -283.3 -332.2 -420.1 -302.9 -48.85 -87.93 -498.3 -605.8 -19.54
2.735 -439.7 -556.9 -439.7 -625.3 -351.7 -655.1 78.16 -605.8 693.7 254 -136.8 -361.5 -254 -371.3 205.2 -97.7 -586.2 -762.1 -342
2.74 -625.3 -605.8 -635.6 -742.6 -488.5 -752.3 -117.2 -889.1 488.5 -48.85 -263.8 -410.4 -322.4 -420.1 107.5 -175.9 -723 -801.2 -752.3
2.745 -566.7 -478.7 -547.6 -576.5 -351.7 -566.7 -117.2 -762.1 429.9 156.3 -234.5 -361.5 -224.7 -381 136.8 -29.31 -655.1 -596 -771.9
2.75 -459.2 -400.6 -469 -517.8 -351.7 -478.7 -185.6 -791.4 166.1 -175.9 -156.3 -293.1 -263.8 -381 58.62 -146.6 -449.4 -596 -781.6
2.755 -351.7 -166.1 -302.9 -156.3 -175.9 -146.6 -166.1 -517.8 48.85 -48.85 -175.9 -156.3 -185.6 -205.2 68.39 -29.31 -234.5 -351.7 -644.8
2.76 -117.2 -87.93 -68.39 -107.5 19.54 -78.16 -136.8 -420.1 -224.7 -214.9 -19.54 -146.6 -107.5 -107.5 68.39 -175.9 19.54 -58.62 -293.1
2.765 0 107.5 146.6 166.1 214.9 214.9 -19.54 -48.85 -332.2 -332.2 87.93 -39.08 -9.77 -87.93 107.5 -146.6 185.6 381 -58.62
2.77 244.3 302.9 361.5 400.6 439.7 410.4 185.6 68.39 -429.9 -390.8 234.5 136.8 107.5 127 97.7 -224.7 508.1 742.6 342
2.775 351.7 556.9 556.9 674.2 654.6 693.7 459.2 322.4 -449.4 -566.7 273.6 361.5 156.3 332.2 166.1 -322.4 713.2 1016 605.8
2.78 693.7 996.6 732.8 1016 703.5 889.1 566.7 390.8 -556.9 -625.3 576.5 537.4 322.4 498.3 214.9 -312.7 791.4 1309 586.2
2.785 781.6 1026 801.2 1075 820.7 947.7 713.2 390.8 -537.4 -791.4 615.5 488.5 302.9 576.5 175.9 -429.9 781.6 1378 635.1
2.79 820.7 918.4 664.4 850 683.9 644.8 703.5 283.3 -322.4 -752.3 586.2 390.8 234.5 488.5 185.6 -644.8 635.1 1045 605.8
2.795 566.7 654.6 410.4 508.1 439.7 371.3 596 371.3 -410.4 -517.8 371.3 -9.77 107.5 127 58.62 -429.9 254 674.2 488.5
2.8 97.7 117.2 -68.39 68.39 9.77 -19.54 381 312.7 -214.9 -576.5 0 -166.1 -185.6 -29.31 -136.8 -449.4 -254 234.5 410.4
