    T[sec] Fp1 Fp2 F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6  Fz  Cz  Pz 
17.415 -302.9 -400.6 -683.9 -508.1 -332.2 -703.5 -596 -469 -752.3 -898.9 166.1 -214.9 801.2 -547.6 -224.7 -781.6 -469 -420.1 -732.8
17.42 -254 -322.4 -752.3 -420.1 -410.4 -478.7 -713.2 -244.3 -850 -566.7 302.9 87.93 947.7 -136.8 -332.2 -537.4 -517.8 -263.8 -762.1
17.425 -214.9 -312.7 -693.7 -322.4 -351.7 -371.3 -674.6 -302.9 -996.6 -791.4 263.8 390.8 928.2 -146.6 -361.5 -371.3 -420.1 -214.9 -723
17.43 -87.93 -205.2 -576.5 -214.9 -97.7 -342 -420.1 -312.7 -840.3 -742.6 459.2 459.2 478.7 -244.3 127 -420.1 -205.2 -166.1 -547.6
17.435 -312.7 -156.3 -439.7 -166.1 -166.1 -381 -527.6 -449.4 -987.3 -938 136.8 439.7 1143 -390.8 -576.5 -400.6 -283.3 -78.16 -703.5
17.44 -429.9 -9.77 -244.3 -29.31 -9.77 -390.8 -244.3 -537.4 -771.9 -1055 420.1 478.7 439.7 -371.3 234.5 -566.7 -9.77 -175.9 -517.8
17.445 -410.4 -78.16 -234.5 -146.6 -107.5 -439.7 -254 -683.9 -791.4 -1299 283.3 439.7 859.8 -508.1 19.54 -566.7 -19.54 -351.7 -537.4
17.45 -488.5 156.3 -175.9 68.39 -166.1 -195.4 -224.7 -322.4 -693.7 -977.5 527.6 801.2 420.1 146.6 -117.2 -283.3 68.39 -166.1 -478.7
17.455 -449.4 58.62 -566.7 19.54 -478.7 -195.4 -400.6 -302.9 -869.6 -977.5 107.5 762.1 87.93 -156.3 -214.9 -312.7 -175.9 -283.3 -625.3
17.46 -293.1 166.1 -517.8 117.2 -351.7 0 -400.6 -127 -771.9 -957.5 19.54 1329 107.5 302.9 -302.9 19.54 -156.3 -175.9 -605.8
17.465 -517.8 117.2 -869.6 -19.54 -732.8 -244.3 -723 -273.6 -869.6 -859.8 -762.1 615.5 -469 -117.2 -713.2 -48.85 -459.2 -439.7 -820.7
17.47 -283.3 146.6 -762.1 48.85 -713.2 -175.9 -723 -234.5 -830.5 -938 -732.8 1045 -302.9 254 -957.5 19.54 -390.8 -390.8 -752.3
17.475 -537.4 107.5 -889.1 -48.85 -938 -263.8 -957.5 -332.2 -987.3 -869.6 -742.6 586.2 -683.9 -19.54 -1016 -29.31 -547.6 -322.4 -908.6
17.48 -429.9 39.08 -791.4 -87.93 -850 -263.8 -879.8 -273.6 -987.3 -752.3 -390.8 644.8 -214.9 156.3 -1055 -48.85 -478.7 -214.9 -859.8
17.485 -527.6 -29.31 -791.4 29.31 -947.7 -136.8 -879.8 -87.93 -967.8 -498.3 -302.9 410.4 -693.7 9.77 -1114 78.16 -537.4 -78.16 -781.6
17.49 -166.1 117.2 -498.3 322.4 -556.9 117.2 -410.4 234.5 -547.6 29.31 39.08 713.2 -224.7 166.1 -439.7 342 -234.5 166.1 -420.1
17.495 -537.4 127 -547.6 429.9 -556.9 156.3 -390.8 273.6 -508.1 -39.08 -332.2 674.2 -332.2 -19.54 -879.8 342 -293.1 214.9 -439.7
17.5 -478.7 -39.08 -498.3 342 -605.8 136.8 -342 214.9 -410.4 29.31 -166.1 781.6 -683.9 19.54 -635.6 97.7 -322.4 39.08 -449.4
17.505 -576.5 19.54 -429.9 459.2 -517.8 244.3 -293.1 214.9 -429.9 -97.7 146.6 644.8 -596 -205.2 -957.5 39.08 -283.3 58.62 -469
17.51 -312.7 -254 -674.6 273.6 -674.6 156.3 -254 224.7 -322.4 -127 -459.2 664.4 -508.1 -146.6 -683.9 -136.8 -342 -185.6 -312.7
17.515 -185.6 -87.93 -801.2 478.7 -732.8 498.3 -263.8 683.9 -322.4 283.3 -371.3 889.1 -762.1 136.8 -655.1 254 -429.9 156.3 -166.1
17.52 146.6 127 -713.2 674.2 -605.8 742.6 -97.7 1016 -29.31 439.7 -478.7 1202 -136.8 517.8 -498.3 498.3 -283.3 342 107.5
17.525 -68.39 58.62 -889.1 703.5 -732.8 928.2 -205.2 1339 -166.1 713.2 -732.8 1221 -185.6 644.8 -527.6 742.6 -342 576.5 107.5
17.53 -19.54 390.8 -537.4 1045 -556.9 1260 -48.85 1612 -87.93 781.6 -332.2 1661 361.5 918.4 -371.3 967.3 -205.2 879.3 214.9
17.535 -547.6 117.2 -781.6 1026 -810.9 1172 -390.8 1681 -429.9 908.6 -869.6 1436 -537.4 947.7 -723 1182 -547.6 996.6 29.31
17.54 -332.2 195.4 -312.7 1182 -488.5 1368 -97.7 1768 -214.9 1006 -400.6 1710 127 1016 -420.1 1495 -332.2 1075 361.5
17.545 -429.9 -58.62 -146.6 898.9 -342 840.3 48.85 1348 -68.39 762.1 -420.1 1544 -693.7 1036 -332.2 1348 -332.2 703.5 478.7
17.55 39.08 48.85 273.6 1006 58.62 830.5 429.9 1329 205.2 830.5 -136.8 1270 -752.3 957.5 596 1397 -48.85 674.2 742.6
17.555 -459.2 -117.2 -117.2 654.6 -214.9 371.3 195.4 889.1 -29.31 439.7 -244.3 1124 -224.7 967.3 -107.5 1202 -449.4 371.3 371.3
17.56 -537.4 283.3 -214.9 771.9 -293.1 342 146.6 898.9 -48.85 596 -381 1212 -185.6 830.5 78.16 1172 -566.7 371.3 146.6
17.565 -791.4 459.2 -644.8 791.4 -664.4 429.9 -234.5 801.2 -498.3 195.4 -459.2 1485 -127 928.2 -332.2 1026 -889.1 263.8 -361.5
17.57 -596 625.3 -655.1 781.6 -723 469 -244.3 840.3 -410.4 263.8 -517.8 1299 97.7 693.7 -322.4 996.6 -850 332.2 -390.8
17.575 -342 527.6 -429.9 771.9 -566.7 469 -136.8 830.5 -332.2 9.77 -117.2 1339 0 508.1 48.85 918.4 -586.2 469 -322.4
17.58 -78.16 644.8 -156.3 879.3 -400.6 644.8 -9.77 928.2 -175.9 97.7 322.4 1446 214.9 791.4 48.85 986.8 -332.2 644.8 -273.6
17.585 -19.54 302.9 185.6 664.4 -185.6 488.5 127 810.9 29.31 -29.31 644.8 1329 654.6 674.2 410.4 928.2 -39.08 596 -97.7
17.59 420.1 449.4 420.1 820.7 29.31 566.7 342 938 400.6 283.3 625.3 1407 322.4 752.3 390.8 957.5 293.1 664.4 97.7
17.595 342 498.3 449.4 918.4 87.93 566.7 283.3 840.3 312.7 273.6 332.2 1593 185.6 928.2 87.93 850 390.8 664.4 58.62
17.6 674.2 625.3 566.7 928.2 117.2 429.9 371.3 693.7 381 263.8 -107.5 1212 224.7 674.2 117.2 752.3 547.1 547.1 97.7
17.605 488.5 469 361.5 859.8 -58.62 293.1 224.7 537.4 175.9 146.6 -224.7 898.9 97.7 351.7 97.7 576.5 429.9 322.4 19.54
17.61 625.3 508.1 547.1 820.7 -9.77 234.5 342 439.7 273.6 58.62 136.8 742.6 830.5 459.2 254 508.1 420.1 312.7 58.62
17.615 957.5 693.7 693.7 859.8 87.93 351.7 449.4 517.8 351.7 48.85 605.8 713.2 1182 556.9 977 498.3 537.4 459.2 166.1
17.62 967.3 703.5 742.6 908.6 166.1 566.7 644.8 625.3 459.2 -39.08 556.9 1094 1299 762.1 889.1 478.7 605.8 556.9 351.7
17.625 1251 420.1 781.6 596 185.6 371.3 576.5 488.5 664.4 -58.62 732.8 928.2 1348 771.9 654.6 400.6 683.9 351.7 332.2
17.63 1202 625.3 850 586.2 234.5 508.1 615.5 488.5 625.3 -117.2 566.7 840.3 947.7 820.7 420.1 459.2 781.6 332.2 381
17.635 850 478.7 547.1 410.4 58.62 459.2 381 449.4 488.5 -29.31 293.1 752.3 117.2 762.1 156.3 537.4 664.4 351.7 302.9
17.64 1212 596 879.3 244.3 273.6 312.7 625.3 312.7 635.1 -39.08 605.8 478.7 615.5 576.5 361.5 537.4 1026 263.8 517.8
17.645 947.7 517.8 840.3 283.3 322.4 459.2 664.4 332.2 556.9 -185.6 723 469 664.4 674.2 459.2 537.4 1006 302.9 517.8
17.65 859.8 312.7 791.4 175.9 390.8 439.7 683.9 332.2 478.7 -136.8 576.5 127 801.2 263.8 596 508.1 928.2 302.9 605.8
17.655 596 185.6 547.1 48.85 175.9 283.3 478.7 234.5 273.6 -293.1 400.6 87.93 576.5 283.3 342 488.5 644.8 254 332.2
17.66 9.77 -322.4 322.4 -322.4 19.54 29.31 283.3 107.5 0 -586.2 -97.7 -234.5 107.5 -107.5 -107.5 390.8 254 48.85 39.08
17.665 -48.85 -185.6 273.6 -498.3 87.93 -9.77 205.2 58.62 -146.6 -683.9 48.85 -234.5 -166.1 -97.7 68.39 508.1 39.08 -58.62 -166.1
17.67 478.7 -205.2 459.2 -576.5 -19.54 -29.31 97.7 -19.54 -302.9 -693.7 68.39 -605.8 -87.93 -263.8 -410.4 302.9 -29.31 -78.16 -302.9
17.675 29.31 -117.2 -19.54 -547.6 -156.3 -136.8 0 -127 -332.2 -703.5 -156.3 -566.7 107.5 9.77 68.39 234.5 -117.2 -234.5 -371.3
17.68 576.5 87.93 97.7 -439.7 -156.3 -127 9.77 -195.4 -302.9 -302.9 -58.62 -742.6 58.62 -283.3 68.39 205.2 -58.62 -195.4 -332.2
17.685 537.4 332.2 97.7 -78.16 -29.31 -19.54 224.7 -146.6 -87.93 -136.8 -78.16 -322.4 205.2 -87.93 547.1 351.7 195.4 -156.3 -146.6
17.69 459.2 351.7 97.7 117.2 -9.77 39.08 185.6 -146.6 -97.7 107.5 -146.6 -195.4 29.31 214.9 410.4 429.9 214.9 -87.93 -48.85
17.695 664.4 517.8 381 439.7 214.9 312.7 400.6 166.1 58.62 410.4 146.6 390.8 498.3 205.2 498.3 723 400.6 332.2 146.6
17.7 654.6 830.5 488.5 801.2 312.7 742.6 449.4 537.4 0 605.8 312.7 410.4 859.8 596 508.1 830.5 469 644.8 263.8
17.705 517.8 576.5 342 469 273.6 400.6 420.1 576.5 78.16 908.6 214.9 293.1 918.4 439.7 644.8 674.2 439.7 537.4 361.5
17.71 762.1 1055 517.8 850 615.5 752.3 683.9 908.6 332.2 1075 742.6 263.8 1085 459.2 869.6 762.1 781.6 850 625.3
17.715 713.2 801.2 381 381 478.7 293.1 527.6 556.9 254 869.6 322.4 -322.4 791.4 293.1 498.3 498.3 576.5 664.4 459.2
17.72 791.4 674.2 351.7 127 586.2 -9.77 508.1 361.5 283.3 938 517.8 -693.7 429.9 78.16 566.7 312.7 498.3 439.7 400.6
17.725 859.8 762.1 517.8 -87.93 654.6 -136.8 449.4 48.85 224.7 400.6 527.6 -889.1 625.3 9.77 547.1 0 508.1 234.5 342
17.73 635.1 703.5 508.1 -224.7 644.8 -195.4 273.6 -48.85 68.39 263.8 527.6 -947.7 19.54 -78.16 449.4 -58.62 420.1 78.16 136.8
17.735 615.5 771.9 781.6 -254 820.7 -117.2 342 -107.5 107.5 29.31 723 -840.3 254 68.39 517.8 -234.5 576.5 78.16 214.9
17.74 586.2 889.1 576.5 -117.2 605.8 39.08 244.3 -9.77 -29.31 68.39 68.39 -664.4 -547.6 58.62 244.3 -68.39 508.1 87.93 136.8
17.745 420.1 693.7 644.8 39.08 566.7 273.6 283.3 136.8 -87.93 146.6 439.7 -586.2 244.3 146.6 283.3 156.3 537.4 205.2 185.6
17.75 547.1 439.7 537.4 -136.8 342 9.77 234.5 -39.08 -127 -19.54 -29.31 -967.8 48.85 0 78.16 117.2 400.6 -78.16 107.5
17.755 254 596 410.4 39.08 87.93 156.3 48.85 58.62 -322.4 68.39 312.7 -742.6 244.3 -48.85 -302.9 224.7 205.2 117.2 -78.16
17.76 0 312.7 342 -214.9 -19.54 -48.85 48.85 -78.16 -302.9 117.2 342 -859.8 410.4 -58.62 -97.7 127 39.08 -9.77 -97.7
17.765 -19.54 478.7 302.9 -87.93 -97.7 9.77 -48.85 -48.85 -322.4 263.8 -48.85 -625.3 -693.7 -371.3 117.2 117.2 -107.5 48.85 -185.6
17.77 -117.2 312.7 273.6 -185.6 -9.77 -29.31 -39.08 -97.7 -361.5 410.4 127 -537.4 -537.4 -87.93 -273.6 127 -68.39 68.39 -58.62
17.775 -9.77 205.2 605.8 0 381 254 351.7 136.8 146.6 771.9 478.7 -556.9 -175.9 -224.7 723 224.7 263.8 400.6 371.3
17.78 254 -19.54 791.4 -263.8 723 -58.62 517.8 -175.9 342 410.4 781.6 -987.3 107.5 -146.6 713.2 -19.54 517.8 166.1 537.4
17.785 449.4 0 938 -224.7 889.1 0 664.4 -156.3 664.4 517.8 820.7 -1260 478.7 -351.7 879.3 -97.7 859.8 175.9 771.9
17.79 635.1 29.31 1036 -342 1114 -175.9 850 -332.2 898.9 420.1 1114 -1348 410.4 -342 967.3 -342 859.8 58.62 908.6
17.795 312.7 195.4 576.5 -332.2 527.6 -224.7 381 -351.7 556.9 400.6 400.6 -1348 -78.16 -527.6 459.2 -381 381 -19.54 449.4
17.8 -224.7 117.2 342 -234.5 234.5 -48.85 156.3 -234.5 488.5 586.2 332.2 -1025 -244.3 -342 244.3 -263.8 48.85 -68.39 312.7
17.805 -596 39.08 -9.77 -195.4 -205.2 39.08 -224.7 -117.2 224.7 635.1 -48.85 -1085 -644.8 -342 -146.6 -146.6 -263.8 29.31 68.39
17.81 -527.6 58.62 273.6 68.39 -29.31 195.4 -19.54 87.93 566.7 781.6 -68.39 -830.5 -166.1 -68.39 58.62 29.31 -29.31 234.5 342
17.815 -273.6 9.77 361.5 156.3 117.2 312.7 19.54 214.9 556.9 820.7 58.62 -742.6 -556.9 -136.8 -19.54 107.5 97.7 498.3 429.9
17.82 254 381 869.6 488.5 469 537.4 420.1 322.4 752.3 840.3 -29.31 -322.4 -205.2 195.4 146.6 205.2 576.5 674.2 781.6
17.825 224.7 400.6 1202 488.5 879.3 566.7 869.6 214.9 898.9 713.2 312.7 -136.8 -195.4 175.9 977 97.7 889.1 566.7 1094
17.83 244.3 136.8 938 127 566.7 195.4 615.5 -244.3 527.6 273.6 361.5 -586.2 78.16 -263.8 322.4 -381 556.9 29.31 840.3
17.835 0 -19.54 625.3 97.7 322.4 156.3 547.1 -410.4 498.3 205.2 -48.85 -674.6 -771.9 -166.1 498.3 -527.6 332.2 -195.4 732.8
17.84 -19.54 -195.4 459.2 -58.62 263.8 78.16 547.1 -478.7 488.5 166.1 234.5 -605.8 -185.6 -68.39 469 -469 136.8 -420.1 566.7
17.845 -156.3 -312.7 136.8 -244.3 -78.16 -19.54 136.8 -635.6 234.5 -127 -175.9 -810.9 -655.1 -371.3 254 -547.6 -234.5 -615.5 166.1
17.85 -244.3 -195.4 19.54 -244.3 -185.6 97.7 29.31 -566.7 175.9 -58.62 -273.6 -987.3 -566.7 -459.2 166.1 -371.3 -302.9 -576.5 136.8
17.855 -283.3 -19.54 -39.08 -136.8 -263.8 390.8 -205.2 -400.6 -146.6 -273.6 -117.2 -850 -703.5 -429.9 -312.7 -175.9 -439.7 -302.9 -185.6
17.86 -371.3 214.9 -78.16 -39.08 -361.5 488.5 -302.9 -244.3 -185.6 -29.31 -166.1 -987.3 -361.5 -127 -29.31 -29.31 -469 -136.8 -205.2
17.865 -136.8 302.9 78.16 -29.31 -351.7 420.1 -410.4 -478.7 -439.7 -635.6 -127 -1124 -655.1 -469 -390.8 -371.3 -361.5 -185.6 -449.4
17.87 -19.54 644.8 224.7 166.1 -263.8 498.3 -371.3 -400.6 -478.7 -605.8 39.08 -957.5 -293.1 -156.3 -117.2 -371.3 -195.4 39.08 -429.9
17.875 127 615.5 322.4 156.3 -156.3 371.3 -322.4 -381 -508.1 -635.6 48.85 -879.8 -644.8 -234.5 -97.7 -498.3 -9.77 195.4 -390.8
17.88 254 576.5 527.6 127 19.54 293.1 -293.1 -381 -625.3 -840.3 136.8 -996.6 -420.1 0 -195.4 -713.2 58.62 195.4 -400.6
17.885 136.8 703.5 566.7 312.7 156.3 537.4 -175.9 -127 -459.2 -469 29.31 -683.9 -576.5 312.7 -127 -517.8 214.9 469 -205.2
17.89 78.16 586.2 879.3 351.7 527.6 537.4 185.6 -29.31 -185.6 -283.3 273.6 -723 -527.6 263.8 -87.93 -400.6 361.5 488.5 166.1
17.895 107.5 810.9 801.2 498.3 517.8 625.3 175.9 48.85 -97.7 -195.4 146.6 -410.4 -615.5 283.3 -136.8 -234.5 361.5 556.9 214.9
17.9 166.1 869.6 830.5 605.8 693.7 693.7 410.4 214.9 214.9 205.2 -136.8 -439.7 -1016 -9.77 -175.9 136.8 439.7 615.5 469
17.905 263.8 752.3 918.4 508.1 713.2 449.4 449.4 -97.7 351.7 -244.3 381 -508.1 -1016 -146.6 19.54 -127 644.8 381 498.3
17.91 48.85 830.5 517.8 556.9 400.6 332.2 175.9 -175.9 39.08 -293.1 39.08 -625.3 -703.5 -205.2 -87.93 -107.5 478.7 332.2 332.2
17.915 -78.16 644.8 371.3 302.9 39.08 -19.54 -234.5 -674.6 -263.8 -859.8 39.08 -810.9 -527.6 -293.1 -254 -556.9 332.2 -58.62 97.7
17.92 -205.2 908.6 136.8 244.3 -361.5 -146.6 -566.7 -830.5 -664.4 -1016 -97.7 -869.6 -29.31 -263.8 -498.3 -517.8 136.8 -146.6 -293.1
17.925 -224.7 781.6 -68.39 136.8 -537.4 -263.8 -791.4 -889.1 -732.8 -830.5 -136.8 -1104 -117.2 -283.3 -498.3 -478.7 -58.62 -244.3 -478.7
17.93 -302.9 810.9 -58.62 39.08 -537.4 -410.4 -752.3 -732.8 -742.6 -664.4 136.8 -1094 -713.2 -107.5 -342 -390.8 -224.7 -224.7 -586.2
17.935 -293.1 674.2 -146.6 -117.2 -439.7 -478.7 -655.1 -596 -478.7 -459.2 244.3 -1182 -537.4 127 -254 -166.1 -410.4 -146.6 -625.3
17.94 -429.9 351.7 -175.9 -361.5 -400.6 -635.6 -605.8 -596 -429.9 -410.4 254 -1133 -1192 -58.62 -351.7 -205.2 -547.6 -322.4 -615.5
17.945 -351.7 254 -205.2 -508.1 -273.6 -615.5 -459.2 -498.3 -322.4 -312.7 -97.7 -1426 -996.6 -29.31 -488.5 -97.7 -449.4 -439.7 -439.7
17.95 -127 146.6 -205.2 -732.8 -195.4 -762.1 -381 -566.7 -244.3 -420.1 -244.3 -938 -1406 -39.08 -351.7 -205.2 -371.3 -605.8 -254
17.955 -322.4 48.85 -322.4 -742.6 -224.7 -576.5 -302.9 -390.8 -175.9 -273.6 -244.3 -1075 -361.5 -488.5 -342 -58.62 -302.9 -508.1 -48.85
17.96 -78.16 58.62 -400.6 -723 -293.1 -655.1 -322.4 -449.4 -283.3 -400.6 -29.31 -840.3 -224.7 -361.5 -498.3 -302.9 -439.7 -605.8 -117.2
17.965 -156.3 -29.31 -498.3 -771.9 -263.8 -429.9 -322.4 -322.4 -205.2 -361.5 39.08 -742.6 9.77 -566.7 -293.1 -185.6 -429.9 -556.9 39.08
17.97 -420.1 68.39 -655.1 -517.8 -410.4 -58.62 -469 -156.3 -351.7 -205.2 -302.9 -390.8 -146.6 -244.3 -478.7 68.39 -674.6 -381 -9.77
17.975 -342 166.1 -615.5 -508.1 -361.5 58.62 -586.2 -214.9 -390.8 -439.7 -332.2 -332.2 -537.4 -244.3 -410.4 78.16 -781.6 -293.1 -87.93
17.98 -517.8 136.8 -664.4 -410.4 -273.6 107.5 -586.2 -214.9 -371.3 -400.6 -498.3 -312.7 -762.1 -107.5 -342 107.5 -723 -166.1 -97.7
17.985 -508.1 146.6 -635.6 -449.4 -175.9 78.16 -547.6 -361.5 -234.5 -390.8 -810.9 -254 -547.6 -234.5 -214.9 127 -664.4 -195.4 -107.5
17.99 -244.3 293.1 -390.8 -322.4 -48.85 58.62 -390.8 -449.4 9.77 -498.3 -283.3 0 -127 -156.3 -19.54 -78.16 -332.2 -214.9 -39.08
17.995 -459.2 166.1 -556.9 -429.9 -146.6 -117.2 -556.9 -537.4 -127 -478.7 -342 195.4 -263.8 -68.39 -175.9 -185.6 -439.7 -214.9 -234.5
18 -107.5 361.5 -342 -205.2 -127 -29.31 -459.2 -381 58.62 -175.9 -361.5 547.1 -214.9 146.6 9.77 -214.9 -263.8 -166.1 -156.3
18.005 19.54 127 -127 -205.2 185.6 0 -48.85 -136.8 488.5 195.4 -97.7 703.5 342 361.5 508.1 -136.8 -97.7 -107.5 78.16
18.01 58.62 175.9 -195.4 -87.93 58.62 -19.54 -254 -117.2 273.6 146.6 -263.8 566.7 -29.31 68.39 -97.7 -332.2 -195.4 48.85 -39.08
18.015 68.39 146.6 -195.4 97.7 48.85 156.3 -166.1 58.62 478.7 439.7 -351.7 869.6 146.6 166.1 -9.77 -175.9 -156.3 244.3 68.39
18.02 78.16 254 -97.7 146.6 9.77 48.85 -214.9 -195.4 371.3 78.16 107.5 205.2 293.1 -351.7 -420.1 -429.9 -214.9 205.2 -87.93
18.025 -537.4 283.3 -469 205.2 -273.6 39.08 -478.7 -156.3 97.7 342 -488.5 517.8 -273.6 -263.8 -459.2 -381 -517.8 185.6 -302.9
18.03 -107.5 48.85 -127 68.39 146.6 -78.16 -29.31 -322.4 478.7 146.6 -244.3 312.7 97.7 -97.7 -9.77 -498.3 -175.9 -58.62 9.77
18.035 -517.8 9.77 -429.9 107.5 39.08 -39.08 -195.4 -224.7 224.7 185.6 -498.3 654.6 517.8 254 -87.93 -449.4 -322.4 -9.77 -185.6
18.04 -400.6 -244.3 -508.1 -107.5 117.2 -78.16 -87.93 -342 293.1 -166.1 -537.4 508.1 205.2 -68.39 -29.31 -517.8 -117.2 -263.8 -107.5
18.045 -224.7 -439.7 -449.4 -224.7 97.7 -146.6 -68.39 -322.4 332.2 -302.9 -361.5 517.8 596 -48.85 214.9 -439.7 -19.54 -293.1 19.54
18.05 -19.54 -302.9 -224.7 -117.2 185.6 -58.62 87.93 -175.9 459.2 -234.5 -351.7 361.5 -127 -224.7 58.62 -293.1 214.9 -224.7 166.1
18.055 -97.7 -322.4 -214.9 -107.5 127 -97.7 146.6 -87.93 547.1 -97.7 -58.62 127 459.2 -351.7 635.1 -87.93 185.6 -127 322.4
18.06 469 0 87.93 175.9 322.4 127 244.3 156.3 596 87.93 234.5 508.1 908.6 29.31 332.2 312.7 342 78.16 469
18.065 420.1 -19.54 195.4 342 361.5 214.9 371.3 263.8 683.9 146.6 478.7 644.8 791.4 381 938 537.4 508.1 166.1 654.6
18.07 576.5 -68.39 107.5 263.8 283.3 97.7 283.3 117.2 566.7 78.16 556.9 625.3 1319 78.16 605.8 547.1 449.4 58.62 625.3
18.075 107.5 -224.7 107.5 195.4 410.4 87.93 263.8 29.31 459.2 -175.9 429.9 918.4 1348 302.9 469 449.4 459.2 136.8 664.4
18.08 156.3 -185.6 -156.3 146.6 234.5 0 48.85 -58.62 244.3 -127 87.93 586.2 1182 -87.93 283.3 263.8 273.6 19.54 381
18.085 -68.39 78.16 -117.2 439.7 175.9 390.8 -87.93 58.62 48.85 39.08 -97.7 1153 889.1 78.16 175.9 410.4 273.6 185.6 254
18.09 302.9 -185.6 -283.3 117.2 -146.6 -107.5 -371.3 -302.9 -166.1 -58.62 -332.2 469 361.5 -97.7 -9.77 97.7 97.7 -146.6 -19.54
18.095 -332.2 -205.2 -889.1 312.7 -723 39.08 -1016 -283.3 -801.2 -185.6 -918.4 517.8 -1036 -175.9 -840.3 87.93 -605.8 -224.7 -625.3
18.1 9.77 -469 -312.7 224.7 -469 -224.7 -742.6 -342 -605.8 -263.8 -195.4 302.9 -48.85 -127 -586.2 0 -283.3 -273.6 -449.4
18.105 -449.4 -664.4 -478.7 136.8 -556.9 -361.5 -781.6 -410.4 -723 -576.5 -449.4 400.6 -488.5 87.93 -713.2 19.54 -381 -410.4 -469
18.11 -635.6 -713.2 -322.4 78.16 -449.4 -449.4 -674.6 -547.6 -655.1 -957.5 -322.4 224.7 263.8 -342 -693.7 -244.3 -117.2 -371.3 -351.7
18.115 -244.3 -273.6 117.2 361.5 -78.16 -175.9 -224.7 -332.2 -312.7 -967.8 263.8 635.1 683.9 19.54 -48.85 0 390.8 -78.16 9.77
18.12 19.54 -439.7 175.9 107.5 29.31 -400.6 -78.16 -459.2 -224.7 -1045 -9.77 117.2 859.8 -293.1 29.31 -97.7 371.3 -166.1 87.93
18.125 9.77 -127 -39.08 302.9 -39.08 -156.3 -19.54 -224.7 -244.3 -693.7 68.39 508.1 771.9 -29.31 410.4 107.5 205.2 -39.08 117.2
18.13 48.85 -322.4 -195.4 127 -97.7 -342 48.85 -254 -273.6 -850 -234.5 244.3 625.3 -39.08 107.5 68.39 -19.54 -166.1 87.93
18.135 -234.5 -156.3 -713.2 332.2 -478.7 -146.6 -205.2 -97.7 -605.8 -517.8 -586.2 654.6 127 156.3 136.8 254 -371.3 58.62 -166.1
18.14 -254 -127 -810.9 322.4 -566.7 -224.7 -312.7 -205.2 -556.9 -605.8 -547.6 488.5 9.77 175.9 -224.7 205.2 -371.3 -107.5 -175.9
18.145 -185.6 -166.1 -625.3 469 -596 -87.93 -478.7 -107.5 -547.6 -498.3 -576.5 693.7 -293.1 351.7 -488.5 136.8 -117.2 9.77 -136.8
18.15 -293.1 -302.9 -527.6 322.4 -488.5 -97.7 -469 -136.8 -322.4 -566.7 -420.1 586.2 -87.93 214.9 -400.6 -29.31 0 -78.16 -68.39
18.155 -136.8 -302.9 -146.6 488.5 -254 166.1 -361.5 136.8 -48.85 -410.4 -752.3 957.5 -615.5 459.2 -664.4 97.7 244.3 224.7 48.85
18.16 -205.2 -537.4 -107.5 400.6 -48.85 205.2 -136.8 332.2 322.4 -273.6 -195.4 1075 -107.5 439.7 -410.4 136.8 361.5 166.1 224.7
18.165 -19.54 -381 234.5 586.2 322.4 488.5 156.3 400.6 537.4 -400.6 48.85 1358 283.3 596 -156.3 293.1 596 205.2 361.5
18.17 87.93 -498.3 283.3 244.3 439.7 -39.08 449.4 175.9 928.2 -185.6 420.1 1065 1045 302.9 351.7 117.2 713.2 -107.5 596
18.175 342 -322.4 390.8 283.3 508.1 -78.16 576.5 39.08 928.2 -302.9 801.2 957.5 1378 263.8 781.6 0 752.3 -127 625.3
18.18 527.6 -293.1 361.5 9.77 459.2 -429.9 596 -117.2 957.5 -127 605.8 723 928.2 185.6 986.8 -107.5 703.5 -302.9 674.2
18.185 371.3 -283.3 263.8 -19.54 390.8 -469 469 -185.6 693.7 -127 361.5 644.8 185.6 -205.2 732.8 -312.7 547.1 -293.1 537.4
18.19 371.3 -283.3 263.8 127 498.3 -185.6 615.5 29.31 791.4 -29.31 87.93 693.7 439.7 68.39 693.7 -185.6 683.9 -127 674.2
18.195 429.9 -244.3 410.4 302.9 703.5 78.16 693.7 254 801.2 87.93 596 693.7 -185.6 9.77 508.1 -87.93 840.3 146.6 791.4
18.2 410.4 -244.3 361.5 439.7 664.4 214.9 723 361.5 938 185.6 263.8 791.4 791.4 283.3 381 87.93 967.3 244.3 810.9
18.205 576.5 -195.4 830.5 654.6 967.3 429.9 957.5 469 1153 97.7 840.3 1065 1045 693.7 723 146.6 1329 322.4 1026
18.21 664.4 -214.9 566.7 615.5 683.9 273.6 654.6 312.7 1006 -19.54 508.1 771.9 703.5 312.7 420.1 9.77 1133 283.3 752.3
18.215 293.1 -302.9 615.5 654.6 586.2 293.1 410.4 205.2 791.4 -136.8 420.1 967.3 918.4 420.1 351.7 -107.5 996.6 361.5 586.2
18.22 224.7 -420.1 29.31 410.4 107.5 78.16 -78.16 -58.62 351.7 -195.4 48.85 644.8 752.3 -175.9 -322.4 -371.3 332.2 136.8 78.16
18.225 19.54 -420.1 -117.2 312.7 -19.54 -39.08 -224.7 -175.9 136.8 -19.54 -29.31 586.2 439.7 -156.3 -254 -400.6 78.16 107.5 -136.8
