    T[sec]  F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2
39.9 33.98 31.96 7.953 -9.038 35.93 27.98 37.96 33.98 -11.06 19.96 27.98 25.96 29.93 36.95 27.98
39.9067 29.93 23.93 1.952 -21.04 30.94 23.93 37.96 24.94 -24 22.99 28.99 16.99 18.94 47 23.93
39.9133 25.96 21.98 5.929 -27.04 28.99 20.97 33.98 19.96 -28.05 19.96 28.99 9.978 11.93 47 18.94
39.92 20.97 22.99 3.977 -32.03 19.96 17.93 26.97 10.99 -28.05 10.99 23.93 6.941 3.977 47 16.99
39.9267 10.99 20.97 0.9399 -32.03 7.953 9.978 13.95 6.941 -30 -1.012 13.95 2.964 0.9399 38.97 6.941
39.9333 0.9399 9.978 -12 -31.02 1.952 1.952 0 1.952 -29.06 -11.06 -1.012 -2.024 -1.012 22.99 -1.012
39.94 -5.061 0.9399 -17.06 -25.02 -9.038 -11.06 -9.038 -11.06 -25.02 -24 -13.01 -7.013 1.952 4.989 -14.03
39.9467 -10.05 -6.001 -17.06 -24 -11.06 -14.03 -5.061 -15.04 -22.05 -24 -16.05 -10.05 2.964 0.9399 -17.06
39.9533 -4.049 -4.049 -11.06 -23.06 -5.061 -9.038 1.952 -12 -20.03 -17.06 -12 -6.001 9.978 -3.037 -14.03
39.96 0.9399 3.977 -2.024 -17.06 -4.049 0 4.989 -9.038 -14.03 -18 -5.061 -2.024 11.93 -9.038 -11.06
39.9667 4.989 22.99 3.977 -7.013 -1.012 3.977 15.98 1.952 -6.001 -33.04 -4.049 -1.012 13.95 -25.02 -14.03
39.9733 10.99 38.97 21.98 4.989 -1.012 10.99 23.93 9.978 0.9399 -46.06 -2.024 8.965 20.97 -33.04 -11.06
39.98 15.98 45.98 37.96 15.98 0.9399 19.96 37.96 21.98 7.953 -44.03 -1.012 23.93 30.94 -29.06 0
39.9867 13.95 43.96 38.97 19.96 -1.012 26.97 50.97 34.99 13.95 -29.06 -2.024 36.95 39.98 -13.01 11.93
39.9933 12.94 36.95 33.98 16.99 3.977 25.96 49.96 44.97 16.99 -10.05 5.929 40.99 37.96 0.9399 20.97
40 8.965 30.94 27.98 10.99 3.977 21.98 36.95 42.95 14.97 -1.012 9.978 38.97 31.96 18.94 24.94
40.0067 5.929 31.96 19.96 3.977 8.965 12.94 19.96 33.98 0.9399 9.978 12.94 21.98 19.96 32.97 24.94
40.0133 7.953 29.93 7.953 -7.013 10.99 5.929 0 18.94 -14.03 16.99 12.94 2.964 0.9399 42.95 11.93
40.02 3.977 17.93 -3.037 -33.04 5.929 0.9399 -15.04 0.9399 -39.04 17.93 7.953 -17.06 -17.06 42.95 -1.012
40.0267 0.9399 0 -24 -55.02 -2.024 -4.049 -26.03 -21.04 -53.07 13.95 0.9399 -35.07 -26.03 32.97 -16.05
40.0333 -8.025 -10.05 -42.01 -60.01 -4.049 -13.01 -37.02 -35.07 -51.04 8.965 -1.012 -35.07 -18 24.94 -23.06
40.04 -14.03 -14.03 -41.07 -46.06 -8.025 -18 -32.03 -38.03 -34.05 -1.012 -1.012 -21.04 0 16.99 -14.03
40.0467 -12 -8.025 -30 -28.05 -8.025 -17.06 -20.03 -28.05 -20.03 -10.05 -3.037 -5.061 14.97 0.9399 -5.061
40.0533 -4.049 0.9399 -14.03 -18 -10.05 -9.038 -11.06 -13.01 -11.06 -24 -11.06 -3.037 14.97 -17.06 -7.013
40.06 -2.024 6.941 1.952 -14.03 -19.02 -5.061 -3.037 -3.037 -9.038 -40.05 -21.04 -13.01 10.99 -43.02 -17.06
40.0667 -7.013 3.977 1.952 -13.01 -25.02 -5.061 -1.012 1.952 -3.037 -51.04 -29.06 -15.04 9.978 -61.02 -25.02
40.0733 -7.013 3.977 9.978 -1.012 -21.04 -5.061 4.989 2.964 5.929 -39.04 -19.02 -1.012 25.96 -53.07 -13.01
40.08 0 13.95 21.98 13.95 -3.037 0 21.98 11.93 23.93 -5.061 0 23.93 41.93 -17.06 9.978
40.0867 21.98 35.93 39.98 27.98 17.93 23.93 49.96 33.98 35.93 31.96 29.93 51.98 47.94 26.97 37.96
40.0933 43.96 55.96 55.96 31.96 39.98 47.94 73.96 59.94 37.96 66.95 55.96 65.94 43.96 71 51.98
40.1 49.96 61.96 59.94 23.93 51.98 59.94 76.93 69.99 25.96 75.99 63.99 57.99 29.93 86.98 43.96
40.1067 41.93 45.98 41.93 4.989 50.97 53.94 59.94 66.95 3.977 71 57.99 35.93 10.99 76.93 21.98
40.1133 27.98 21.98 15.98 -14.03 40.99 33.98 23.93 44.97 -15.04 59 41.93 5.929 -6.001 54.95 -3.037
40.12 15.98 1.952 -1.012 -36.01 26.97 11.93 -4.049 10.99 -34.05 47 20.97 -17.06 -20.03 36.95 -25.02
40.1267 0.9399 -1.012 -11.06 -52.06 7.953 0 -23.06 -9.038 -44.03 31.96 -1.012 -34.05 -21.04 24.94 -37.02
40.1333 -13.01 -9.038 -15.04 -52.06 -8.025 -17.06 -29.06 -26.03 -39.04 18.94 -15.04 -37.02 -8.025 16.99 -31.02
40.14 -25.02 -13.01 -18 -41.07 -20.03 -28.05 -30 -32.03 -17.06 11.93 -23.06 -22.05 12.94 12.94 -16.05
40.1467 -29.06 -17.06 -25.02 -23.06 -27.04 -31.02 -19.02 -27.04 0 5.929 -25.02 -1.012 37.96 -1.012 -3.037
40.1533 -23.06 -11.06 -16.05 -2.024 -23.06 -21.04 -4.049 -11.06 18.94 5.929 -16.05 15.98 53 -3.037 4.989
40.16 -12 -2.024 1.952 2.964 -17.06 -8.025 5.929 0 24.94 0 -10.05 24.94 59.94 -9.038 11.93
40.1667 -6.001 7.953 17.93 5.929 -15.04 1.952 16.99 11.93 23.93 -13.01 -7.013 21.98 66.95 -13.01 18.94
40.1733 -2.024 13.95 27.98 7.953 -9.038 2.964 19.96 14.97 21.98 -11.06 -6.001 17.93 67.96 -7.013 26.97
40.18 3.977 19.96 27.98 11.93 0.9399 10.99 25.96 14.97 22.99 0.9399 0 20.97 69.99 -1.012 30.94
40.1867 23.93 30.94 31.96 13.95 23.93 26.97 44.97 24.94 30.94 18.94 17.93 28.99 61.96 8.965 26.97
40.1933 40.99 47.94 37.96 25.96 41.93 45.98 59 45.98 36.95 42.95 38.97 42.95 44.97 24.94 21.98
40.2 47.94 62.97 47.94 34.99 49.96 59 67.96 62.97 42.95 57.99 55.96 55.96 32.97 38.97 16.99
40.2067 47.94 65.94 49.96 40.99 50.97 60.95 65.94 71 45.98 68.98 59.94 61.96 24.94 53 12.94
40.2133 43.96 60.95 45.98 38.97 49.96 53 53.94 66.95 42.95 75.99 59.94 51.98 18.94 59 6.941
40.22 40.99 49.96 39.98 27.98 43.96 39.98 36.95 51.98 32.97 71 47 36.95 6.941 50.97 1.952
40.2267 35.93 42.95 31.96 15.98 35.93 30.94 22.99 34.99 16.99 60.95 31.96 16.99 -1.012 28.99 -14.03
40.2333 25.96 31.96 17.93 1.952 24.94 20.97 5.929 22.99 1.952 53.94 17.93 1.952 -11.06 8.965 -30
40.24 10.99 23.93 9.978 -5.061 7.953 4.989 -7.013 4.989 -7.013 45.98 4.989 -13.01 -5.061 2.964 -36.01
40.2467 0 15.98 1.952 -7.013 -7.013 -8.025 -22.05 -5.061 -7.013 25.96 -3.037 -19.02 4.989 -9.038 -34.05
40.2533 -10.05 9.978 1.952 -6.001 -23.06 -24 -31.02 -11.06 0 8.965 -16.05 -16.05 23.93 -19.02 -27.04
40.26 -13.01 5.929 1.952 -2.024 -29.06 -33.04 -30 -17.06 0.9399 1.952 -26.03 -11.06 38.97 -29.06 -14.03
40.2667 -13.01 -2.024 -1.012 -1.012 -25.02 -27.04 -21.04 -15.04 3.977 -1.012 -23.06 -5.061 49.96 -31.02 -2.024
40.2733 -5.061 -1.012 0 0.9399 -14.03 -14.03 -10.05 -8.025 9.978 3.977 -11.06 0.9399 59 -21.04 16.99
40.28 -1.012 0.9399 0.9399 0.9399 0 -5.061 -1.012 -4.049 13.95 10.99 -1.012 7.953 60.95 -7.013 27.98
40.2867 2.964 5.929 1.952 6.941 1.952 0 0.9399 1.952 18.94 15.98 2.964 14.97 51.98 -1.012 31.96
40.2933 11.93 15.98 11.93 10.99 10.99 0.9399 -2.024 10.99 18.94 26.97 4.989 13.95 38.97 8.965 29.93
40.3 19.96 19.96 17.93 12.94 18.94 -2.024 0.9399 10.99 11.93 36.95 5.929 13.95 28.99 18.94 33.98
40.3067 25.96 19.96 19.96 10.99 24.94 1.952 0 10.99 1.952 40.99 7.953 11.93 22.99 26.97 35.93
40.3133 25.96 17.93 13.95 1.952 23.93 3.977 0 7.953 -5.061 39.98 5.929 1.952 9.978 22.99 23.93
40.32 19.96 17.93 3.977 -7.013 17.93 -2.024 -13.01 -1.012 -19.02 32.97 -3.037 -13.01 -13.01 2.964 -5.061
40.3267 9.978 13.95 0.9399 -17.06 11.93 -7.013 -29.06 -17.06 -31.02 27.98 -19.02 -37.02 -45.04 -19.02 -49.02
40.3333 5.929 11.93 -1.012 -17.06 13.95 -17.06 -35.07 -27.04 -35.07 31.96 -25.02 -51.04 -67.02 -35.07 -85.03
40.34 7.953 13.95 0 -7.013 17.93 -13.01 -20.03 -25.02 -25.02 37.96 -15.04 -45.04 -67.02 -39.04 -95
40.3467 11.93 17.93 7.953 0.9399 19.96 -3.037 -2.024 -12 -9.038 37.96 -1.012 -25.02 -47.07 -33.04 -79.02
40.3533 7.953 17.93 13.95 -2.024 14.97 0 6.941 -1.012 0 34.99 1.952 -3.037 -15.04 -25.02 -41.07
40.36 -2.024 11.93 15.98 -2.024 0.9399 0 2.964 2.964 9.978 26.97 0 5.929 11.93 -13.01 0.9399
40.3667 -9.038 7.953 9.978 0 -6.001 -4.049 -2.024 1.952 9.978 20.97 0.9399 9.978 35.93 -3.037 29.93
40.3733 -14.03 7.953 5.929 2.964 -14.03 -12 -5.061 1.952 8.965 15.98 0.9399 9.978 43.96 2.964 44.97
40.38 -11.06 9.978 3.977 1.952 -10.05 -13.01 0 -2.024 1.952 14.97 -2.024 5.929 41.93 10.99 45.98
40.3867 -2.024 7.953 5.929 -1.012 -3.037 -7.013 5.929 -1.012 2.964 22.99 2.964 1.952 38.97 14.97 40.99
40.3933 0 0 5.929 -1.012 0 -1.012 1.952 0.9399 1.952 31.96 0 0 37.96 24.94 33.98
40.4 5.929 0.9399 0 -7.013 7.953 0 -5.061 0 0 38.97 1.952 -2.024 32.97 28.99 35.93
40.4067 2.964 -1.012 -11.06 -20.03 9.978 -8.025 -22.05 -12 -8.025 29.93 -5.061 -7.013 22.99 20.97 24.94
40.4133 0.9399 1.952 -25.02 -29.06 8.965 -23.06 -38.03 -27.04 -17.06 22.99 -12 -16.05 11.93 10.99 8.965
40.42 2.964 0.9399 -23.06 -25.02 12.94 -32.03 -36.01 -38.03 -17.06 21.98 -16.05 -20.03 5.929 0.9399 0
40.4267 12.94 6.941 -5.061 -8.025 19.96 -31.02 -18 -29.06 -4.049 29.93 -11.06 -10.05 1.952 -3.037 -10.05
40.4333 25.96 15.98 9.978 8.965 29.93 -19.02 -3.037 -10.05 7.953 37.96 -4.049 -1.012 1.952 -11.06 -17.06
40.44 37.96 26.97 29.93 28.99 36.95 -1.012 6.941 0 20.97 36.95 0 14.97 -2.024 -23.06 -19.02
40.4467 42.95 43.96 45.98 41.93 43.96 16.99 23.93 14.97 27.98 37.96 10.99 23.93 -3.037 -29.06 -25.02
40.4533 53 61.96 63.99 48.95 51.98 37.96 38.97 28.99 29.93 42.95 19.96 27.98 -9.038 -29.06 -30
40.46 56.97 75.99 81.99 53.94 51.98 44.97 47.94 40.99 31.96 53.94 28.99 27.98 -17.06 -23.06 -33.04
40.4667 51.98 66.95 79.96 50.97 40.99 44.97 56.97 49.96 28.99 53 33.98 28.99 -17.06 -9.038 -31.02
40.4733 33.98 43.96 59.94 40.99 27.98 33.98 45.98 53 29.93 45.98 32.97 30.94 -3.037 0.9399 -17.06
40.48 12.94 16.99 29.93 26.97 7.953 15.98 28.99 39.98 32.97 39.98 25.96 34.99 17.93 18.94 6.941
40.4867 1.952 1.952 1.952 9.978 1.952 -1.012 6.941 22.99 25.96 39.98 10.99 32.97 45.98 32.97 30.94
40.4933 -10.05 -6.001 -7.013 -2.024 -8.025 -15.04 -12 5.929 17.93 36.95 -2.024 24.94 57.99 34.99 44.97
40.5 -14.03 -11.06 -11.06 -4.049 -15.04 -34.05 -32.03 -6.001 8.965 29.93 -23.06 9.978 54.95 24.94 47
40.5067 -15.04 -19.02 -21.04 -11.06 -15.04 -46.06 -43.02 -18 1.952 26.97 -34.05 0.9399 50.97 12.94 41.93
40.5133 -11.06 -31.02 -37.02 -21.04 -9.038 -51.04 -57.05 -27.04 0.9399 29.93 -35.07 -13.01 41.93 -1.012 31.96
40.52 1.952 -31.02 -47.07 -28.05 5.929 -43.02 -57.05 -43.02 -2.024 42.95 -30 -23.06 28.99 0.9399 18.94
40.5267 13.95 -17.06 -45.04 -27.04 22.99 -31.02 -48.01 -52.06 -5.061 53 -19.02 -27.04 13.95 -1.012 3.977
40.5333 36.95 7.953 -19.02 -12 34.99 -8.025 -29.06 -46.06 0 59.94 -3.037 -19.02 7.953 0.9399 1.952
40.54 47.94 33.98 7.953 -2.024 38.97 4.989 -12 -25.02 1.952 53 0 -9.038 7.953 -7.013 -9.038
40.5467 43.96 41.93 23.93 7.953 32.97 7.953 0 -8.025 5.929 34.99 -2.024 -5.061 3.977 -23.06 -25.02
40.5533 29.93 31.96 21.98 11.93 24.94 3.977 0 -2.024 7.953 20.97 -3.037 -11.06 0 -41.07 -43.02
40.56 21.98 25.96 21.98 23.93 17.93 1.952 0.9399 -2.024 19.96 17.93 -7.013 -11.06 -3.037 -49.02 -53.07
40.5667 21.98 41.93 39.98 49.96 17.93 11.93 20.97 5.929 39.98 21.98 -2.024 1.952 -3.037 -35.07 -43.02
40.5733 31.96 67.96 69.99 71.94 21.98 29.93 51.98 33.98 53.94 31.96 15.98 25.96 -3.037 -3.037 -21.04
40.58 43.96 83.94 87.99 71.94 33.98 49.96 77.94 59.94 53.94 41.93 37.96 43.96 -5.061 24.94 -3.037
40.5867 51.98 81.99 84.95 51.98 45.98 65.94 90.95 72.95 39.98 55.96 53.94 45.98 -11.06 47 1.952
40.5933 53.94 69.99 61.96 27.98 55.96 69.99 80.98 66.95 25.96 75.99 63.99 39.98 -11.06 62.97 13.95
40.6 47 59 36.95 14.97 54.95 59.94 51.98 49.96 20.97 90.95 61.96 35.93 0 71 31.96
40.6067 28.99 38.97 12.94 8.965 38.97 33.98 15.98 31.96 16.99 84.95 45.98 27.98 10.99 65 49.96
40.6133 6.941 6.941 -2.024 2.964 20.97 1.952 -12 7.953 12.94 71 17.93 15.98 32.97 50.97 57.99
40.62 1.952 -15.04 -19.02 0 10.99 -19.02 -34.05 -9.038 10.99 57.99 -1.012 1.952 47 28.99 56.97
40.6267 1.952 -26.03 -26.03 0 10.99 -27.04 -35.07 -19.02 12.94 56.97 -15.04 0.9399 54.95 8.965 49.96
40.6333 3.977 -14.03 -29.06 -4.049 17.93 -24 -30 -20.03 13.95 62.97 -16.05 1.952 59 0.9399 47.94
40.64 7.953 -3.037 -33.04 -9.038 17.93 -21.04 -29.06 -21.04 11.93 65.94 -15.04 0.9399 55.96 -5.061 39.98
40.6467 7.953 1.952 -29.06 -12 14.97 -20.03 -24 -22.05 8.965 59 -8.025 -6.001 53.94 -5.061 31.96
40.6533 3.977 0.9399 -20.03 -13.01 11.93 -18 -21.04 -24 7.953 39.98 -11.06 -17.06 47.94 -5.061 22.99
40.66 2.964 1.952 0.9399 0 6.941 -13.01 -13.01 -24 12.94 18.94 -12 -18 34.99 -13.01 14.97
40.6667 4.989 13.95 11.93 8.965 0 -3.037 0 -13.01 20.97 0.9399 -14.03 -8.025 20.97 -27.04 4.989
40.6733 3.977 21.98 19.96 26.97 1.952 -2.024 7.953 1.952 31.96 1.952 -9.038 0 10.99 -35.07 0.9399
40.68 7.953 28.99 26.97 41.93 0 3.977 23.93 15.98 42.95 4.989 -3.037 12.94 3.977 -27.04 -1.012
40.6867 4.989 34.99 42.95 55.96 -1.012 12.94 40.99 33.98 47 17.93 0 19.96 -1.012 -9.038 -2.024
40.6933 7.953 43.96 53.94 51.98 -2.024 20.97 47 50.97 38.97 26.97 3.977 15.98 1.952 4.989 -4.049
40.7 7.953 40.99 47.94 34.99 0.9399 23.93 38.97 44.97 18.94 29.93 7.953 8.965 -6.001 14.97 -7.013
40.7067 5.929 29.93 17.93 3.977 3.977 12.94 18.94 22.99 0.9399 32.97 5.929 0.9399 -7.013 18.94 0
40.7133 0.9399 8.965 -10.05 -11.06 7.953 1.952 -6.001 -1.012 -4.049 41.93 3.977 -9.038 -8.025 22.99 6.941
40.72 0.9399 -2.024 -28.05 -15.04 10.99 -13.01 -22.05 -23.06 -4.049 48.95 3.977 -8.025 0.9399 26.97 23.93
40.7267 -3.037 -3.037 -27.04 -6.001 15.98 -19.02 -19.02 -23.06 1.952 50.97 3.977 -1.012 8.965 28.99 33.98
40.7333 -1.012 -2.024 -17.06 2.964 19.96 -11.06 -5.061 -15.04 5.929 50.97 4.989 -1.012 22.99 20.97 36.95
40.74 6.941 -2.024 -9.038 10.99 26.97 -3.037 -1.012 -8.025 18.94 50.97 7.953 2.964 32.97 6.941 34.99
40.7467 11.93 0 -8.025 11.93 29.93 -4.049 0.9399 0 25.96 43.96 5.929 3.977 35.93 -5.061 30.94
40.7533 9.978 2.964 -3.037 14.97 22.99 -8.025 -10.05 0.9399 24.94 34.99 -1.012 2.964 27.98 -15.04 17.93
40.76 5.929 9.978 1.952 21.98 13.95 -11.06 -9.038 0 21.98 15.98 -7.013 -2.024 11.93 -29.06 -2.024
40.7667 11.93 24.94 21.98 28.99 7.953 0 4.989 4.989 15.98 1.952 -8.025 0 0.9399 -37.02 -19.02
40.7733 26.97 42.95 38.97 32.97 12.94 7.953 23.93 11.93 14.97 -10.05 -5.061 -1.012 1.952 -41.07 -31.02
40.78 32.97 51.98 41.93 31.96 12.94 19.96 36.95 17.93 10.99 -7.013 -1.012 -1.012 0 -35.07 -28.05
40.7867 22.99 44.97 36.95 26.97 6.941 15.98 26.97 23.93 12.94 -6.001 -5.061 -3.037 1.952 -21.04 -23.06
40.7933 4.989 30.94 28.99 26.97 0 1.952 5.929 21.98 18.94 -6.001 -15.04 -5.061 -1.012 -17.06 -25.02
40.8 -2.024 16.99 24.94 26.97 -6.001 -7.013 0.9399 11.93 24.94 -12 -23.06 -5.061 2.964 -19.02 -33.04
40.8067 -1.012 11.93 17.93 21.98 -3.037 -11.06 4.989 4.989 21.98 -13.01 -19.02 -5.061 3.977 -25.02 -39.04
40.8133 -1.012 5.929 4.989 1.952 -1.012 -9.038 2.964 2.964 7.953 -5.061 -13.01 -9.038 3.977 -21.04 -39.04
40.82 -15.04 -3.037 -21.04 -19.02 -7.013 -19.02 -21.04 -3.037 -9.038 0.9399 -21.04 -23.06 -1.012 -25.02 -41.07
40.8267 -37.02 -27.04 -55.02 -45.04 -21.04 -45.04 -59.07 -29.06 -31.02 -3.037 -41.07 -45.04 -13.01 -31.02 -47.07
40.8333 -47.07 -45.04 -73.02 -59.07 -24 -67.02 -85.03 -62.03 -47.07 -2.024 -55.02 -65.07 -21.04 -35.07 -49.02
40.84 -35.07 -49.02 -73.02 -65.07 -11.06 -71.07 -84.01 -87.05 -57.05 7.953 -47.07 -69.05 -21.04 -23.06 -41.07
40.8467 -12 -39.04 -64.06 -64.06 6.941 -51.04 -56.03 -86.04 -58.06 26.97 -23.06 -63.05 -18 -1.012 -25.02
40.8533 1.952 -29.06 -56.03 -60.01 14.97 -29.06 -40.05 -72.01 -56.03 26.97 -5.061 -51.04 -18 0.9399 -19.02
40.86 0 -20.03 -48.01 -46.06 6.941 -19.02 -37.02 -58.06 -50.03 1.952 -9.038 -43.02 -16.05 -5.061 -25.02
40.8667 -5.061 -12 -34.05 -27.04 -5.061 -23.06 -36.01 -44.03 -41.07 -32.03 -21.04 -37.02 -15.04 -27.04 -35.07
40.8733 -8.025 -3.037 -14.03 -16.05 -4.049 -25.02 -26.03 -30 -34.05 -42.01 -25.02 -25.02 -12 -31.02 -33.04
40.88 -1.012 3.977 0.9399 -6.001 7.953 -15.04 0 -12 -22.05 -25.02 -7.013 -9.038 -4.049 -11.06 -18
40.8867 13.95 11.93 9.978 -1.012 21.98 3.977 23.93 1.952 -9.038 -5.061 13.95 7.953 0 6.941 -1.012
40.8933 21.98 26.97 25.96 6.941 27.98 24.94 45.98 20.97 3.977 1.952 33.98 27.98 12.94 22.99 8.965
40.9 25.96 40.99 41.93 19.96 22.99 35.93 60.95 32.97 21.98 -9.038 41.93 47.94 23.93 28.99 15.98
40.9067 21.98 49.96 47 28.99 13.95 40.99 74.98 49.96 33.98 -19.02 42.95 62.97 33.98 26.97 22.99
40.9133 21.98 53.94 48.95 30.94 15.98 44.97 79.96 60.95 35.93 -19.02 42.95 66.95 41.93 22.99 26.97
40.92 21.98 50.97 43.96 20.97 15.98 47 77.94 63.99 26.97 -20.03 38.97 59 43.96 20.97 24.94
40.9267 13.95 42.95 32.97 6.941 10.99 37.96 57.99 53 13.95 -28.05 26.97 40.99 38.97 16.99 15.98
40.9333 -1.012 24.94 14.97 -3.037 1.952 16.99 23.93 31.96 0 -40.05 8.965 18.94 34.99 8.965 12.94
40.94 -12 1.952 -1.012 -14.03 -8.025 -5.061 -3.037 4.989 -4.049 -41.07 -4.049 4.989 33.98 6.941 14.97
40.9467 -16.05 -13.01 -24 -25.02 -3.037 -23.06 -18 -10.05 -10.05 -25.02 -8.025 1.952 33.98 16.99 27.98
40.9533 -8.025 -25.02 -43.02 -34.05 6.941 -29.06 -23.06 -22.05 -20.03 -3.037 0 -4.049 29.93 26.97 40.99
40.96 -2.024 -30 -52.06 -49.02 14.97 -22.05 -29.06 -35.07 -35.07 -1.012 -1.012 -12 16.99 26.97 36.95
40.9667 -5.061 -30 -54.01 -52.06 6.941 -25.02 -29.06 -46.06 -43.02 -10.05 -2.024 -22.05 0.9399 14.97 21.98
40.9733 -9.038 -22.05 -45.04 -46.06 0.9399 -26.03 -27.04 -45.04 -44.03 -28.05 -16.05 -26.03 1.952 -1.012 6.941
40.98 -9.038 -7.013 -24 -26.03 1.952 -26.03 -17.06 -38.03 -31.02 -35.07 -20.03 -20.03 0 -11.06 -1.012
40.9867 0.9399 3.977 -4.049 -12 1.952 -16.05 2.964 -17.06 -21.04 -37.02 -18 -10.05 1.952 -15.04 -2.024
40.9933 7.953 8.965 1.952 -11.06 6.941 -3.037 10.99 -2.024 -17.06 -35.07 -11.06 -9.038 1.952 -15.04 -11.06
41 -1.157 -12.72 -19.67 -12.72 1.085 2.241 -2.314 1.085 -1.157 -5.784 -8.098 -3.47 -3.47 -1.157 -21.98
41.0067 -5.784 -18.51 -19.67 -19.67 -9.255 -8.098 -12.72 -12.72 -15.04 -17.35 -23.14 -19.67 -17.35 -13.88 -30.08
41.0133 -15.04 -23.14 -17.35 -21.98 -20.82 -24.29 -31.23 -23.14 -26.61 -26.61 -38.17 -37.02 -27.76 -23.14 -31.23
41.02 -17.35 -21.98 -8.098 -19.67 -28.92 -33.55 -45.12 -31.23 -33.55 -33.55 -49.74 -49.74 -33.55 -31.23 -28.92
41.0267 -15.04 -13.88 -1.157 -17.35 -27.76 -38.17 -50.9 -34.7 -40.49 -32.39 -59 -56.68 -37.02 -34.7 -28.92
41.0333 -12.72 -9.255 -1.157 -17.35 -25.45 -38.17 -52.06 -39.33 -46.27 -34.7 -62.47 -64.78 -41.65 -41.65 -27.76
41.04 -15.04 -10.41 -8.098 -17.35 -24.29 -40.49 -59 -42.8 -47.43 -38.17 -70.57 -68.25 -45.12 -47.43 -31.23
41.0467 -15.04 -12.72 -15.04 -25.45 -28.92 -42.8 -57.84 -46.27 -43.96 -41.65 -70.57 -64.78 -43.96 -47.43 -31.23
41.0533 -19.67 -19.67 -21.98 -27.76 -30.08 -43.96 -57.84 -42.8 -32.39 -40.49 -62.47 -55.53 -35.86 -40.49 -26.61
41.06 -19.67 -21.98 -17.35 -28.92 -28.92 -40.49 -47.43 -31.23 -15.04 -31.23 -45.12 -38.17 -21.98 -26.61 -24.29
41.0667 -10.41 -17.35 -6.941 -15.04 -19.67 -27.76 -28.92 -11.57 0 -16.2 -23.14 -16.2 -1.157 -4.627 -23.14
41.0733 -3.47 -4.627 0 -4.627 -9.255 -17.35 -4.627 8.025 13.81 -6.941 0 2.241 10.34 10.34 -23.14
41.08 3.398 1.085 6.869 2.241 1.085 -2.314 8.025 27.69 24.22 -1.157 11.5 5.712 24.22 24.22 -19.67
41.0867 -1.157 2.241 4.555 3.398 -1.157 0 19.59 35.79 25.38 -1.157 19.59 12.65 26.53 28.85 -9.255
41.0933 -1.157 -5.784 0 1.085 2.241 1.085 20.75 28.85 18.44 1.085 19.59 12.65 18.44 21.91 3.398
41.1 -1.157 -12.72 -15.04 -17.35 0 -2.314 13.81 16.12 4.555 2.241 16.12 9.182 4.555 4.555 18.44
41.1067 -1.157 -21.98 -28.92 -32.39 -1.157 2.241 5.712 0 -2.314 2.241 10.34 8.025 -3.47 -3.47 30
41.1133 -3.47 -26.61 -38.17 -41.65 1.085 -3.47 2.241 -9.255 -13.88 2.241 4.555 -1.157 -13.88 -10.41 20.75
41.12 -15.04 -35.86 -45.12 -49.74 -3.47 -8.098 -10.41 -19.67 -21.98 -8.098 -1.157 -5.784 -21.98 -19.67 9.182
41.1267 -19.67 -39.33 -49.74 -49.74 -11.57 -19.67 -17.35 -23.14 -23.14 -16.2 -13.88 -18.51 -20.82 -20.82 1.085
41.1333 -26.61 -43.96 -49.74 -45.12 -18.51 -31.23 -27.76 -25.45 -24.29 -23.14 -26.61 -26.61 -23.14 -20.82 1.085
41.14 -31.23 -47.43 -45.12 -38.17 -28.92 -38.17 -35.86 -28.92 -24.29 -28.92 -33.55 -35.86 -26.61 -24.29 1.085
41.1467 -26.61 -41.65 -40.49 -33.55 -30.08 -42.8 -40.49 -27.76 -24.29 -26.61 -35.86 -39.33 -25.45 -25.45 -1.157
41.1533 -17.35 -34.7 -31.23 -26.61 -27.76 -40.49 -42.8 -33.55 -26.61 -26.61 -43.96 -45.12 -28.92 -27.76 -13.88
41.16 -8.098 -26.61 -21.98 -19.67 -24.29 -35.86 -47.43 -38.17 -33.55 -24.29 -47.43 -49.74 -33.55 -31.23 -31.23
41.1667 -3.47 -19.67 -12.72 -12.72 -18.51 -33.55 -46.27 -38.17 -33.55 -25.45 -50.9 -49.74 -33.55 -33.55 -41.65
41.1733 -3.47 -12.72 -8.098 -3.47 -15.04 -31.23 -43.96 -35.86 -31.23 -20.82 -50.9 -46.27 -31.23 -31.23 -46.27
41.18 -8.098 -10.41 -5.784 1.085 -15.04 -31.23 -40.49 -31.23 -26.61 -19.67 -45.12 -42.8 -28.92 -28.92 -40.49
41.1867 -10.41 -8.098 -5.784 1.085 -12.72 -31.23 -30.08 -24.29 -19.67 -16.2 -32.39 -30.08 -21.98 -24.29 -30.08
41.1933 -12.72 -8.098 -5.784 -3.47 -10.41 -28.92 -18.51 -15.04 -12.72 -11.57 -11.57 -11.57 -15.04 -17.35 -18.51
41.2 -8.098 -8.098 -5.784 -10.41 -5.784 -19.67 -8.098 -8.098 -5.784 -5.784 -2.314 1.085 -5.784 -10.41 -8.098
41.2067 -3.47 -5.784 -1.157 -10.41 -1.157 -5.784 2.241 -1.157 1.085 -2.314 16.12 12.65 -2.314 -1.157 -2.314
41.2133 1.085 -3.47 2.241 -3.47 -2.314 2.241 13.81 0 2.241 9.182 30 25.38 6.869 0 11.5
