    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  P4  T6  O1  O2 
16.72 -0.1798 3.506 1.438 -3.461 3.056 3.416 6.472 -3.146 -2.708 5.753 3.697 -2.321 -0.3596 7.191 5.303
16.725 -1.348 2.876 -1.169 -4 2.517 2.921 5.438 -5.663 -4.213 6.112 3.009 -2.579 -0.9888 6.202 4.764
16.73 -3.146 0.9888 -4.225 -4.494 1.798 1.888 1.753 -7.056 -5.202 5.573 1.892 -2.665 -1.169 4.225 3.596
16.735 -3.685 -0.2247 -5.798 -5.034 1.888 1.753 -1.888 -6.157 -4.987 4.674 1.462 -1.978 -0.5393 2.787 2.966
16.74 -2.247 0 -5.258 -5.483 2.607 2.562 -3.236 -2.966 -3.439 3.955 1.806 -0.172 0.7191 2.697 3.775
16.745 0 1.124 -3.685 -5.528 2.876 3.056 -2.067 1.213 -1.29 3.236 2.321 2.493 1.888 3.326 5.393
16.75 1.258 1.798 -2.966 -5.258 2.022 2.337 -0.08989 4.36 0 1.978 2.407 4.385 1.798 3.685 6.112
16.755 1.169 1.169 -3.91 -4.854 0.5843 0.8989 0.8539 5.393 0.04299 0.3596 2.149 4.729 0.2697 3.056 5.213
16.76 0.1798 0 -4.944 -3.775 -0.3596 0.1798 1.213 5.888 -0.04299 -0.8989 2.064 4.643 -0.9888 2.427 3.775
16.765 -0.7191 -0.5393 -3.596 -1.303 -0.3596 1.079 2.517 7.865 1.376 -0.9888 2.665 5.589 -0.7191 2.427 3.146
16.77 -1.169 0.1348 0 1.933 0.4944 3.056 4.719 10.92 4.428 0 3.439 7.05 0.9888 2.787 2.697
16.775 -1.079 1.348 2.876 3.865 1.303 4.449 5.303 11.96 6.878 0.9888 3.439 6.878 2.427 2.067 0.5393
16.78 -1.348 1.573 1.573 2.787 0.9438 3.551 2.112 8.27 6.448 0.6292 1.72 3.783 2.157 -0.4494 -3.865
16.785 -2.607 -0.1798 -4.225 -1.124 -1.124 0.04494 -4.674 0.2697 2.708 -1.169 -1.634 -1.634 0.3596 -3.955 -9.169
16.79 -4.494 -3.596 -11.87 -5.888 -4.27 -4.674 -12.49 -8.944 -2.794 -3.146 -5.159 -7.566 -2.157 -6.562 -13.03
16.795 -5.933 -7.326 -17.62 -9.303 -6.966 -8.449 -18.07 -15.91 -7.738 -3.685 -7.222 -11.87 -4.225 -6.742 -13.93
16.8 -6.472 -9.753 -18.92 -9.753 -8.36 -10.07 -19.06 -18.16 -10.15 -2.157 -7.05 -12.98 -4.854 -4.315 -11.51
16.805 -6.382 -10.07 -15.64 -7.416 -8.494 -9.618 -15.37 -15.73 -9.63 0.3596 -5.331 -11.09 -3.865 -0.9888 -7.191
16.81 -6.202 -8.36 -9.888 -4 -7.685 -7.955 -9.079 -10.7 -7.437 2.337 -3.267 -7.824 -1.978 1.348 -3.056
16.815 -5.933 -5.573 -4.36 -1.663 -6.112 -5.753 -2.697 -5.663 -5.159 2.876 -1.548 -4.557 0.2697 1.708 -0.2697
16.82 -5.393 -2.742 -0.4045 -1.079 -3.91 -3.281 2.562 -1.303 -3.267 2.427 -0.4299 -1.548 2.607 0.8989 1.708
16.825 -4.764 -0.7191 2.157 -1.438 -1.573 -0.8539 6.787 2.382 -1.548 2.067 0.2579 1.29 4.944 -0.08989 3.775
16.83 -4.315 0.04494 3.326 -1.888 0.2247 1.213 9.348 4.764 -0.172 2.337 0.8598 3.009 6.202 -0.809 5.034
16.835 -4.225 -0.2247 2.831 -2.337 1.303 2.607 9.079 4.674 0.04299 2.787 1.376 2.579 5.124 -1.528 3.955
16.84 -4.135 -0.8539 1.124 -2.742 1.348 3.056 6.022 2.292 -0.7308 2.607 1.634 0.3439 2.247 -2.247 0.6292
16.845 -3.416 -0.7191 0.08989 -2.427 0.809 2.787 1.978 -0.2247 -1.72 1.618 1.892 -1.634 -1.079 -2.607 -3.056
16.85 -1.438 0.6742 1.124 -1.079 0.5393 2.337 -0.9888 -1.169 -2.149 0.4494 2.321 -2.407 -3.775 -2.157 -5.663
16.855 1.708 2.966 3.91 0.9438 1.303 2.292 -2.022 -0.3596 -2.021 -0.08989 3.095 -1.978 -5.573 -0.8989 -6.652
16.86 4.854 5.079 7.101 3.146 2.921 2.787 -0.8989 1.483 -1.462 -0.1798 3.611 -0.6878 -6.562 0.1798 -5.663
16.865 6.562 6.337 9.753 5.348 4.539 3.551 1.978 3.865 -0.3439 -0.2697 3.611 1.032 -6.382 0.5393 -3.506
16.87 6.742 6.831 11.55 7.461 5.753 4.719 5.843 6.517 1.763 -0.9888 3.267 3.267 -4.854 0 -1.169
16.875 6.831 7.506 12.99 9.438 6.921 6.921 9.663 9.663 5.159 -1.978 3.783 6.105 -1.888 -0.1798 0.6292
16.88 8.09 9.124 14.79 11.37 8.629 10.25 12.85 13.48 9.587 -2.247 5.761 9.63 2.337 1.348 2.607
16.885 10.34 11.64 17.03 13.08 10.79 13.93 15.01 17.26 13.84 -0.809 9.028 13.15 6.921 5.034 5.124
16.89 11.87 13.84 18.47 13.53 12.63 16.36 15.19 18.65 15.65 1.978 11.87 14.7 9.798 9.079 7.461
16.895 10.97 14.02 17.39 11.6 12.85 15.96 12.63 15.91 13.46 4.494 12.3 13.24 9.978 10.79 8.719
16.9 7.371 11.15 13.8 7.326 10.52 12.04 8.225 10.2 8.211 5.303 9.372 9.974 8.539 8.809 9.079
16.905 2.067 5.798 9.438 2.202 5.573 5.573 4.225 4.899 2.751 4.225 4.299 7.394 7.64 4.315 9.528
16.91 -2.697 -0.4494 5.753 -2.202 -0.3596 -1.303 2.067 2.247 -0.6019 2.247 -0.6019 6.878 8.27 0.3596 10.25
16.915 -5.393 -5.978 2.697 -5.528 -5.169 -6.427 1.483 1.798 -1.763 0.9888 -2.923 7.566 9.618 -0.3596 10.97
16.92 -5.663 -9.618 -0.4494 -7.91 -7.326 -8.764 1.079 1.528 -1.849 1.169 -2.235 8.082 10.16 2.517 11.33
16.925 -4.854 -11.06 -3.955 -9.528 -7.101 -8.719 -0.2697 -0.2697 -2.45 2.067 -0.08598 6.878 8.899 6.921 10.88
16.93 -4.045 -10.83 -7.416 -10.61 -5.663 -7.64 -3.281 -4.18 -4.385 2.607 1.376 3.267 5.573 9.528 8.539
16.935 -3.416 -9.708 -10.11 -11.15 -4.225 -6.472 -7.371 -8.944 -7.222 2.067 1.118 -1.978 0.9888 8.449 4.045
16.94 -2.697 -8.36 -11.01 -10.74 -3.551 -5.663 -10.38 -11.82 -9.2 0.8989 -0.6878 -6.534 -2.966 4.404 -0.9888
16.945 -2.517 -7.236 -9.079 -8.629 -3.955 -5.169 -10.02 -10.47 -8.684 -0.08989 -2.579 -8.168 -5.034 0 -4.494
16.95 -3.146 -6.337 -4.584 -4.854 -4.989 -4.899 -6.202 -5.528 -5.718 -0.6292 -3.525 -6.964 -5.663 -2.787 -6.112
16.955 -4.045 -5.753 0.5393 -0.5843 -5.888 -4.899 -1.393 0 -2.021 -1.438 -3.525 -4.901 -5.843 -3.955 -6.742
16.96 -4.494 -5.258 4.315 2.787 -6.472 -5.618 1.169 2.921 0.3869 -3.146 -3.611 -4.041 -6.382 -4.674 -7.101
16.965 -3.596 -4.809 5.213 4.404 -6.921 -7.146 0 1.663 0.6448 -5.483 -4.557 -4.901 -6.831 -6.112 -7.64
16.97 -1.528 -4.449 2.787 3.685 -6.921 -8.674 -4.449 -3.191 -1.118 -7.191 -5.933 -6.878 -7.191 -8.18 -8.27
16.975 0.8989 -4.135 -2.157 0.9438 -5.753 -8.854 -9.393 -9.483 -3.826 -7.191 -6.534 -8.512 -7.281 -9.708 -8
16.98 2.427 -3.73 -6.966 -2.292 -3.191 -6.787 -11.33 -13.48 -5.761 -5.213 -5.503 -7.91 -7.011 -9.618 -6.112
16.985 2.517 -2.607 -8.449 -3.955 0.04494 -2.921 -8.225 -12.81 -5.847 -2.337 -3.353 -5.245 -6.652 -8.18 -3.416
16.99 2.247 -0.2697 -5.393 -3.101 3.011 1.213 -1.888 -8.135 -4.729 -0.3596 -1.462 -3.009 -7.281 -6.742 -2.517
16.995 3.236 3.191 0.2697 -0.5393 4.629 4 3.551 -3.011 -3.869 -0.4494 -1.376 -3.869 -9.169 -6.831 -5.213
17 5.933 7.011 5.528 2.202 4.36 4.449 5.124 -0.1798 -3.74 -2.697 -3.525 -7.394 -11.33 -8.539 -10.16
17.005 8.719 9.663 8.404 4.27 2.337 2.831 2.966 0.04494 -3.611 -5.753 -6.878 -10.83 -11.96 -10.79 -13.84
17.01 9.348 9.708 8.584 5.213 -0.4045 0.2247 -0.4944 -0.9888 -2.837 -8.27 -9.716 -11.44 -9.978 -12.31 -13.75
17.015 6.921 6.787 6.966 4.899 -2.697 -1.843 -3.011 -1.888 -1.591 -9.079 -10.58 -8.684 -6.202 -12.13 -9.888
17.02 2.337 2.157 5.124 3.64 -3.82 -2.921 -3.146 -1.618 -0.5159 -7.91 -9.286 -4.127 -1.798 -9.798 -3.775
17.025 -2.157 -1.843 4.09 2.247 -3.865 -2.921 -0.809 -0.3146 -0.08598 -4.944 -6.191 0 2.157 -5.303 2.067
17.03 -4.584 -3.551 3.326 1.124 -2.966 -2.112 2.337 0.6292 -0.172 -0.8989 -2.235 2.321 5.034 0.3596 5.843
17.035 -4.225 -2.787 1.258 0.2247 -1.079 -0.809 4.225 0 -0.172 3.056 1.634 2.751 6.831 6.202 7.101
17.04 -2.337 -1.034 -2.607 -0.4944 1.169 0.5393 3.865 -2.067 0.6448 5.933 4.815 3.095 8.27 10.43 7.281
17.045 -0.7191 -0.1798 -7.056 -0.8989 2.921 1.213 1.753 -4 2.407 7.011 6.534 4.385 9.348 12.04 7.281
17.05 -0.08989 -0.8539 -9.888 -0.9888 3.506 0.8989 -0.9888 -4.674 3.826 6.562 6.448 5.761 9.348 10.61 6.742
17.055 0.2697 -2.067 -9.753 -1.124 3.146 0 -3.326 -3.685 3.783 5.303 4.815 6.019 7.73 7.371 5.213
17.06 1.528 -1.933 -6.157 -0.8539 2.427 -0.5393 -3.64 -0.8989 2.923 4.135 2.665 5.503 5.843 4.135 4.045
17.065 3.775 0.4944 -0.08989 0.3596 1.978 -0.1348 -1.124 3.506 2.794 3.416 0.8598 5.675 5.213 2.067 4.315
17.07 5.933 4.27 5.843 2.562 2.112 1.169 2.697 7.91 4.17 2.966 0 6.964 6.202 1.348 5.753
17.075 6.742 6.742 8.809 4.36 2.472 2.517 4.989 9.843 5.89 2.067 0 7.996 7.191 1.079 6.652
17.08 5.393 6.022 7.775 4.764 2.202 2.517 4 8.135 6.277 0.5393 -0.172 7.05 6.202 0.3596 5.663
17.085 2.067 2.337 4.404 3.775 0.5393 0.5843 0.5843 3.91 4.6 -1.079 -0.9458 3.783 2.787 -0.8989 2.876
17.09 -2.067 -2.202 1.079 2.247 -1.888 -2.292 -2.921 -0.8539 1.376 -2.337 -2.407 -0.8598 -2.157 -2.607 -0.9888
17.095 -5.124 -5.258 -0.9888 0.809 -3.685 -4.404 -4.989 -4.539 -1.892 -2.966 -3.611 -5.245 -6.562 -4.135 -4.584
17.1 -6.292 -5.663 -2.247 -0.1348 -3.775 -4.449 -4.989 -6.022 -3.611 -3.146 -3.697 -6.964 -8.36 -4.764 -6.202
17.105 -5.483 -4.09 -3.281 -0.5843 -2.157 -2.742 -3.685 -5.079 -3.138 -2.876 -2.493 -5.417 -7.101 -3.955 -5.303
17.11 -3.775 -2.157 -4.809 -0.7191 0.04494 -0.6292 -2.787 -2.966 -1.161 -2.337 -0.4299 -1.892 -4.315 -1.978 -2.787
17.115 -1.798 -1.169 -6.607 -0.8539 1.663 0.2697 -3.551 -1.213 0.9028 -1.798 0.9458 1.29 -1.978 0.2697 -0.2697
17.12 -0.3596 -1.438 -7.685 -0.6742 1.708 -0.5843 -5.483 -0.3596 2.665 -1.348 0.7738 3.095 -0.3596 1.888 1.708
17.125 -0.08989 -2.337 -7.056 0.3146 0 -2.921 -6.966 -0.08989 4.041 -1.079 -1.032 3.439 1.079 1.978 3.056
17.13 -0.809 -3.236 -5.213 1.843 -2.112 -4.944 -7.056 -0.3596 4.686 -0.9888 -3.439 2.235 2.607 0.6292 2.966
17.135 -1.708 -3.551 -3.596 2.652 -2.921 -4.944 -5.798 -1.213 3.912 -0.9888 -4.471 -0.6878 3.326 -0.809 0.9888
17.14 -1.888 -2.787 -2.607 2.202 -1.528 -2.292 -3.236 -1.753 1.978 -0.4494 -3.095 -4.471 2.517 -0.809 -2.067
17.145 -0.9888 -0.7191 -1.034 1.438 1.348 1.843 0.3146 -0.6742 0.172 0.5393 -0.08598 -7.652 0.1798 1.079 -5.034
17.15 0.6292 2.067 1.663 1.348 4.045 5.393 3.371 1.618 -0.6448 1.528 2.579 -9.888 -3.326 3.146 -7.64
17.155 2.247 4.18 4.584 1.933 4.809 6.292 3.82 3.371 -0.5589 1.438 3.009 -11.52 -7.281 3.146 -10.34
17.16 2.517 3.955 5.753 2.607 2.921 3.82 1.079 3.101 -0.2149 -0.1798 0.6019 -12.64 -10.25 0 -12.4
17.165 0.8989 1.124 4.494 2.876 -0.4944 -0.4944 -2.382 1.483 -0.04299 -2.697 -2.837 -12.38 -10.97 -4.494 -12.76
17.17 -1.528 -2.607 1.933 2.652 -3.056 -3.64 -3.326 0.4045 -0.08598 -4.045 -4.557 -9.974 -8.899 -7.191 -10.61
17.175 -2.517 -4.539 0.1348 2.292 -2.427 -2.876 0.1798 1.528 0.2149 -2.966 -2.493 -5.073 -4.584 -5.483 -5.753
17.18 -0.7191 -2.562 0.764 2.562 1.483 2.067 7.236 5.213 1.849 0.6292 2.751 1.806 1.438 0.5393 0.809
17.185 3.056 2.607 3.73 3.865 6.607 8.764 14.16 9.888 4.686 5.034 8.684 9.114 7.64 8.18 7.191
17.19 6.382 8.225 6.562 5.213 10.11 13.71 16.58 12.49 7.179 8 12.04 14.1 11.87 13.39 10.88
17.195 6.921 10.74 6.247 4.899 10.61 14.65 13.03 10.92 7.308 8.27 11.78 15.13 12.31 14.2 10.97
17.2 4.045 9.034 2.292 2.247 8.449 11.78 6.382 6.607 4.6 6.652 8.856 13.33 9.708 11.69 9.618
17.205 -0.9888 4.449 -2.607 -1.438 5.169 7.191 1.888 3.326 0.6019 4.674 5.761 11.52 6.382 8.36 9.348
17.21 -5.393 -0.08989 -5.573 -4.449 2.427 3.371 2.382 3.685 -2.45 3.596 4.213 11.44 4.315 6.202 10.7
17.215 -6.921 -2.697 -5.438 -5.798 1.034 1.528 6.202 7.146 -3.396 2.876 4.299 12.55 4.315 5.124 12.31
17.22 -5.483 -3.191 -3.326 -5.438 0.4944 1.124 9.528 11.37 -1.677 1.528 4.557 13.58 6.022 4.045 12.76
17.225 -2.787 -2.742 -1.079 -3.955 0 0.8989 9.798 13.89 1.849 -0.6292 3.697 13.41 8.36 2.517 11.6
17.23 -0.809 -2.427 -0.5393 -2.562 -0.5393 0.3146 6.652 13.17 5.675 -2.517 2.064 11.69 10.25 1.528 9.438
17.235 -0.1798 -2.292 -2.517 -2.382 -0.3596 -0.1348 1.753 8.989 7.781 -2.517 0.7738 8.598 10.79 2.157 6.921
17.24 -0.3596 -1.663 -6.022 -3.551 0.6742 0.04494 -2.292 2.831 7.351 -0.1798 0.6878 5.159 10.07 4.584 5.124
17.245 -0.7191 -0.04494 -8.719 -4.809 1.978 0.9438 -3.73 -2.876 4.557 3.056 1.462 1.978 7.91 6.742 3.506
17.25 -0.809 2.022 -9.169 -5.124 2.652 1.798 -2.787 -7.011 0.172 4.494 1.72 -1.29 3.955 5.663 0.809
17.255 -0.3596 3.775 -7.416 -4.494 2.427 1.888 -0.9888 -9.258 -4.686 2.787 0.6019 -4.987 -1.888 0.8989 -3.236
17.26 0.5393 4.539 -4.404 -3.281 1.528 0.9888 0.6292 -9.483 -8.469 -0.7191 -1.29 -8.168 -7.82 -4.944 -6.921
17.265 1.438 4.584 -1.169 -1.888 0.5843 -0.1348 1.978 -7.551 -9.802 -3.236 -1.978 -9.114 -11.15 -7.64 -7.82
17.27 2.337 4.27 1.258 -0.764 0.2697 -0.5843 2.652 -4.449 -8.684 -2.337 -0.2579 -7.738 -10.7 -4.944 -5.753
17.275 2.966 3.64 2.067 -0.4944 0.764 0 1.753 -2.202 -6.534 1.169 3.267 -5.503 -7.64 1.169 -2.697
17.28 2.787 2.247 1.169 -0.8989 1.348 0.9888 -0.5393 -2.067 -4.686 4.674 6.105 -4.041 -4.315 6.292 -0.7191
17.285 1.348 -0.1348 -0.5843 -1.438 1.034 1.034 -3.191 -3.73 -3.869 5.393 5.675 -3.955 -2.427 6.562 -0.8989
17.29 -1.079 -3.101 -2.517 -2.022 -0.3596 -0.4045 -5.213 -6.337 -4.084 2.787 1.806 -5.331 -2.787 1.888 -2.966
17.295 -3.146 -5.348 -4.449 -3.056 -2.202 -2.921 -6.472 -8.809 -4.772 -1.079 -3.525 -7.308 -4.315 -4.404 -5.483
17.3 -3.685 -5.798 -5.798 -4.36 -3.775 -5.393 -7.281 -9.978 -4.944 -3.865 -7.652 -8.512 -5.034 -8.539 -6.652
17.305 -2.697 -4.225 -5.798 -5.034 -4.944 -7.056 -8.09 -9.528 -4.041 -4.404 -9.2 -8.512 -4.315 -9.258 -6.112
17.31 -0.8989 -1.978 -4.584 -4.449 -5.933 -8.135 -9.663 -8.764 -2.751 -3.865 -9.114 -8.34 -3.326 -8.539 -5.843
17.315 0.6292 -0.764 -3.416 -3.191 -6.876 -9.034 -12.31 -9.708 -2.364 -3.775 -8.942 -9.458 -4.045 -8.989 -7.371
17.32 1.438 -1.258 -3.236 -1.888 -7.73 -10.11 -14.88 -12.18 -3.267 -4.674 -9.802 -11.44 -6.652 -11.15 -10.34
17.325 1.438 -2.652 -3.506 -0.764 -8.18 -10.7 -15.1 -13.84 -4.385 -5.573 -10.66 -12.47 -9.348 -13.21 -12.58
17.33 1.438 -3.191 -2.697 0.3146 -7.551 -9.618 -11.96 -12.27 -4.557 -5.573 -10.32 -11.78 -10.52 -13.39 -13.03
17.335 2.067 -1.978 0 1.573 -5.393 -6.292 -6.562 -7.191 -3.439 -4.584 -8.082 -9.888 -9.798 -11.69 -12.04
17.34 3.056 0.6742 4.18 2.921 -2.337 -1.573 -0.9888 -0.6292 -1.548 -3.685 -5.073 -8.082 -8.27 -9.528 -10.16
17.345 3.685 3.326 8.629 4.36 0.2247 2.562 3.011 4.629 0.3439 -3.416 -2.837 -6.878 -6.921 -8.09 -8.09
17.35 3.506 4.629 11.37 5.303 1.573 4.764 4.854 6.652 1.505 -3.416 -1.978 -6.191 -6.202 -7.191 -5.933
17.355 2.787 4.315 11.42 5.213 1.753 4.719 4.809 5.573 1.763 -2.876 -1.806 -5.245 -5.573 -5.483 -3.506
17.36 2.247 3.101 9.798 4.18 1.393 3.326 4.27 3.685 1.806 -1.438 -1.462 -2.923 -3.955 -2.517 -0.2697
17.365 1.798 1.753 8.449 3.011 0.6742 1.348 4.225 3.191 1.978 0 -0.9458 0.172 -1.169 0.5393 2.966
17.37 1.079 0.2697 7.685 1.663 -0.3146 -0.7191 3.91 3.416 1.677 0.2697 -0.9458 2.149 1.618 1.888 4.944
17.375 0 -1.618 6.022 -0.5393 -1.528 -2.742 1.798 2.067 0.04299 -0.7191 -1.548 1.806 3.236 1.438 5.213
17.38 -1.438 -3.73 2.382 -3.64 -2.562 -4.045 -1.663 -1.124 -2.064 -1.438 -1.72 1.204 4.494 1.258 6.112
17.385 -2.787 -4.899 -1.618 -6.202 -2.787 -3.506 -3.685 -3.371 -2.493 0 0.3439 3.783 7.551 4.315 10.25
17.39 -3.056 -4.09 -3.326 -6.382 -1.438 -0.3146 -1.888 -1.573 0.3439 3.955 5.417 11.01 12.94 10.88 17.62
17.395 -2.247 -1.438 -1.258 -4.135 1.393 4.719 3.236 4.36 5.546 8.629 11.69 19.78 18.79 18.07 24.54
17.4 -1.169 1.303 3.236 -0.764 4.225 9.124 8.944 11.19 10.23 11.15 15.82 25.45 21.75 21.66 27.24
17.405 -1.169 2.337 7.326 1.798 4.989 10.2 11.87 14.7 11.56 10.07 15.22 24.68 19.87 19.33 23.82
17.41 -2.337 0.809 8.315 2.427 3.056 7.236 10.34 12.58 8.641 6.292 10.15 17.71 13.84 12.13 15.82
17.415 -3.506 -1.843 6.067 1.303 -0.08989 2.247 5.438 6.292 3.353 2.157 3.697 8.598 6.742 4.135 7.551
17.42 -3.326 -3.236 3.281 0.2247 -2.337 -1.663 0.6742 0.3596 -0.7308 -0.3596 -0.6019 2.665 2.067 -1.169 3.146
17.425 -1.348 -1.843 3.146 0.8989 -2.562 -2.831 -0.764 -1.303 -1.204 -0.9888 -1.462 2.321 1.169 -2.876 3.506
17.43 1.258 1.528 5.753 3.101 -1.079 -1.573 0.9438 1.034 1.419 -1.079 -0.08598 5.417 2.157 -2.697 5.483
17.435 3.056 4.584 8.225 4.944 0.6292 0.3146 3.506 4.18 4.514 -1.798 1.118 7.824 2.157 -3.056 5.663
17.44 3.236 5.528 7.82 5.079 1.303 1.258 4.899 5.573 5.847 -3.326 0.7738 7.824 0.4494 -4.584 3.326
17.445 2.067 4.225 4.629 3.955 0.764 0.9888 5.124 5.169 5.288 -4.674 -0.7738 6.105 -1.528 -6.382 0.6292
17.45 0.809 2.067 0.7191 2.697 0.04494 0.4045 4.539 3.73 3.74 -5.034 -2.321 3.869 -2.517 -7.191 -0.8989
17.455 0.7191 0.5393 -2.112 1.753 0.3146 0.3146 2.831 1.034 1.634 -4.584 -3.009 0.9458 -2.966 -6.921 -1.888
17.46 1.798 0.08989 -3.64 0.809 1.393 0.5393 -0.2697 -3.236 -0.7738 -4.135 -3.353 -3.439 -4.135 -6.202 -3.865
17.465 2.876 0.2247 -4.539 -0.04494 1.933 0.2697 -4.584 -8.584 -3.267 -4.315 -4.127 -9.372 -6.742 -6.292 -8.09
17.47 2.787 0 -5.483 -0.5843 1.034 -0.764 -8.854 -13.3 -5.589 -5.124 -5.589 -15.73 -10.43 -7.73 -14.56
17.475 1.888 -1.034 -6.472 -0.08989 -0.8539 -2.157 -11.69 -15.15 -7.179 -5.753 -6.964 -20.55 -13.84 -9.708 -21.12
17.48 0.7191 -2.247 -6.067 1.933 -2.831 -3.101 -11.64 -12.67 -7.222 -5.483 -7.308 -21.75 -15.19 -10.97 -24.63
17.485 -0.08989 -2.921 -2.966 5.393 -3.955 -3.416 -8.27 -6.157 -5.159 -4.135 -6.277 -18.83 -13.57 -10.25 -23.01
17.49 -0.4494 -2.742 2.382 9.079 -4.09 -3.281 -2.831 1.618 -1.462 -2.247 -4.471 -13.24 -9.618 -7.371 -16.9
17.495 -0.6292 -1.888 7.82 11.19 -3.371 -2.921 2.382 7.73 2.837 -0.1798 -2.321 -6.706 -4.584 -2.966 -8.629
17.5 -0.9888 -0.809 11.1 11.24 -2.427 -2.292 6.292 11.06 7.05 1.798 0 -0.08598 1.258 1.978 0
17.505 -2.067 -0.1348 11.28 9.888 -1.618 -1.169 8.629 12.36 10.36 4.135 2.493 6.191 7.461 6.831 7.281
17.51 -3.955 -0.3596 8.36 7.64 -0.764 0.2247 8.899 11.78 11.52 6.472 5.331 10.66 12.13 10.43 11.15
17.515 -5.933 -1.528 2.876 4.09 0.3596 1.618 6.472 8.629 9.329 8.09 7.738 11.35 12.94 12.22 10.43
17.52 -7.281 -2.697 -3.506 -0.4944 2.022 2.472 2.067 3.281 4.256 8.36 8.856 8.254 9.618 12.31 6.382
17.525 -7.011 -2.607 -8.225 -4.854 3.73 2.831 -1.888 -1.933 -1.118 7.101 8.34 4.041 4.854 11.33 2.337
17.53 -4.764 -0.5393 -9.753 -7.326 5.303 3.191 -3.506 -4.674 -4.385 5.303 6.792 1.978 1.708 10.34 1.169
17.535 -1.258 2.787 -8.674 -7.236 6.652 3.955 -2.742 -4.27 -4.428 3.955 5.417 3.267 1.888 9.888 3.506
17.54 1.888 5.303 -7.011 -5.483 7.236 4.494 -1.169 -1.888 -2.235 3.506 4.729 6.792 4.674 9.888 7.73
17.545 2.697 4.989 -6.517 -3.596 6.112 3.73 -0.4944 0.3146 0.2149 3.506 4.385 9.974 7.461 9.618 10.79
17.55 0.7191 1.438 -7.82 -3.101 3.371 1.124 -1.843 0.764 1.075 2.697 3.697 10.06 7.64 7.82 9.978
17.555 -2.427 -3.596 -9.978 -4.449 -0.04494 -2.202 -4.674 -0.6742 -0.08598 0.6292 2.235 6.706 4.674 4.404 5.483
17.56 -4.854 -7.416 -11.24 -6.247 -2.787 -4.719 -6.876 -2.562 -2.106 -1.888 0.172 2.493 0.809 0.6292 0.6292
17.565 -5.483 -8.27 -10.25 -6.697 -4.135 -5.393 -6.787 -3.281 -3.396 -3.865 -1.806 0.2579 -1.438 -1.978 -1.258
17.57 -4.584 -6.652 -7.865 -5.258 -4.18 -4.629 -4.899 -3.506 -3.654 -4.494 -3.525 0 -1.888 -3.146 -0.4494
17.575 -3.236 -4.674 -6.022 -3.281 -3.506 -3.64 -3.461 -5.169 -3.912 -4.404 -5.073 -0.3439 -2.337 -3.685 0.2697
17.58 -1.798 -3.73 -5.618 -2.022 -2.921 -3.326 -3.551 -8.404 -4.6 -4.494 -6.62 -2.407 -3.865 -5.034 -1.258
17.585 -0.3596 -3.506 -5.348 -1.483 -2.697 -3.64 -3.955 -11.01 -5.073 -5.303 -7.824 -5.417 -6.202 -7.281 -4.854
17.59 1.348 -2.876 -3.64 -0.8989 -2.337 -3.685 -3.056 -10.7 -4.557 -6.022 -8.082 -7.824 -8.18 -9.528 -8.629
17.595 3.236 -1.124 -0.3146 0.1798 -1.348 -2.831 -0.5843 -7.326 -2.923 -5.663 -6.878 -8.598 -9.079 -10.16 -10.79
17.6 4.315 1.034 3.506 1.978 0 -1.663 2.472 -2.247 -0.6019 -4.045 -4.987 -7.48 -8.719 -8.629 -10.34
17.605 3.506 2.382 6.427 4.225 0.5843 -1.438 4.764 2.562 1.978 -2.247 -3.611 -5.073 -7.371 -5.933 -8.36
17.61 1.348 2.292 7.596 6.292 0.1798 -2.337 4.989 5.393 4.041 -1.348 -3.181 -3.095 -5.663 -3.775 -7.011
17.615 -0.08989 1.573 6.921 7.191 -0.1798 -2.921 3.011 5.483 4.901 -1.528 -2.923 -2.407 -4.315 -2.427 -7.011
17.62 0.6292 1.978 5.303 6.697 0.6742 -1.258 0.4045 3.775 4.514 -1.169 -1.462 -2.407 -2.787 -0.6292 -6.831
17.625 3.056 4.449 3.91 5.348 3.416 3.281 -0.3596 2.157 3.439 1.079 2.235 -1.462 -0.809 3.056 -4.494
17.63 5.753 8.135 3.281 3.73 7.281 9.258 1.348 1.663 2.321 5.034 7.308 0.6019 1.258 8.18 -0.3596
17.635 7.011 10.83 2.921 2.157 10.61 13.89 4.404 2.022 1.462 8.449 11.61 3.267 2.876 12.49 3.596
17.64 6.562 10.92 2.292 1.034 11.64 14.83 6.831 2.921 1.419 8.989 12.98 5.761 4.225 13.66 6.022
17.645 5.124 8.27 1.528 0.7191 9.708 11.6 7.236 3.82 2.278 6.292 11.09 7.738 5.663 11.24 6.921
17.65 3.865 4.27 0.5843 0.9888 5.888 5.933 4.944 3.596 3.009 2.337 7.222 8.082 6.652 7.101 6.831
17.655 3.596 0.7191 -0.9438 0.9438 2.292 0.7191 0.4944 1.169 2.278 -0.2697 3.611 6.277 6.202 3.506 6.202
17.66 4.225 -1.169 -2.607 0.4045 0.2247 -1.888 -4 -2.157 0.3009 -0.7191 1.462 3.095 4.404 1.708 5.303
17.665 4.854 -1.348 -3.191 0.2247 -0.1798 -1.798 -5.753 -3.82 -1.247 -0.08989 0.3439 0.4299 2.247 0.7191 4.045
