    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
25.425 -0.3596 1.393 -6.742 -2.876 -7.146 -12.99 -8.18 -6.405 -9.888 -10.75 -7.394 -5.933 -4.944 -12.85 -9.978
25.43 -1.888 0.764 -5.528 -5.034 -8.809 -14.65 -8.809 -6.534 -11.33 -11.01 -10.06 -6.105 -4.315 -13.66 -7.91
25.435 -3.056 -0.6742 -3.011 -6.427 -9.573 -13.08 -7.371 -5.761 -10.7 -8.34 -9.63 -4.127 -1.888 -10.07 -2.067
25.44 -4.764 -3.146 -1.079 -7.011 -9.393 -10.16 -5.978 -5.245 -9.169 -4.299 -6.448 -1.462 0.6292 -4.225 3.955
25.445 -7.281 -6.652 -1.618 -7.326 -8.809 -7.596 -5.483 -4.944 -7.82 -0.4299 -2.064 0.6878 1.978 1.348 7.371
25.45 -10.97 -10.52 -4.449 -8.045 -7.955 -6.472 -3.91 -4.127 -6.517 2.493 1.462 2.149 2.427 4.584 7.551
25.455 -16.09 -13.84 -8.18 -9.303 -7.955 -6.787 -1.798 -2.021 -5.213 3.439 2.235 2.493 1.888 4.674 5.483
25.46 -20.67 -15.96 -11.28 -11.06 -9.483 -9.124 -1.303 0.2579 -4.225 1.72 -0.172 1.376 0.809 1.978 2.517
25.465 -22.29 -16.31 -12 -12.27 -12 -12.18 -2.831 2.321 -3.64 -2.064 -4.557 -0.7738 0.1798 -2.247 -0.2697
25.47 -20.22 -14.11 -9.169 -11.55 -13.66 -14.11 -3.685 3.912 -3.191 -6.191 -8.598 -3.181 0.4494 -6.652 -2.966
25.475 -15.64 -9.438 -3.73 -8.854 -13.21 -14.16 -2.921 4.213 -3.416 -9.716 -11.61 -5.847 0.6292 -11.15 -6.831
25.48 -9.348 -3.685 1.348 -5.663 -10.83 -13.21 -3.191 2.321 -5.079 -12.3 -14.27 -9.286 -1.079 -15.91 -12.67
25.485 -1.528 1.753 4.719 -2.831 -7.64 -11.24 -4.719 -0.9458 -7.371 -13.41 -16.51 -12.72 -4.494 -19.6 -18.61
25.49 6.652 6.652 7.101 0 -3.596 -7.236 -4.944 -3.697 -7.64 -11.87 -16.85 -14.27 -7.73 -20.04 -21.57
25.495 13.57 10.92 9.124 3.91 1.438 -1.708 -2.921 -4.815 -4.225 -7.996 -14.1 -13.24 -9.618 -16.36 -20.22
25.5 18.7 13.66 9.618 8.404 6.697 3.91 -1.258 -4.987 1.933 -3.267 -8.684 -10.15 -9.618 -9.618 -15.37
25.505 22.11 13.98 7.685 12.31 11.19 8.09 -0.3146 -4.557 8.135 1.29 -1.548 -5.245 -7.551 -1.528 -8
25.51 23.1 12.04 4.494 14.47 14.16 11.51 1.888 -3.052 12.09 5.847 6.105 1.032 -3.236 6.472 0.9888
25.515 20.31 8.854 1.933 14.38 15.37 14.61 6.112 -0.6019 12.63 10.23 12.9 7.652 2.067 13.12 9.978
25.52 15.01 5.258 0.8989 11.87 14.97 16.85 9.528 2.149 10.29 13.41 17.02 12.55 6.472 17.26 16.45
25.525 9.888 1.933 1.618 8.449 13.3 17.71 10.92 4.772 7.146 14.87 18.31 14.87 9.169 18.88 19.33
25.53 6.202 -0.04494 3.685 5.573 11.24 17.17 11.51 7.05 5.393 14.7 17.88 14.87 10.25 18.97 18.88
25.535 3.236 -0.764 5.393 3.685 8.719 14.11 11.06 8.168 5.124 12.9 16.08 12.81 9.528 17.98 15.82
25.54 -0.08989 -1.393 4.494 1.753 4.989 8.09 7.596 7.136 4.584 9.114 12.9 8.942 7.101 16 11.51
25.545 -4.315 -3.056 1.124 -0.9888 -0.08989 1.124 1.753 4.385 2.472 4.471 8.856 4.901 4.225 13.21 8
25.55 -9.888 -5.618 -2.112 -3.82 -4.809 -3.775 -2.472 1.806 -0.8539 0.5159 4.643 2.235 2.876 10.07 6.562
25.555 -15.82 -8.09 -3.551 -5.708 -7.865 -5.303 -3.91 0.3439 -4.449 -2.493 0.4299 0.6878 3.056 6.202 5.933
25.56 -19.24 -9.798 -3.955 -6.787 -9.393 -5.528 -4.944 -0.5589 -7.775 -5.503 -4.127 -0.7738 3.416 1.169 4.135
25.565 -17.26 -10.02 -4.404 -7.416 -9.933 -6.562 -6.382 -1.462 -10.16 -8.512 -8.082 -2.579 3.146 -3.865 1.079
25.57 -10.34 -7.865 -4.539 -7.236 -9.843 -7.955 -6.382 -1.72 -9.888 -9.802 -9.63 -3.611 2.517 -6.921 -1.528
25.575 -2.067 -3.191 -3.64 -5.753 -8.719 -8.404 -4.494 -1.29 -6.652 -8.856 -8.426 -3.525 1.618 -7.551 -2.787
25.58 4.674 2.337 -1.843 -2.921 -6.472 -6.921 -2.831 -0.7308 -2.292 -6.362 -6.105 -2.493 0.1798 -7.281 -2.787
25.585 8.629 6.742 0.4944 0.4045 -3.73 -3.146 -1.933 0.04299 0.7191 -3.869 -4.299 -0.8598 -0.7191 -7.371 -1.798
25.59 8.989 8.899 3.461 3.326 -1.348 2.067 0.3596 1.634 0.8989 -2.149 -3.611 1.634 -0.08989 -8.27 -0.2697
25.595 5.753 8.809 5.978 3.955 -0.4045 6.067 4.449 4.084 -1.708 -1.892 -3.869 4.385 1.798 -9.348 1.079
25.6 0.9888 6.472 6.337 1.124 -1.843 6.382 7.281 5.847 -5.708 -3.181 -4.471 6.277 3.775 -9.888 1.708
25.605 -2.787 2.697 4.36 -4.09 -5.034 3.461 7.596 6.191 -8.045 -4.471 -4.471 6.62 4.944 -8.989 1.798
25.61 -4.494 -0.809 1.843 -8.719 -7.236 0.1798 6.607 5.202 -6.697 -3.955 -3.095 5.331 4.764 -6.202 1.528
25.615 -5.213 -2.787 0.3596 -9.708 -6.831 -1.079 4.899 2.794 -2.562 -1.376 -1.032 2.149 2.247 -2.517 0
25.62 -5.303 -3.056 -0.1348 -7.326 -3.91 -0.5393 1.393 -0.7308 1.079 1.72 0.6019 -2.751 -2.427 0.6292 -3.056
25.625 -4.764 -2.202 0.1348 -3.371 -0.1798 1.303 -2.292 -3.955 2.157 4.299 2.149 -7.222 -7.371 3.596 -6.292
25.63 -3.955 -0.4045 1.933 0.08989 3.506 4.449 -2.382 -4.514 1.798 6.534 4.643 -8.254 -9.258 7.191 -6.831
25.635 -3.056 1.798 4.899 2.247 6.427 8.045 1.303 -2.364 1.708 7.91 7.652 -5.761 -7.461 10.79 -4.315
25.64 -1.169 3.461 7.146 2.831 7.73 10.11 4.225 0.172 2.337 7.394 9.028 -1.978 -3.775 12.49 -0.809
25.645 2.697 3.865 7.281 2.247 7.506 9.573 3.596 1.204 2.876 5.159 7.91 0.2579 -0.7191 11.24 1.438
25.65 7.101 3.551 5.843 1.933 6.337 7.191 1.169 0.6019 2.562 2.579 5.245 0.5159 0.6292 8.18 1.888
25.655 8.989 3.056 3.551 1.978 4.989 4.494 -0.8989 -0.5159 1.213 0.7738 2.923 -0.3439 0.4494 4.674 1.079
25.66 7.73 1.978 0.4494 1.933 3.506 2.112 -2.562 -1.333 -0.3146 -0.2579 1.978 -1.032 -0.4494 1.888 0.2697
25.665 4.854 -0.08989 -2.876 1.079 2.112 0.7191 -3.281 -1.075 -0.6292 -0.9458 1.978 -0.08598 -0.2697 0.3596 0.9888
25.67 2.067 -2.697 -5.169 0.3146 0.5843 0.4494 -1.663 0.2579 0.809 -1.634 1.892 2.321 1.618 -0.3596 3.146
25.675 -0.3596 -4.854 -5.798 -0.4045 -1.303 -0.3596 0.5393 1.591 2.022 -3.525 0.172 4.127 3.775 -1.618 4.494
25.68 -2.337 -6.202 -5.753 -1.843 -4.584 -3.82 0.3146 1.247 0.08989 -7.136 -3.611 3.267 4.045 -4.225 2.966
25.685 -3.955 -6.966 -5.753 -4.674 -8.584 -9.124 -2.562 -0.6019 -4.584 -11.09 -7.652 0.3439 2.517 -6.831 -0.6292
25.69 -5.753 -7.191 -5.528 -7.506 -11.55 -13.12 -5.034 -2.278 -9.034 -12.64 -8.942 -2.321 0.809 -7.64 -3.685
25.695 -8.18 -7.281 -5.079 -9.124 -11.91 -13.8 -5.978 -3.224 -10.02 -10.92 -7.308 -3.697 -0.5393 -6.112 -4.674
25.7 -10.16 -7.685 -5.438 -8.674 -9.618 -11.91 -8.315 -4.772 -7.236 -7.48 -4.643 -4.987 -2.787 -3.865 -4.494
25.705 -10.07 -8.36 -6.517 -6.562 -6.022 -9.303 -12.72 -7.523 -2.966 -3.955 -3.009 -6.878 -6.022 -2.067 -4.315
25.71 -8.27 -8.045 -6.337 -3.191 -2.562 -6.697 -15.82 -10.27 0.5843 -1.376 -2.579 -8.942 -9.258 -1.079 -4.404
25.715 -6.202 -6.112 -3.865 0.2247 -0.04494 -4.584 -14.97 -11.13 1.798 0.08598 -2.923 -10.06 -11.15 -1.348 -4.764
25.72 -3.596 -3.371 -0.1348 2.562 1.079 -2.876 -11.6 -9.587 1.169 0 -3.869 -9.716 -11.15 -3.056 -5.393
25.725 0.7191 -0.9438 3.101 3.775 2.022 -1.079 -6.921 -6.105 0.8539 -0.6878 -5.159 -7.996 -9.079 -5.483 -5.753
25.73 6.562 1.034 5.438 5.258 3.775 1.663 -1.303 -1.72 2.472 -0.6019 -6.019 -5.503 -5.753 -7.191 -5.663
25.735 11.69 3.371 6.697 7.191 6.697 5.034 3.596 1.548 5.348 0.172 -5.933 -3.353 -3.146 -7.281 -5.573
25.74 14.29 6.022 6.562 8.719 8.809 7.461 5.528 2.536 6.876 0.9458 -4.557 -2.149 -1.978 -5.663 -5.933
25.745 14.65 8.449 5.483 8.225 8.719 8.629 5.438 2.321 5.438 1.118 -1.29 -0.4299 -0.8989 -2.427 -5.124
25.75 12.76 9.978 4.764 5.708 6.202 9.169 6.831 3.353 2.022 1.118 3.869 3.267 2.157 1.978 -1.618
25.755 8.809 9.843 4.449 2.157 2.247 8.764 9.933 5.976 -1.528 1.032 8.856 7.91 6.382 5.573 3.326
25.76 3.865 7.281 3.056 -1.393 -1.753 5.933 10.38 7.695 -4.09 0.08598 10.49 10.23 8.719 6.382 6.562
25.765 -0.809 2.562 -0.04494 -4.225 -5.303 0.5393 6.202 6.663 -5.169 -1.462 7.91 8.426 7.191 4.225 6.382
25.77 -5.393 -2.742 -3.551 -5.708 -7.371 -5.483 0.3596 3.052 -4.719 -2.407 3.181 4.041 2.876 0.6292 3.775
25.775 -10.43 -7.191 -6.112 -6.292 -8.135 -10.07 -4.18 -1.419 -3.056 -2.493 -1.204 -0.08598 -1.708 -2.517 0.9888
25.78 -14.47 -10.34 -8.045 -6.652 -8.719 -12.36 -7.506 -5.503 -1.348 -2.407 -4.213 -2.235 -4.494 -4.764 -0.6292
25.785 -15.91 -12.09 -9.753 -7.056 -9.169 -12.36 -9.618 -7.824 0.04494 -2.407 -5.675 -2.064 -4.764 -5.933 -0.7191
25.79 -15.19 -12.13 -10.92 -6.921 -8.989 -10.74 -9.303 -7.953 0.8539 -2.149 -6.277 -0.8598 -3.146 -6.202 -0.08989
25.795 -14.47 -10.7 -11.37 -5.798 -7.865 -8.809 -7.82 -7.136 0.4494 -2.064 -7.652 -0.6878 -2.157 -6.831 -0.809
25.8 -14.47 -9.169 -11.96 -4.854 -7.011 -8.404 -8 -6.835 -1.663 -2.923 -10.66 -3.009 -3.056 -8.809 -3.775
25.805 -13.75 -8.719 -12.49 -4.899 -6.921 -9.213 -9.303 -7.007 -5.169 -4.557 -13.93 -6.277 -4.674 -11.51 -7.101
25.81 -10.88 -8.854 -11.64 -5.438 -6.966 -9.079 -8.404 -6.062 -7.371 -5.073 -15.05 -7.652 -4.494 -12.94 -8
25.815 -6.112 -8 -8.989 -5.034 -5.978 -6.876 -4.629 -3.783 -6.427 -3.525 -12.9 -6.62 -2.337 -11.96 -6.472
25.82 -0.2697 -5.348 -6.067 -2.921 -3.236 -4.315 -1.663 -1.247 -3.326 -0.7738 -8.512 -4.987 -0.3596 -9.079 -4.674
25.825 5.034 -1.438 -4.584 0 0.3596 -3.011 -1.573 0.04299 0 1.892 -3.869 -4.299 -0.2697 -5.393 -4.225
25.83 7.371 2.112 -4.494 2.562 3.461 -3.596 -2.472 0.3009 1.573 3.611 -0.172 -4.557 -1.528 -2.157 -5.034
25.835 5.483 3.551 -5.169 3.236 3.775 -5.258 -2.787 0.04299 0.4944 3.439 1.806 -5.245 -3.326 -0.3596 -6.292
25.84 1.618 2.202 -6.022 1.213 0.9888 -7.371 -3.101 -0.8168 -2.292 1.29 2.321 -5.933 -5.213 -0.2697 -7.191
25.845 -0.08989 -0.2247 -5.753 -1.843 -2.921 -7.64 -3.371 -1.978 -4.09 -0.6019 2.837 -6.277 -6.652 0 -6.742
25.85 2.067 -0.3596 -2.921 -2.607 -4.135 -4.315 -1.978 -2.45 -2.427 0.4299 5.245 -5.417 -7.281 2.517 -4.494
25.855 6.831 3.506 1.933 0.4494 -0.3146 1.528 0.8539 -2.106 2.157 4.901 9.372 -3.439 -7.011 7.371 -0.9888
25.86 11.6 9.618 5.978 5.753 6.787 7.191 2.697 -1.161 6.652 10.15 13.41 -0.4299 -5.663 12.4 2.517
25.865 14.56 14.29 7.551 10.2 13.48 10.83 4.09 0.9888 8.449 13.76 15.91 3.869 -2.067 15.64 6.292
25.87 14.83 15.78 8.18 11.82 17.26 13.3 8.36 5.331 8.045 15.13 16.59 9.974 4.674 16.63 10.43
25.875 12.94 15.01 10.25 11.37 17.89 15.73 15.6 11.39 7.551 14.87 16.08 16.16 12.22 15.46 13.75
25.88 11.78 14.07 14.02 10.38 16.85 18.02 21.39 16.25 8.584 13.5 14.36 19.52 16.9 13.21 14.29
25.885 13.3 14.43 18.07 10.2 15.87 19.1 22.7 18.23 10.65 12.21 12.3 19 17.08 10.88 12.22
25.89 16 15.87 20.49 10.88 15.55 18.92 20.85 17.28 12.27 11.44 10.58 16.16 14.47 9.528 9.348
25.895 16.09 16.36 19.46 10.83 14.83 16.9 17.93 14.53 11.33 10.32 9.2 12.81 11.69 8.449 7.191
25.9 11.87 13.71 14.34 8.18 11.78 13.12 13.89 10.79 7.281 7.394 6.964 9.63 9.798 6.112 5.663
25.905 4.944 7.91 7.326 3.371 6.337 8.674 9.573 7.05 2.202 2.837 3.353 6.792 8.899 2.517 4.584
25.91 -1.438 1.528 2.337 -0.9438 0.6742 5.169 6.607 4.342 -0.809 -1.29 -0.8598 4.041 7.82 -1.079 3.506
25.915 -5.303 -2.831 0.809 -2.697 -3.011 2.921 4.18 2.021 -0.8989 -3.955 -4.901 0.8598 4.764 -3.865 1.888
25.92 -5.843 -4.854 0.764 -1.978 -4.584 0.6742 -0.2247 -1.075 0 -5.245 -8.168 -3.095 -0.6292 -5.483 -0.5393
25.925 -3.685 -5.438 0.04494 -0.8989 -4.854 -1.618 -5.708 -4.815 -0.2697 -5.933 -9.802 -6.792 -6.562 -6.022 -3.146
25.93 -1.079 -5.213 -0.9438 -0.5393 -4.674 -2.697 -8.09 -7.437 -1.843 -6.019 -9.028 -8.598 -9.978 -5.573 -4.854
25.935 0 -4.045 -0.9438 -0.8989 -4.225 -2.202 -6.022 -8.125 -3.596 -6.105 -6.792 -8.598 -10.34 -5.124 -5.843
25.94 0.3596 -2.202 0.2697 -1.438 -3.596 -1.798 -3.371 -7.91 -4.494 -6.964 -5.245 -8.082 -9.079 -5.663 -7.101
25.945 1.708 -0.3146 1.978 -1.618 -2.921 -2.517 -3.236 -7.394 -4.045 -8.082 -4.987 -7.136 -7.281 -6.742 -7.82
25.95 3.596 1.079 3.64 -0.9888 -2.112 -3.685 -3.685 -6.148 -2.697 -8.082 -4.643 -4.643 -4.584 -6.742 -6.292
25.955 3.865 1.978 4.449 -0.08989 -1.124 -3.865 -2.697 -3.912 -1.618 -6.277 -2.751 -0.172 -0.8989 -4.584 -2.607
25.96 1.888 2.247 3.73 0.08989 -0.3146 -2.427 -0.4494 -1.118 -1.528 -3.869 0.8598 4.557 2.876 -0.8989 1.528
25.965 -0.1798 2.517 2.337 -0.04494 0.4944 0.5393 2.562 1.935 -1.663 -1.204 5.589 8.082 6.112 3.596 4.494
25.97 -0.809 3.73 1.978 0.2697 2.202 4.494 6.876 5.202 -0.4944 1.72 10.49 9.888 8.539 8.36 6.202
25.975 0.08989 5.888 2.697 1.888 4.764 7.416 10.83 7.996 2.202 4.901 14.1 10.06 10.07 12.49 7.011
25.98 1.618 7.416 2.652 3.371 7.191 7.506 11.51 9.501 4.404 7.566 15.48 9.458 10.52 15.01 7.91
25.985 2.247 7.011 1.034 3.146 8.315 5.483 10.29 9.931 4.719 9.458 15.3 9.372 10.79 16 9.708
25.99 0.3596 4.989 -0.4494 1.663 7.91 4.315 10.88 10.4 3.191 10.83 14.7 9.974 11.42 15.91 11.87
25.995 -4.315 2.517 -0.2247 -0.3596 6.472 4.719 13.3 10.66 0.809 10.66 13.41 9.286 10.7 14.29 12.13
26 -9.348 0 1.034 -2.022 4.09 4.944 12.76 8.77 -1.528 7.824 9.974 4.815 6.652 10.43 8.27
26.005 -11.6 -3.011 1.753 -3.011 0.6292 3.416 6.652 3.955 -3.056 2.579 3.955 -2.751 -0.1798 4.854 1.528
26.01 -10.97 -6.427 1.303 -3.596 -3.101 0.8539 -1.708 -2.064 -3.371 -2.923 -2.837 -9.802 -6.472 -0.6292 -3.865
26.015 -10.07 -9.933 -0.2697 -4.135 -6.517 -1.393 -8.135 -6.921 -3.281 -7.308 -8.684 -12.98 -9.528 -4.854 -5.303
26.02 -10.43 -13.39 -2.876 -5.573 -9.483 -2.652 -11.42 -9.501 -3.91 -10.49 -12.64 -11.78 -8.899 -7.64 -2.876
26.025 -11.6 -16.4 -5.393 -7.73 -11.91 -3.101 -11.55 -9.501 -5.258 -12.38 -14.19 -7.652 -6.022 -8.809 1.348
26.03 -12.49 -17.89 -6.292 -9.124 -13.17 -2.921 -8.809 -7.394 -6.112 -12.64 -13.33 -2.751 -2.787 -8.27 5.213
26.035 -12.58 -17.08 -5.438 -8.584 -12.81 -3.011 -5.483 -4.686 -5.303 -11.26 -10.92 0.7738 -0.8989 -6.292 6.652
26.04 -10.79 -14.38 -4.27 -6.382 -11.06 -4 -4.584 -3.224 -3.236 -9.2 -8.512 1.978 -0.9888 -4.494 5.213
26.045 -6.562 -10.79 -3.685 -3.371 -8.135 -5.124 -5.573 -2.966 -0.6292 -7.136 -6.964 1.892 -1.708 -3.685 2.337
26.05 -1.528 -6.966 -2.921 -0.4494 -4.854 -5.034 -5.124 -2.708 1.798 -5.245 -6.105 1.72 -1.528 -3.955 0
26.055 1.438 -3.596 -2.022 1.573 -1.933 -4.584 -3.101 -2.192 3.146 -4.041 -5.933 1.204 -0.9888 -5.213 -2.067
26.06 1.528 -1.753 -2.472 1.843 -0.9888 -5.888 -3.416 -2.278 2.157 -4.127 -6.448 -1.032 -1.798 -6.652 -4.944
26.065 -0.2697 -1.348 -4.809 0.2697 -2.022 -9.528 -6.831 -3.009 -0.4045 -4.643 -6.62 -4.471 -4.045 -6.921 -7.91
26.07 -2.427 -0.9438 -7.146 -1.303 -3.64 -12.58 -9.528 -2.837 -2.652 -4.041 -4.815 -6.706 -5.393 -4.854 -8.989
26.075 -4.045 0.8539 -7.281 -1.483 -3.955 -12.49 -8.494 -1.204 -3.056 -1.978 -1.204 -6.362 -4.674 -1.438 -7.64
26.08 -3.865 3.73 -5.213 -0.2697 -2.337 -9.034 -5.618 0.4729 -1.573 0.08598 2.064 -4.729 -2.876 0.809 -5.213
26.085 -1.169 6.112 -2.247 1.843 0.6292 -4.27 -3.461 0.8598 0.4494 1.376 3.611 -3.525 -1.438 1.079 -3.506
26.09 2.337 7.416 0.2247 3.91 4.27 -0.2697 -2.831 -0.2579 2.562 2.579 3.697 -3.783 -1.258 0.2697 -3.416
26.095 4.404 7.865 1.079 5.438 7.596 1.708 -3.73 -2.149 3.91 4.213 3.267 -5.503 -2.427 0 -4.944
26.1 4.584 7.73 -0.04494 5.753 9.708 1.708 -6.112 -3.697 3.775 6.019 2.837 -7.394 -4.135 0.6292 -7.011
26.105 4.315 7.011 -1.843 5.169 10.43 1.348 -7.551 -3.568 3.191 7.394 2.751 -7.308 -4.315 1.798 -7.371
26.11 4.404 5.843 -1.798 4.674 10.38 2.787 -4.719 -1.075 3.596 8.512 3.095 -4.127 -1.708 3.056 -4.764
26.115 4.225 4.135 0.1348 5.303 9.888 5.753 0.9438 2.106 5.573 9.372 3.181 0.6019 1.798 3.685 -0.5393
26.12 3.775 1.753 1.438 6.427 9.079 7.685 4.315 3.267 7.82 9.458 2.407 3.869 3.416 3.326 2.517
26.125 3.775 -0.7191 0.2247 7.281 8 6.966 3.461 1.892 9.348 9.114 1.204 4.815 2.607 2.966 3.775
26.13 4.135 -2.022 -2.337 7.775 6.966 4.629 1.528 -0.08598 9.843 8.684 0.6019 4.557 1.348 3.146 4.315
26.135 3.506 -1.798 -4.36 7.775 5.573 1.708 1.169 -0.8598 8.899 7.136 0.5159 4.471 1.169 2.876 4.674
26.14 1.708 -1.663 -5.483 6.427 2.697 -1.483 0.6292 -0.8168 6.697 3.095 -0.3439 4.299 1.708 0.809 4.584
26.145 -0.1798 -3.236 -6.112 3.461 -1.708 -4.944 -1.393 -1.032 3.371 -2.493 -2.407 3.783 1.888 -2.517 4.135
26.15 -1.708 -5.843 -6.157 -0.08989 -6.337 -6.831 -3.775 -1.591 0.4045 -6.62 -4.041 2.923 1.079 -4.854 3.955
26.155 -2.876 -7.371 -5.348 -2.742 -9.213 -6.112 -4.854 -2.536 -1.798 -7.136 -4.299 1.892 -0.809 -4.674 4.315
26.16 -2.966 -6.697 -3.685 -4.404 -9.843 -3.101 -5.258 -3.654 -3.551 -4.987 -3.353 0.5159 -3.596 -2.697 4.764
26.165 -1.708 -4.36 -1.034 -5.303 -8.899 0.8989 -4.854 -3.998 -5.213 -2.064 -1.978 -0.2579 -5.483 -0.5393 5.303
26.17 -0.3596 -1.663 2.652 -5.753 -7.326 4.629 -2.202 -2.923 -5.798 0 -0.6019 0 -5.124 0.809 5.663
26.175 -0.5393 0.3596 5.888 -5.393 -5.573 6.157 1.124 -0.9028 -4.854 1.376 0.6019 0.2579 -3.416 1.258 4.404
26.18 -0.9888 1.483 6.292 -4.36 -3.506 4.449 1.843 0.172 -2.876 2.407 1.376 -0.6878 -2.337 1.438 0.6292
26.185 0.809 2.787 4 -2.382 -0.4045 1.079 -0.3146 0.2149 -0.4045 4.643 1.978 -3.095 -2.517 2.247 -4.315
26.19 5.573 5.573 2.292 0.9438 3.82 -0.7191 -1.483 0.3439 1.933 8.254 2.923 -5.073 -2.697 3.865 -8.09
26.195 10.43 9.618 3.551 4.764 7.955 0.1348 -0.1348 1.376 3.326 11.35 3.267 -5.761 -2.337 4.315 -9.888
26.2 12.4 12.45 6.517 7.056 9.843 1.618 1.079 2.064 2.831 11.09 1.892 -5.847 -2.067 1.798 -10.88
26.205 10.97 12.22 8.135 6.337 8.135 1.303 0.5843 1.935 0.5393 7.05 -1.204 -5.675 -2.157 -2.966 -11.69
26.21 7.64 9.573 6.921 3.506 4.315 -0.8539 0.08989 1.247 -1.618 1.634 -4.299 -4.987 -2.247 -7.371 -11.87
26.215 4.854 6.697 3.685 0.6742 0.809 -3.64 0.764 0.7738 -2.427 -2.751 -6.105 -3.955 -2.067 -9.348 -10.88
26.22 4.944 4.764 0.5393 -1.124 -1.258 -5.303 1.034 0.7738 -1.888 -5.675 -6.62 -2.579 -1.618 -9.079 -8.449
26.225 8 3.685 0 -1.753 -2.337 -4.27 0.8539 1.634 -0.4045 -7.136 -6.105 -0.4299 -0.4494 -7.73 -4.135
26.23 10.97 3.146 3.416 -1.483 -2.472 0.04494 2.427 4.041 1.303 -7.308 -3.955 3.439 2.247 -5.573 1.798
26.235 10.7 3.011 8.809 -0.6742 -2.022 5.978 6.427 7.394 2.787 -6.191 -0.2579 8.598 5.663 -3.056 7.73
26.24 7.82 3.056 12.04 -0.1348 -1.124 10.79 10.38 10.02 2.787 -4.729 3.783 13.07 8 -0.5393 11.51
26.245 5.843 3.281 11.28 -0.08989 0 12.99 13.08 10.88 1.393 -3.267 7.05 15.56 8.809 1.978 13.03
26.25 6.202 3.73 8.584 -0.08989 1.663 13.17 15.51 10.62 -0.3596 -1.634 8.856 15.82 8.989 4.404 13.12
26.255 7.461 4.18 6.831 0.1348 3.191 12.04 17.03 9.501 -1.438 -0.5159 8.598 13.76 8.809 5.753 12.13
26.26 7.461 3.775 6.382 -0.08989 3.551 9.348 15.01 7.136 -2.022 -0.9458 5.933 9.372 7.73 5.303 9.258
26.265 6.022 2.472 5.708 -1.079 2.607 4.854 9.573 4.17 -2.876 -2.407 2.579 4.041 6.202 3.775 4.854
26.27 4.045 1.438 3.73 -2.112 1.618 -0.2697 4.404 1.29 -3.73 -3.353 0.3439 -0.5159 5.034 2.787 0.08989
26.275 2.157 1.483 -0.1798 -2.562 1.483 -5.213 1.079 -0.7308 -4.764 -3.009 -0.08598 -3.869 3.955 2.787 -4.404
26.28 0.809 1.528 -5.978 -2.787 1.618 -9.618 -2.472 -3.095 -6.112 -2.064 0.2579 -6.964 2.067 2.876 -8.719
26.285 -0.6292 0.1798 -12.09 -3.371 1.258 -12.54 -7.865 -5.933 -6.742 -0.9458 0.6019 -10.15 -0.7191 2.876 -12.04
26.29 -3.596 -2.382 -15.96 -4.18 0.4494 -13.08 -12.72 -8.469 -5.348 0.7738 1.204 -12.72 -3.596 3.146 -13.57
26.295 -8.449 -4.854 -16.72 -4.449 -0.4944 -11.73 -15.42 -10.49 -2.247 2.665 1.978 -14.36 -6.112 3.596 -13.66
26.3 -12.31 -5.978 -15.87 -4.045 -1.753 -10.61 -17.12 -12.3 0.809 3.439 2.064 -15.39 -8.18 3.416 -13.12
26.305 -11.24 -5.348 -14.34 -3.236 -3.326 -10.61 -17.84 -13.5 1.933 2.665 1.118 -15.13 -9.079 2.337 -11.96
26.31 -5.124 -3.371 -11.33 -2.112 -4.584 -10.29 -15.37 -12.47 0.9888 1.462 0.08598 -12.3 -7.281 0.8989 -8.989
26.315 2.067 -0.9888 -6.382 -1.079 -4.809 -8.27 -9.169 -8.598 -0.4944 1.032 -0.2579 -6.878 -3.056 0 -3.955
26.32 6.382 0 -0.9888 -0.5393 -4.404 -4.18 -2.157 -2.837 -1.708 1.548 0.08598 0 1.888 -0.3596 2.247
26.325 6.292 -1.169 2.876 -0.7191 -3.236 0.8989 3.82 2.794 -1.483 2.751 1.29 6.878 6.472 -0.08989 8.719
26.33 2.337 -3.91 4.764 -0.809 -1.573 6.427 9.169 7.007 0.1348 4.471 2.923 12.72 9.888 0.6292 14.56
26.335 -3.596 -6.697 4.899 -0.2697 0.04494 10.25 13.08 8.512 2.022 5.159 3.525 15.91 11.33 0.4494 17.89
26.34 -8.449 -8.674 3.596 0.08989 0.3596 11.1 12.58 7.093 2.022 3.611 1.806 15.48 10.25 -1.618 17.17
26.345 -9.528 -9.348 2.067 -0.4045 -0.809 8.944 8.584 4.256 0 0 -2.064 12.21 7.64 -5.393 13.12
26.35 -7.101 -8.449 2.022 -1.483 -2.876 6.157 4.944 2.45 -2.427 -3.697 -6.448 8.254 5.034 -9.169 8
26.355 -3.775 -6.472 3.371 -2.247 -4.764 3.82 3.775 2.235 -3.685 -6.448 -9.974 4.643 2.607 -11.87 3.146
26.36 -1.618 -4.944 4 -2.517 -6.202 1.303 2.382 2.021 -3.73 -8.512 -12.64 0.9458 -0.3596 -13.66 -1.708
26.365 -1.258 -4.764 2.787 -2.562 -6.876 -1.303 -0.6292 0.7308 -3.461 -9.544 -13.67 -2.837 -3.865 -13.84 -6.202
26.37 -2.697 -4.809 1.124 -2.247 -6.157 -2.921 -3.101 -0.5589 -3.236 -8.598 -11.87 -5.503 -6.382 -11.42 -9.169
