    T[sec] F7  F3  F4  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
19.68 0.3596 6.067 7.506 -5.798 1.213 -6.382 -0.4494 -4.221 -4.27 1.319 -1.583 -11.52 -14.56 -10.61 -16.27
19.685 5.303 12.49 13.08 1.798 6.562 -4.809 -0.2247 -1.099 -1.303 2.638 -1.847 -6.155 -10.7 -2.427 -6.202
19.69 7.82 12.22 12.54 4.944 4.27 -4.449 -1.663 -0.1759 0.1798 0.3517 -5.012 -0.5276 -6.202 5.933 5.124
19.695 3.596 3.281 7.461 0.5393 -5.663 -4.764 -3.236 -1.055 -0.04494 -4.045 -8.793 3.693 -2.247 10.34 13.48
19.7 -6.831 -10.97 1.438 -8.719 -17.84 -5.034 -3.101 -2.022 0.1798 -6.331 -8.881 6.155 0.3596 11.15 17.35
19.705 -17.26 -23.06 -1.933 -16.81 -25.57 -4.674 -0.764 -1.979 3.281 -3.605 -3.517 7.474 1.348 11.24 17.89
19.71 -20.67 -26.29 -2.427 -19.55 -25.62 -4.764 1.438 -1.187 7.775 1.495 4.045 6.859 0.809 12.22 15.55
19.715 -15.82 -19.82 -2.966 -17.21 -19.69 -7.101 0.08989 -1.539 9.618 3.869 8.178 3.078 -0.8989 12.58 10.34
19.72 -7.101 -8.449 -5.348 -11.51 -11.15 -10.29 -4.809 -4.089 7.551 1.495 7.211 -2.638 -2.787 11.06 4.494
19.725 -0.3596 1.303 -7.551 -4 -2.067 -10.25 -8.809 -6.551 4.045 -2.286 4.309 -6.507 -3.146 8.449 1.708
19.73 0.809 4.944 -6.966 2.607 5.528 -4.854 -7.551 -5.232 2.112 -3.341 3.341 -6.155 -0.9888 6.831 2.966
19.735 -2.697 1.798 -4.27 5.213 9.034 2.517 -1.798 0.4836 1.618 -1.671 3.957 -2.638 2.337 6.382 5.573
19.74 -6.472 -4.809 -2.202 1.978 6.472 6.517 4.539 6.419 -0.1798 -0.9673 2.726 0.9673 4.584 4.764 6.472
19.745 -6.292 -10.16 -2.517 -5.663 -0.764 4.449 7.64 7.87 -5.708 -4.748 -2.99 2.022 4.045 -0.6292 4.045
19.75 -2.337 -11.42 -5.079 -13.71 -9.124 -2.472 5.798 3.341 -13.84 -12.05 -11.08 -0.9673 0.9888 -9.708 -2.067
19.755 0.8989 -9.483 -8.674 -18.29 -13.84 -10.25 -0.5843 -4.353 -19.37 -17.32 -15.12 -7.211 -3.056 -17.8 -9.798
19.76 0.1798 -6.607 -10.88 -16.49 -11.51 -13.84 -7.191 -11.08 -17.39 -14.51 -9.497 -12.57 -6.292 -18.16 -14.38
19.765 -3.416 -3.416 -8.584 -8.225 -2.247 -9.888 -8.809 -13.54 -8.315 -3.429 4.485 -12.57 -6.831 -9.169 -12.13
19.77 -5.483 0.4944 -1.438 2.562 9.258 0.5393 -4 -11.56 0.6292 8.002 17.41 -6.771 -4.764 2.157 -5.124
19.775 -3.146 5.483 7.191 10.2 16.85 12.27 3.685 -7.738 1.483 10.73 19.43 0.7914 -1.798 6.022 0.809
19.78 3.506 10.7 13.44 12.09 17.48 20.18 10.25 -3.298 -6.966 3.166 10.02 5.979 0.2697 -1.438 1.708
19.785 11.51 14.65 16.45 9.573 13.21 22.92 14.65 2.374 -17.57 -7.211 -1.759 8.002 1.798 -14.74 -1.708
19.79 16.09 15.37 17.26 5.573 8.045 21.17 17.57 11.08 -21.75 -11.34 -6.331 8.354 4.045 -23.28 -6.292
19.795 13.93 11.73 16.54 2.742 4.629 15.6 19.06 20.53 -16.04 -6.155 -1.231 8.793 7.461 -20.49 -8.719
19.8 6.562 5.573 15.37 2.966 4.135 7.91 19.82 25.68 -4.09 3.957 7.914 10.38 10.61 -8.27 -6.742
19.805 0 1.618 15.69 7.775 6.876 2.112 20.27 23.48 8 12.57 13.37 13.19 11.6 5.303 -0.5393
19.81 -0.1798 3.64 18.43 16 12.18 0.9888 20.04 16.05 16.13 15.48 11.78 15.3 9.438 12.4 5.933
19.815 6.022 10.74 21.57 23.55 17.53 4.315 17.75 8.574 19.37 13.89 5.979 14.33 4.315 11.15 8.09
19.82 14.38 18.25 22.29 26.2 20.4 10.02 13.35 4.704 19.51 11.34 1.759 10.29 -1.798 6.292 5.034
19.825 19.69 20.94 19.1 22.29 19.24 15.96 8.719 3.693 17.8 9.936 1.847 5.716 -6.562 3.506 -0.6292
19.83 18.88 16.9 11.82 13.17 13.53 19.51 4.629 2.418 13.39 7.914 3.254 1.495 -9.079 4.315 -6.742
19.835 12.85 8.27 0.9888 2.382 4.539 18.56 0 -1.847 5.573 2.726 1.583 -2.902 -10.16 6.202 -12.22
19.84 6.112 0.3146 -10.34 -4.899 -3.596 12.85 -5.348 -8.266 -2.472 -3.693 -3.078 -7.386 -10.79 7.101 -15.64
19.845 2.966 -2.292 -16.9 -5.483 -6.607 6.022 -9.124 -12.49 -6.202 -6.859 -6.507 -9.936 -10.25 6.921 -15.01
19.85 3.236 0.04494 -15.19 -0.7191 -3.775 1.303 -9.438 -11.87 -3.64 -4.045 -5.452 -9.409 -7.371 6.292 -10.7
19.855 2.517 2.697 -7.506 3.416 1.169 -1.079 -6.876 -8.178 1.438 1.935 -1.143 -7.211 -2.876 5.393 -5.663
19.86 -1.978 1.124 0.3146 2.337 3.416 -1.573 -4.045 -6.419 4.135 6.419 2.462 -5.804 0.3596 4.225 -2.157
19.865 -7.73 -3.91 4 -3.865 1.348 -1.034 -2.427 -8.354 2.292 6.771 3.254 -6.595 -0.1798 3.056 -1.258
19.87 -9.348 -8.135 2.022 -11.69 -3.146 -0.4944 -3.596 -10.99 -2.112 3.781 1.319 -9.936 -5.034 2.247 -3.955
19.875 -4.854 -7.955 -4.449 -17.12 -6.787 -2.157 -8.225 -10.86 -5.663 0.2638 -1.319 -14.68 -11.87 1.169 -9.888
19.88 2.787 -3.685 -11.91 -17.57 -7.326 -6.202 -14.43 -8.749 -6.157 -2.022 -2.99 -18.11 -16.81 -0.9888 -15.82
19.885 7.64 1.124 -15.55 -13.21 -4.899 -10.02 -17.93 -7.782 -5.438 -3.693 -3.957 -17.41 -17.17 -5.573 -17.8
19.89 6.022 3.101 -13.3 -7.236 -2.292 -10.79 -16.13 -9.717 -7.371 -7.474 -5.979 -13.01 -12.94 -12.67 -15.19
19.895 -0.5393 1.438 -7.146 -3.955 -2.742 -7.775 -9.663 -12.49 -13.44 -14.07 -9.497 -7.65 -6.831 -20.04 -10.34
19.9 -5.663 -0.6292 -0.3146 -4.315 -5.843 -2.382 -0.8539 -10.9 -20.36 -20.05 -11.87 -2.902 -1.798 -23.01 -5.663
19.905 -3.596 0.3596 5.573 -6.337 -8.36 3.461 8 -2.462 -22.61 -20.58 -9.936 1.407 1.258 -18.88 -2.067
19.91 4.045 4.27 9.258 -8.449 -8.315 6.697 13.44 9.189 -18.11 -15.21 -4.397 4.924 2.517 -10.07 -0.8989
19.915 9.258 6.202 8.225 -10.79 -7.506 4.09 11.37 15.34 -10.56 -8.617 0 5.276 1.888 -3.236 -3.236
19.92 5.034 1.843 1.573 -13.93 -8.809 -4 1.618 10.2 -5.528 -6.419 -0.7914 1.055 -1.528 -3.056 -7.371
19.925 -7.371 -7.596 -7.416 -16.76 -12.45 -12.81 -10.29 -2.77 -5.303 -10.02 -6.771 -5.716 -6.742 -9.258 -10.25
19.93 -19.87 -16.18 -13.48 -16.99 -15.69 -16.85 -17.84 -13.63 -7.551 -15.92 -14.51 -11.87 -11.33 -17.53 -10.43
19.935 -24.63 -18.52 -13.8 -12.94 -15.1 -14.88 -18.47 -15.08 -7.865 -18.64 -20.22 -15.12 -12.85 -22.65 -8.989
19.94 -19.24 -13.62 -9.303 -4.764 -9.258 -9.303 -13.98 -9.277 -3.371 -14.33 -21.28 -14.68 -10.52 -21.75 -6.742
19.945 -7.191 -5.034 -3.281 5.303 -0.4944 -3.685 -8.899 -4.265 4.854 -4.133 -17.94 -11.52 -5.663 -15.37 -3.416
19.95 4.494 1.978 0.4494 13.03 5.618 -1.124 -7.551 -5.584 11.87 6.331 -13.01 -8.002 -0.9888 -6.921 0
19.955 10.52 4.36 -0.2697 14.52 5.438 -3.056 -11.24 -11.65 12.94 11.52 -9.145 -6.155 1.258 -0.08989 2.337
19.96 10.34 3.281 -3.371 10.34 0.2247 -6.876 -15.69 -15.61 8.27 10.64 -6.419 -5.1 1.169 3.955 3.416
19.965 7.551 2.742 -3.506 5.573 -3.865 -7.775 -14.7 -12.27 2.562 7.474 -2.902 -2.374 0.8989 5.753 4.225
19.97 5.393 4.989 1.933 4.36 -2.292 -3.461 -6.247 -2.638 0.1348 6.243 2.022 2.11 2.337 5.483 3.865
19.975 4.225 8.449 9.843 7.281 4.225 3.596 4.989 6.771 1.843 7.738 7.298 5.804 4.764 3.416 1.618
19.98 3.416 10.52 15.01 12.04 12 10.07 13.66 10.55 5.438 10.11 11.61 7.386 6.292 0.5393 -0.809
19.985 3.685 10.83 15.96 16.4 17.75 14.43 18.2 9.98 7.955 11.17 14.6 8.354 6.112 -1.798 -0.1798
19.99 5.933 10.88 14.61 18.11 20.58 16.9 19.91 10.24 7.236 9.145 15.74 10.64 5.303 -3.506 3.955
19.995 9.079 11.46 12.18 15.64 20.36 16.81 19.28 13.59 3.281 4.485 14.51 13.63 5.124 -5.124 8.449
20 11.33 11.69 8.36 9.663 17.21 13.17 15.96 16.31 -1.753 -0.8793 11.52 15.12 5.753 -6.742 10.52
20.005 11.33 10.07 2.607 2.382 11.28 6.247 9.753 13.59 -5.303 -4.748 7.562 13.72 6.562 -7.371 10.43
20.01 7.82 5.393 -4.764 -4.045 2.652 -2.607 1.483 5.32 -6.472 -6.947 3.078 9.057 6.652 -6.382 9.258
20.015 0.809 -2.022 -12.54 -8.539 -7.461 -11.46 -6.921 -3.122 -6.112 -8.881 -1.935 3.078 5.573 -3.775 8.449
20.02 -7.91 -10.02 -17.62 -10.38 -15.82 -17.62 -12 -6.595 -5.169 -10.46 -6.331 -0.6155 4.135 0 9.528
20.025 -14.65 -15.37 -17.26 -9.348 -19.37 -17.98 -11.78 -4.309 -3.775 -10.64 -8.354 0.3517 3.955 4.584 12.67
20.03 -16.81 -16.67 -12.58 -6.831 -18.34 -13.21 -8.27 -1.187 -1.978 -8.354 -7.738 4.221 5.303 8.809 15.01
20.035 -14.92 -15.37 -8.764 -5.303 -15.33 -7.64 -6.337 -3.166 -0.2697 -4.397 -5.364 5.892 6.562 12.22 13.48
20.04 -11.78 -13.71 -8.809 -4.809 -12.63 -4.539 -7.955 -10.55 1.798 0.2638 -2.198 3.341 6.112 15.19 8.989
20.045 -9.888 -12.72 -10.07 -3.326 -9.393 -3.596 -9.258 -16.71 5.213 5.012 1.407 -0.6155 4.494 17.8 5.483
20.05 -11.06 -12.18 -8.045 0.2697 -4.809 -2.697 -6.157 -13.98 9.303 8.53 4.397 -2.55 3.865 18.97 5.034
20.055 -15.1 -12.22 -2.472 4.27 -0.2697 -1.663 0.1798 -2.022 12 9.673 5.364 -1.231 5.753 17.35 6.202
20.06 -19.33 -12.49 2.517 5.843 1.708 -1.573 5.393 11.17 11.87 8.442 3.869 1.759 9.618 13.48 7.191
20.065 -19.51 -11.96 3.371 4.809 0.4045 -2.157 6.112 16.75 9.258 6.067 1.319 4.485 12.58 9.528 6.831
20.07 -14.29 -9.708 -0.04494 2.562 -2.742 -2.247 3.056 13.01 5.393 3.429 -1.407 4.924 12.31 6.382 4.404
20.075 -5.843 -5.663 -4.674 0.764 -4.674 -1.079 -0.1798 6.111 1.708 0.7914 -3.869 2.638 7.91 3.596 -0.4494
20.08 2.247 -0.4045 -5.978 0.4045 -3.056 1.573 0.9438 3.385 -0.809 -1.583 -5.012 0 1.798 0.9888 -5.393
20.085 8.809 5.483 -1.348 1.303 1.258 5.438 7.955 7.562 -1.798 -2.814 -3.869 0.2638 -1.978 -0.809 -6.921
20.09 14.02 10.65 6.472 1.393 4.584 7.91 16.13 14.47 -1.618 -2.99 -0.7035 3.693 -1.169 -0.4494 -3.775
20.095 17.08 12.63 11.51 -0.8989 3.236 5.978 18.74 16.27 -0.809 -2.11 3.166 7.474 2.427 3.146 2.067
20.1 16.72 9.798 10.38 -4.225 -1.528 0.08989 13.57 9.629 1.528 0.3517 7.474 9.409 5.034 9.438 8.629
20.105 12.58 3.685 6.202 -4.944 -4.899 -4.764 5.843 -1.275 6.247 5.012 11.78 9.585 4.135 16 14.2
20.11 5.753 -2.247 3.865 -1.393 -3.416 -4.494 1.753 -7.606 11.15 10.11 14.42 8.969 1.079 18.61 16.81
20.115 -0.8989 -4.629 4.09 4 1.843 0.2697 2.337 -4.441 12.76 12.57 13.01 7.914 -1.348 14.92 15.46
20.12 -4.045 -1.888 4.225 8.764 7.101 5.034 4.809 5.188 9.573 11.26 7.562 6.595 -1.258 7.281 12.04
20.125 -1.618 4.539 2.472 11.87 10.11 6.607 5.528 14.03 4.045 8.266 1.055 5.628 0.9888 0.9888 9.618
20.13 4.045 10.74 -0.5843 13.89 10.97 3.955 2.921 15.61 0.5393 6.419 -3.254 4.045 2.787 -0.1798 7.91
20.135 8.36 12.22 -3.955 14.38 10.92 -1.169 -2.876 8.354 0.9888 6.771 -4.221 0.1759 1.348 3.146 4.494
20.14 8.989 8.404 -6.562 13.21 10.74 -5.843 -9.393 -4.309 3.82 7.914 -2.814 -5.54 -3.236 7.82 -1.528
20.145 8.629 3.371 -8 10.52 10.38 -6.247 -13.35 -16.18 5.034 6.947 -1.671 -10.73 -7.82 10.16 -7.551
20.15 10.43 1.753 -8.809 6.247 8.719 -2.427 -13.71 -21.81 1.888 1.759 -3.341 -13.1 -9.258 7.73 -11.06
20.155 13.12 3.82 -10.34 0.5843 5.213 2.067 -12.31 -19.57 -4.629 -6.419 -7.562 -13.01 -7.281 0.9888 -11.69
20.16 12.13 5.348 -11.87 -4.809 1.213 3.371 -10.11 -12.09 -9.663 -13.37 -10.73 -11.43 -4.404 -6.472 -10.25
20.165 4.315 2.292 -10.7 -7.955 -1.124 0.764 -6.742 -3.385 -9.034 -14.77 -8.969 -8.969 -2.517 -10.79 -8.27
20.17 -8.18 -5.483 -5.933 -8.854 -2.157 -4.449 -2.202 3.649 -3.685 -11.08 -2.814 -6.419 -1.798 -9.888 -7.91
20.175 -18.7 -13.84 -0.4494 -9.573 -4 -10.2 1.663 7.43 1.303 -6.419 3.781 -4.836 -1.169 -4.315 -9.978
20.18 -20.04 -16.94 2.876 -10.61 -7.82 -13.48 4.404 8.398 2.382 -3.517 7.738 -3.605 0.2697 4.045 -11.6
20.185 -10.43 -11.91 5.348 -10.52 -11.51 -10.65 7.64 8.31 1.438 -1.055 10.02 -0.7035 2.337 13.03 -9.258
20.19 3.775 -1.888 9.708 -7.775 -11.51 -1.618 12.13 8.837 2.921 4.133 13.19 3.781 3.955 19.33 -3.236
20.195 12.76 6.427 15.6 -2.831 -6.742 9.393 15.73 9.585 8.854 12.75 18.38 8.266 4.135 20.58 2.697
20.2 11.6 8.674 19.96 3.056 1.663 17.03 16.31 8.969 16.54 22.07 23.83 11.61 3.416 16.9 6.742
20.205 4.135 6.247 20.45 8.854 10.43 19.6 14.65 7.211 20.81 27.35 25.68 14.77 3.775 10.7 9.798
20.21 -2.427 3.236 17.21 12.18 15.64 18.43 13.3 7.342 17.35 24.8 20.58 18.03 6.292 4.315 13.03
20.215 -4.225 1.618 12.36 10.47 14.61 15.33 13.53 11.08 6.831 15.12 9.673 19.96 9.258 -0.6292 15.73
20.22 -2.787 0.3596 8.584 3.685 8.045 11.6 14.52 16.22 -4.719 3.605 -1.231 18.91 10.16 -3.236 16.72
20.225 -1.079 -1.843 7.236 -5.213 -0.4944 8.225 14.25 17.63 -11.28 -3.781 -5.54 14.95 7.91 -2.697 15.91
20.23 -0.3596 -4.36 6.157 -12.4 -7.101 4.539 9.753 11.48 -11.28 -5.628 -2.286 8.881 3.596 0.2697 13.03
20.235 0.08989 -5.124 1.079 -15.82 -9.843 -0.2247 -0.1348 -1.275 -8.494 -5.012 3.429 1.671 -0.6292 4.045 8.539
20.24 2.337 -2.472 -8.449 -14.61 -9.169 -4.989 -11.55 -14.86 -6.876 -5.364 5.628 -4.573 -3.506 6.652 4.674
20.245 6.742 2.966 -17.3 -10.34 -6.247 -6.921 -17.93 -21.81 -7.326 -7.738 1.671 -7.914 -4.854 6.382 3.416
20.25 10.34 7.775 -19.87 -5.618 -3.91 -5.528 -16.76 -19.21 -8.36 -11.17 -6.507 -8.881 -5.573 1.528 3.056
20.255 9.348 8.27 -16.09 -3.281 -3.685 -4.18 -11.91 -11.12 -8.18 -13.98 -14.6 -10.29 -6.831 -7.101 0.08989
20.26 3.056 3.955 -10.25 -2.966 -4.494 -4.944 -8.36 -4.353 -6.382 -14.51 -18.11 -12.57 -8.719 -16.18 -5.933
20.265 -4.494 -1.528 -5.483 -1.618 -3.326 -5.618 -6.427 -1.803 -3.685 -12.05 -15.04 -13.72 -9.888 -21.03 -11.96
20.27 -8.989 -4.315 -1.708 2.292 1.663 -2.292 -3.326 -0.9233 -1.528 -7.123 -8.178 -11.7 -8.809 -20.13 -15.46
20.275 -9.169 -3.461 2.067 7.596 8.719 5.079 2.562 1.363 -0.1348 -1.319 -1.759 -7.65 -6.022 -15.01 -16.36
20.28 -6.022 -0.2247 6.562 12.4 15.01 12.85 9.483 4.265 1.978 4.924 2.11 -3.957 -3.146 -8.36 -15.55
20.285 -0.7191 4.27 11.1 16.76 18.92 16.45 14.16 4.353 6.921 11.96 5.012 -1.671 -1.258 -2.067 -13.3
20.29 5.393 9.348 13.57 20.94 20.58 13.84 14.25 1.011 14.07 18.99 8.705 -0.5276 0 2.787 -10.61
20.295 10.25 13.44 12.31 24.04 20.81 7.326 10.74 -1.451 19.24 23.48 12.75 0.9673 1.618 5.663 -8.27
20.3 11.78 14.61 8.629 24.36 19.87 2.562 8.225 1.847 18.92 22.69 14.6 4.836 4.494 5.753 -5.303
20.305 9.708 12.18 6.292 20.99 17.66 4.27 10.16 11.83 12.09 16.18 11.52 11.43 8.36 2.876 -0.6292
20.31 5.213 7.371 6.427 14.11 13.35 10.38 13.71 21.24 1.169 5.452 2.726 16.88 11.6 -2.247 4.494
20.315 0.4494 2.562 5.303 5.663 7.011 13.71 10.79 19.43 -8.854 -5.364 -8.617 16.18 11.51 -7.191 7.371
20.32 -1.978 0.3146 -0.6292 -1.079 0.9888 8.944 -1.933 2.55 -13.35 -10.99 -16.36 8.617 7.191 -8.09 8
20.325 -1.079 1.303 -9.528 -3.64 -2.247 -1.079 -18.52 -21.28 -10.43 -8.617 -15.48 -0.7914 0.8989 -3.416 8.18
20.33 1.348 2.966 -15.64 -3.73 -3.461 -10.16 -28.9 -37.33 -3.461 -1.583 -8.266 -6.595 -3.236 3.056 8.36
20.335 1.708 1.213 -15.78 -5.663 -6.472 -14.74 -28.94 -36.58 0.6292 2.198 -2.55 -7.914 -3.865 5.124 6.562
20.34 -1.528 -5.393 -11.33 -11.69 -13.71 -16.04 -22.29 -23.21 -1.753 -2.462 -4.309 -7.474 -2.697 -0.2697 1.708
20.345 -6.112 -13.62 -6.202 -18.92 -22.92 -16.49 -15.73 -9.013 -9.124 -13.81 -12.75 -8.354 -2.787 -10.34 -4.674
20.35 -8.809 -18.38 -3.461 -23.01 -28.54 -16.85 -13.3 -2.418 -16.27 -24.45 -21.02 -11.26 -5.663 -18.52 -10.34
20.355 -8.989 -17.3 -3.191 -21.48 -26.38 -15.91 -13.48 -2.462 -18.25 -27.35 -22.25 -14.25 -9.888 -20.13 -13.39
20.36 -7.82 -11.42 -1.933 -15.06 -16.4 -11.06 -10.61 -2.198 -13.84 -20.58 -14.42 -13.28 -11.87 -15.64 -11.78
20.365 -6.382 -3.551 4 -6.742 -3.056 -1.888 -0.9438 2.902 -5.888 -8.442 -2.198 -6.859 -9.079 -9.528 -5.843
20.37 -4.764 3.371 13.66 -0.6292 6.831 7.506 10.97 10.46 0.1348 0.7035 6.507 1.231 -2.607 -6.831 0.3596
20.375 -3.236 7.056 20.54 0.3146 8.584 10.92 16.54 13.01 0.764 1.671 7.035 4.573 2.517 -8.36 1.348
20.38 -1.888 6.562 19.24 -3.191 2.831 6.787 11.46 6.023 -3.101 -3.957 1.583 0.3517 1.888 -10.7 -4.045
20.385 -0.4494 3.326 10.83 -7.281 -4.764 0.1798 0.6292 -6.551 -7.191 -10.02 -3.781 -7.914 -4.674 -9.888 -12.58
20.39 0.9888 -0.1798 0.4944 -8.36 -8.809 -3.416 -7.865 -16.36 -8.315 -12.05 -5.716 -15.12 -12.76 -6.831 -20.22
20.395 1.888 -2.022 -8.315 -5.438 -7.775 -3.685 -11.51 -18.03 -7.101 -10.38 -5.716 -18.55 -17.71 -5.843 -24.81
20.4 2.337 -1.124 -14.88 -0.08989 -3.64 -4.135 -12.27 -14.11 -5.753 -7.65 -6.155 -18.47 -17.35 -8.809 -24.54
20.405 3.056 1.573 -18.61 5.034 0.5393 -6.472 -12.94 -10.02 -5.708 -5.276 -6.507 -15.65 -12.49 -12.94 -18.61
20.41 3.056 3.416 -18.34 6.202 2.607 -8.944 -13.35 -7.606 -7.371 -2.814 -4.133 -10.9 -5.483 -13.12 -8.539
20.415 0.3596 1.258 -13.57 1.618 2.112 -8.18 -11.28 -5.496 -8.809 0.9673 2.726 -5.188 0.8989 -6.652 1.618
20.42 -5.303 -4.584 -5.034 -5.438 0.809 -2.022 -4.225 -1.583 -7.461 7.211 13.19 1.143 5.124 4.135 9.348
20.425 -10.52 -9.753 4.899 -8.989 1.888 7.371 6.787 3.869 -1.618 14.86 22.86 7.035 7.011 13.75 13.39
20.43 -12.13 -9.978 11.42 -5.079 5.393 13.84 15.46 7.87 6.607 20.58 26.12 10.29 6.742 16.72 13.3
20.435 -10.79 -6.112 9.708 3.101 7.73 10.52 15.06 7.386 12.58 20.4 20.14 8.705 4.584 12.31 9.798
20.44 -9.618 -3.101 0.2697 9.124 5.034 -2.247 5.124 2.33 13.17 13.72 7.386 3.957 1.348 5.393 6.382
20.445 -10.16 -4.674 -9.888 8.404 -3.101 -16.49 -6.067 -3.21 8.629 3.166 -5.804 0.8793 -0.3596 2.067 7.191
20.45 -10.88 -9.753 -12.99 1.528 -13.21 -22.74 -10.11 -4.485 2.067 -7.298 -14.95 2.55 1.438 4.045 12.67
20.455 -8.36 -13.17 -7.191 -6.742 -20.31 -17.75 -4.989 0.1319 -3.146 -14.6 -18.73 8.002 6.562 8.629 18.97
20.46 -0.809 -10.43 3.326 -10.79 -20.63 -5.348 5.393 7.562 -4.674 -16.53 -17.5 13.98 12.22 12.13 22.92
20.465 9.348 -1.843 12.94 -8.09 -14.43 7.506 15.15 13.63 -2.472 -12.57 -12.05 18.47 15.46 12.67 23.37
20.47 15.37 6.607 16.9 -1.753 -5.843 14.79 19.01 15.78 0.8989 -4.485 -3.957 19.87 14.56 10.7 19.96
20.475 11.6 8.045 12.49 2.652 0.6742 13.21 14.74 12.66 3.416 4.309 4.748 17.23 9.798 7.91 12.94
20.48 -0.08989 1.843 0.8989 4.09 4.135 5.258 4.404 5.276 5.258 12.22 12.84 11.43 3.236 6.652 4.404
20.485 -10.43 -5.213 -12.31 5.798 7.73 -2.697 -6.292 -2.814 8.27 18.82 19.35 5.276 -1.888 8.18 -2.247
20.49 -10.88 -5.573 -20.99 10.34 13.26 -5.258 -12.81 -7.123 12.49 23.48 22.51 0.4397 -3.775 11.24 -5.663
20.495 -1.348 1.843 -21.84 16.04 18.7 -2.292 -14.2 -5.452 15.28 24.18 20.4 -3.341 -3.416 12.4 -7.011
20.5 10.61 11.42 -15.51 18.56 20.04 2.562 -11.55 -0.5716 13.89 19.79 12.75 -6.859 -3.506 8.899 -7.82
20.505 16.81 16.36 -5.034 15.73 15.6 5.843 -6.517 2.374 8.36 10.99 1.495 -10.46 -5.663 0 -9.079
20.51 14.56 14.38 4.135 9.303 6.921 4.944 -2.112 0.3517 1.213 -0.1759 -10.46 -14.33 -9.169 -12.58 -12.13
20.515 6.382 8.09 6.427 1.843 -2.112 -1.034 -1.258 -5.364 -4.899 -11.34 -20.31 -18.03 -11.69 -24.72 -16.81
20.52 -2.427 1.798 0.809 -4.135 -8.764 -10.02 -3.91 -10.42 -8.629 -19.61 -25.5 -19.26 -10.88 -31.1 -19.69
20.525 -8.36 -1.888 -7.146 -8.584 -12.36 -16.76 -6.517 -10.55 -9.843 -23.21 -24.36 -15.56 -6.382 -28.4 -16.81
20.53 -11.6 -3.775 -10.38 -13.62 -14.38 -17.84 -6.292 -5.232 -10.16 -22.07 -17.59 -8.09 -0.6292 -18.16 -8.809
20.535 -13.75 -5.663 -6.742 -20.22 -15.6 -14.43 -3.461 0.8793 -10.02 -17.23 -7.738 -1.671 2.517 -5.213 -0.9888
20.54 -14.29 -7.191 0.4944 -24.9 -14.65 -9.124 -0.2697 3.737 -8.809 -9.585 2.814 0.5276 1.618 5.753 2.517
20.545 -10.61 -5.573 6.697 -23.15 -9.034 -3.73 2.966 3.825 -5.438 -0.1759 11.7 0.4397 -0.5393 12.76 2.607
20.55 -2.427 -0.04494 8.629 -14.34 -0.08989 1.213 6.067 5.936 -1.843 7.65 16 1.759 0.3596 15.91 2.427
20.555 5.843 5.933 5.708 -3.865 7.775 5.034 7.596 11.74 -0.9438 10.55 14.07 6.155 5.753 16.18 4.404
20.56 9.258 8.225 0.8539 2.966 10.92 8.045 7.011 16.71 -3.101 9.057 7.914 11.61 11.96 15.73 8.719
20.565 7.461 6.607 -0.764 5.528 11.1 11.33 5.393 14.86 -4.225 7.562 2.902 14.42 13.84 16.18 12.58
20.57 4.944 5.034 3.146 7.056 12.45 15.24 4 5.452 -0.3146 10.2 3.166 11.26 8.899 17.35 11.51
20.575 5.933 7.416 9.798 10.65 17.08 17.57 2.921 -5.012 8.18 16.71 7.65 2.726 -0.6292 17.53 3.506
20.58 10.97 13.62 14.11 15.87 22.34 16.36 2.472 -8.837 16.58 21.9 11.78 -5.628 -9.258 14.74 -7.101
20.585 16.63 19.46 13.62 19.51 22.65 12.36 3.326 -3.473 18.79 19.96 10.38 -7.738 -12.22 8.449 -13.3
20.59 18.34 19.96 8.944 17.66 15.19 7.191 4.674 5.276 12.49 8.705 1.407 -2.902 -9.169 -0.809 -12.4
20.595 14.11 13.53 2.202 9.483 2.157 2.157 3.91 8.574 0.9888 -7.826 -11.7 3.254 -4.045 -11.42 -8
20.6 6.562 3.73 -3.326 -0.8989 -9.169 -1.348 1.169 2.55 -8.539 -21.72 -21.72 5.1 -1.438 -20.4 -4.674
20.605 0.6292 -3.371 -4.135 -7.91 -12.63 -2.247 -0.2697 -6.463 -11.51 -26.82 -23.21 2.286 -1.978 -25.89 -4.404
20.61 -1.079 -5.169 0.6742 -10.07 -8.944 -0.9888 2.157 -8.925 -9.393 -24.09 -16.8 -2.022 -3.416 -28.4 -6.202
20.615 -0.8989 -4.135 7.73 -10.83 -4.629 0.08989 7.101 -1.539 -7.775 -19.35 -7.738 -4.836 -3.506 -29.48 -8.36
20.62 -1.528 -4.18 12.58 -13.71 -4.944 -0.1798 11.24 9.101 -10.07 -16.71 -0.1759 -4.485 -2.157 -28.49 -8.719
20.625 -2.876 -6.427 13.98 -18.02 -8.989 -0.1348 12.94 14.47 -13.84 -15.21 5.892 -1.143 -0.08989 -23.46 -6.112
20.63 -3.596 -8.854 13.03 -20.81 -11.6 1.798 12.49 13.01 -14.92 -11.96 11.52 3.254 2.337 -13.84 -1.798
20.635 -3.865 -9.798 10.38 -20.45 -9.843 4.899 10.43 10.86 -11.82 -6.155 16.27 7.035 5.213 -2.247 2.517
20.64 -5.213 -9.348 5.978 -16.94 -4.764 6.697 8.09 14.29 -6.517 0.3517 18.2 10.46 8.719 7.64 7.91
