    T[sec] F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
35.085 -8.719 -6.157 -7.64 -8.944 -7.64 -1.483 -2.697 -5.364 -1.034 -0.5276 2.814 6.331 3.146 2.427 14.74
35.09 -10.07 -2.966 -6.202 -2.022 -2.921 1.079 -1.393 -3.078 -0.1798 -0.7914 2.11 7.386 4.315 1.079 12.85
35.095 -3.865 1.169 -1.393 2.876 -0.7191 2.921 0.4045 0.5276 -1.303 -4.045 -1.055 6.331 2.607 -4.315 5.213
35.1 2.067 0.3146 0.5843 0.9438 -3.64 0.2697 -0.4944 1.979 -3.551 -7.826 -5.452 2.374 -1.618 -10.16 -4.584
35.105 0.3596 -6.337 -1.708 -6.517 -10.11 -6.067 -4.36 0 -4.539 -9.145 -8.53 -2.462 -5.303 -11.78 -10.97
35.11 -9.079 -14.47 -5.573 -13.53 -14.7 -11.69 -8.539 -3.254 -2.697 -6.331 -8.617 -5.628 -5.663 -7.101 -10.7
35.115 -18.97 -18.83 -7.596 -14.97 -13.98 -12.67 -9.708 -5.716 0.5843 -0.9673 -6.331 -5.892 -2.876 1.079 -5.573
35.12 -21.66 -17.39 -6.517 -10.74 -9.124 -8.989 -7.551 -5.716 2.067 3.254 -3.429 -4.221 0.08989 8 -0.08989
35.125 -15.73 -11.82 -3.506 -4.674 -4.045 -4.045 -3.82 -3.737 0.5393 3.693 -1.759 -2.55 0.7191 10.79 2.337
35.13 -5.753 -5.708 -1.438 -0.5843 -1.393 -0.8989 -1.169 -1.275 -2.787 1.055 -1.407 -2.198 -1.169 9.708 1.258
35.135 2.067 -1.753 -1.618 0.6292 -1.034 -0.5843 -0.3146 0.3078 -4.809 -1.495 -1.671 -3.078 -3.775 7.011 -1.258
35.14 5.034 0.6292 -1.843 1.213 -0.5393 -0.9888 -0.5393 1.231 -3.461 -1.231 -1.495 -3.517 -4.404 4.404 -2.876
35.145 4.944 4.09 1.573 3.506 2.157 0.2247 0.4045 2.638 1.438 1.847 -0.1759 -2.022 -1.618 2.697 -2.427
35.15 5.663 8.764 8.135 7.775 6.472 3.371 2.921 4.573 6.921 5.276 1.759 1.407 3.146 0.9888 -0.809
35.155 7.64 11.78 12.36 10.65 9.124 5.663 5.034 5.672 8.899 6.155 2.55 5.012 6.742 -1.978 0.3596
35.16 7.371 10.2 9.528 9.393 7.281 4.809 4.854 5.012 5.798 3.254 1.583 7.562 7.73 -5.303 1.438
35.165 2.517 4.719 1.663 4.584 2.652 1.483 2.831 4.089 0.3596 -1.231 0.7914 9.145 7.371 -6.562 3.775
35.17 -4.674 -0.5393 -5.258 0.2247 -0.9438 -0.4944 1.708 4.529 -3.056 -3.517 2.462 11.26 8.09 -4.225 8.36
35.175 -8.719 -2.112 -6.517 -1.169 -1.213 1.213 3.506 6.815 -2.831 -1.847 6.331 13.81 10.52 0.08989 13.39
35.18 -5.843 0.3596 -2.112 0 0.8539 5.618 7.236 9.365 -0.764 1.407 9.497 15.3 12.31 2.517 15.64
35.185 1.888 4.764 4.449 1.528 2.607 9.169 9.663 9.541 0.4045 2.99 9.057 13.81 11.06 1.258 13.12
35.19 8.899 7.91 8 1.303 2.247 8.854 7.91 5.584 -0.4045 1.143 4.133 8.442 5.663 -2.787 6.382
35.195 9.528 7.281 5.978 -0.6742 0.2247 4.449 1.933 -1.891 -2.382 -2.198 -2.638 0.5276 -2.247 -6.652 -1.798
35.2 2.697 4 0.4494 -2.831 -1.753 -0.6742 -5.034 -9.585 -3.64 -3.869 -7.211 -7.035 -9.169 -7.281 -8
35.205 -7.191 1.213 -2.697 -3.011 -1.888 -2.876 -8.674 -12.53 -2.517 -1.671 -6.507 -10.9 -11.78 -3.596 -10.07
35.21 -13.3 0.8989 -1.213 -0.9888 -0.1798 -0.764 -6.966 -9.321 0.5843 3.429 -1.407 -10.29 -9.978 2.067 -8.719
35.215 -11.69 1.978 1.933 1.483 1.663 3.281 -2.337 -2.198 2.787 7.474 3.429 -7.035 -6.382 5.483 -6.562
35.22 -4.045 1.978 3.056 2.382 1.573 5.303 0.8989 3.869 1.978 7.035 4.309 -3.957 -3.506 3.955 -5.573
35.225 4.494 0.1348 1.483 1.978 -0.04494 4.09 0.7191 5.76 -0.8539 2.462 1.407 -1.847 -1.438 -0.809 -5.034
35.23 10.07 -2.157 -1.034 2.022 -0.6742 1.169 -1.438 3.649 -3.281 -2.638 -1.583 -0.08793 1.169 -5.124 -3.236
35.235 11.42 -3.596 -2.607 3.011 0.3596 -0.6292 -2.787 0.1759 -3.955 -4.66 -2.11 2.022 5.124 -6.472 -0.2697
35.24 9.618 -3.551 -2.427 3.551 1.933 -0.3596 -1.573 -1.451 -3.056 -3.078 -0.3517 4.133 8.719 -5.213 2.427
35.245 6.652 -2.292 -0.3146 2.157 1.888 1.079 1.483 0.1759 -1.618 -0.5276 0.9673 4.66 9.528 -2.876 2.876
35.25 4.045 -0.8989 1.978 -1.438 -0.4494 1.843 3.82 3.517 -0.4944 0.4397 -0.08793 2.638 6.022 -1.348 0.2697
35.255 2.247 -0.809 2.382 -5.798 -4 0.5393 2.966 5.188 0.08989 -0.7914 -3.341 -1.583 -0.6292 -1.708 -4.045
35.26 0.7191 -1.888 0.8539 -8.225 -6.562 -1.843 -0.4944 3.034 0.6742 -2.286 -5.892 -5.804 -6.831 -3.146 -6.831
35.265 -0.9888 -2.022 0.08989 -6.292 -5.303 -2.472 -3.326 -1.187 2.157 -1.407 -4.573 -7.123 -8.899 -3.596 -5.393
35.27 -1.888 0.5843 2.022 0.04494 0.2247 0.6742 -2.247 -4.133 4.899 2.638 0.4397 -4.573 -6.292 -2.697 -0.5393
35.275 -0.6292 5.573 5.573 7.685 7.011 6.787 2.921 -3.693 7.191 7.474 5.364 -0.2638 -2.337 -1.798 3.596
35.28 2.517 10.88 8.719 12.27 11.01 12.31 8.899 -0.6595 7.461 9.497 5.979 1.847 -1.258 -2.427 3.326
35.285 6.472 14.2 10.34 11.96 10.16 13.71 12.09 2.594 5.438 6.771 1.847 0.3517 -4.045 -4.045 -1.528
35.29 9.798 14.43 9.663 8.045 6.202 9.933 10.61 3.957 1.978 1.407 -3.517 -3.869 -8.09 -4.944 -7.73
35.295 11.96 11.33 6.607 3.281 2.202 2.607 5.393 2.858 -1.618 -3.254 -6.683 -8.09 -9.978 -4.225 -11.69
35.3 12.13 6.517 2.697 0.1348 0.2247 -4.719 -0.4045 0.6155 -4.719 -4.836 -6.243 -10.29 -8.36 -2.607 -12.04
35.305 10.79 2.472 0.6742 -0.3146 0.8989 -8.944 -4.27 -0.3957 -6.247 -3.605 -3.693 -10.02 -4.944 -1.348 -10.25
35.31 8.539 1.034 0.809 0.9888 2.966 -9.034 -5.258 -0.04397 -6.202 -1.495 -1.583 -9.057 -2.787 -1.258 -9.348
35.315 5.573 0.8989 0.3146 1.528 3.64 -7.191 -5.124 -0.6595 -5.573 -0.9673 -1.759 -9.321 -3.865 -2.607 -10.79
35.32 0.8989 0.1798 -3.416 -0.7191 1.034 -6.022 -5.843 -3.781 -5.348 -2.55 -3.517 -10.64 -6.652 -3.685 -12.85
35.325 -5.663 -2.067 -8.899 -5.034 -3.551 -6.472 -7.64 -7.958 -4.899 -4.836 -4.485 -10.9 -7.461 -2.517 -11.69
35.33 -12.22 -4.629 -12.81 -8.494 -7.101 -7.011 -8.36 -10.02 -2.921 -5.1 -2.814 -7.65 -3.865 1.258 -5.483
35.335 -15.82 -6.292 -12.58 -9.079 -7.506 -5.843 -6.562 -7.87 0.764 -2.462 0.4397 -1.319 2.517 5.663 3.326
35.34 -15.46 -6.202 -7.865 -6.742 -5.933 -2.966 -2.472 -2.242 4.449 1.495 2.99 5.276 8.09 8.09 10.43
35.345 -12.4 -4.539 -1.034 -3.551 -4.449 -0.1798 1.438 3.913 6.022 3.957 3.078 9.233 10.07 7.64 13.03
35.35 -8.989 -3.011 3.73 -1.888 -5.213 0.2247 2.966 7.386 4.674 3.078 0.9673 9.409 8.719 5.393 11.87
35.355 -7.011 -3.685 2.742 -3.011 -8.135 -2.427 0.8539 6.507 0.764 -0.2638 -2.374 6.859 6.022 2.517 9.348
35.36 -6.742 -6.247 -2.607 -5.483 -11.19 -5.888 -3.236 2.814 -2.876 -3.605 -5.1 4.133 4.045 0.08989 8
35.365 -6.202 -7.91 -6.742 -5.753 -10.79 -6.517 -5.303 -0.2638 -3.056 -4.221 -5.452 3.429 3.506 -1.258 8.629
35.37 -3.506 -5.753 -5.258 -1.888 -5.079 -2.112 -2.742 -0.6155 0.809 -1.407 -2.902 4.924 3.596 -1.528 9.798
35.375 1.258 -0.2247 0.4045 4.315 3.281 5.573 3.191 1.055 5.124 2.726 0.9673 7.035 2.966 -1.618 10.07
35.38 5.573 5.034 5.978 8.449 9.303 12.09 8.674 2.858 5.753 4.924 3.781 7.738 1.618 -1.978 9.079
35.385 6.831 7.371 8.449 7.73 10.11 13.84 10.25 3.473 2.157 3.605 4.309 6.771 0.3596 -1.888 7.73
35.39 5.393 6.517 7.281 3.82 6.966 11.19 7.596 2.858 -1.933 0.5276 3.166 4.748 -0.3596 -0.5393 6.292
35.395 3.955 4.404 3.955 0.4494 3.82 7.056 3.191 1.407 -2.966 -0.7914 1.935 2.374 -0.9888 1.528 3.955
35.4 4.225 3.865 0.7191 0.4045 3.64 4.135 0.04494 -0.2198 0.1348 0.8793 2.286 0.3517 -2.157 4.045 0.08989
35.405 5.303 5.753 -0.2697 2.921 6.157 3.191 -0.1798 -1.055 4.494 4.397 4.66 -0.7035 -2.787 6.831 -3.685
35.41 5.213 8.09 0.3146 4.719 8.27 2.337 1.663 -0.4397 6.112 7.123 7.65 -0.4397 -1.438 9.798 -4.944
35.415 2.247 7.281 -0.5843 2.831 6.517 -0.04494 2.472 0.9233 3.056 6.859 8.442 0.7914 2.157 11.69 -2.337
35.42 -2.966 2.202 -3.91 -2.022 0.6742 -4 0.6292 1.847 -2.112 3.869 5.364 1.935 6.112 11.78 2.697
35.425 -7.73 -4 -7.551 -5.438 -5.438 -7.416 -3.056 1.759 -4.674 0.7914 0.1759 2.55 8.36 10.34 7.281
35.43 -9.169 -6.966 -9.079 -3.73 -7.146 -8.09 -5.978 0.1319 -1.708 -0.08793 -3.341 2.374 7.73 8.539 8.629
35.435 -6.921 -5.303 -8.36 1.708 -4.135 -6.202 -6.427 -2.726 3.91 0.9673 -3.166 2.022 5.303 6.382 6.652
35.44 -3.865 -1.034 -6.382 5.843 0.1348 -3.91 -4.764 -4.968 6.831 1.319 0.2638 2.286 3.416 3.775 3.775
35.445 -1.978 2.607 -2.921 5.169 2.382 -2.787 -1.753 -4.617 4.764 -0.7035 4.485 4.133 3.955 0.809 3.146
35.45 -0.5393 4.674 1.618 1.079 2.202 -1.483 1.573 -1.451 -0.4944 -4.221 7.298 7.123 6.562 -2.247 5.753
35.455 3.056 5.573 5.843 -1.708 2.157 1.483 4.584 2.154 -5.303 -6.595 7.562 9.497 8.449 -5.213 9.169
35.46 9.348 6.697 8.18 -0.5393 4.135 5.843 6.876 3.21 -7.146 -6.331 5.979 9.145 7.101 -7.371 10.43
35.465 15.46 8.449 8.854 3.371 7.101 9.528 7.551 1.451 -6.562 -4.573 3.781 5.716 2.787 -8.18 7.82
35.47 16.81 9.438 7.91 5.303 7.91 9.393 6.292 -1.275 -5.169 -3.166 1.495 0.2638 -2.607 -7.64 1.798
35.475 11.33 7.011 5.079 1.843 4.135 4.404 2.742 -2.814 -4.809 -3.605 -1.759 -5.716 -7.281 -7.101 -6.022
35.48 1.169 1.348 1.303 -5.528 -3.056 -2.831 -2.247 -2.11 -5.034 -5.276 -6.331 -10.9 -10.52 -7.551 -14.11
35.485 -7.91 -4.404 -1.303 -10.88 -8.494 -8.404 -6.292 -0.4397 -3.73 -5.892 -10.38 -14.25 -12.76 -7.82 -20.58
35.49 -10.34 -6.876 -2.202 -8.854 -7.73 -9.528 -7.551 0.2198 0.04494 -3.869 -11.34 -15.3 -13.84 -6.292 -23.91
35.495 -5.034 -6.157 -2.921 -0.9438 -1.483 -7.146 -6.067 -1.451 4.36 0.08793 -8.881 -14.25 -13.75 -3.056 -23.55
35.5 2.876 -5.034 -4.809 6.697 5.034 -4.809 -4.045 -4.485 6.921 3.254 -4.836 -11.78 -11.87 0.809 -20.04
35.505 7.011 -5.124 -6.742 8.629 7.056 -4.629 -2.697 -6.023 7.596 4.133 -1.583 -8.266 -8.09 3.865 -14.56
35.51 4.944 -5.978 -7.326 5.348 4.18 -5.438 -2.022 -4.485 7.955 3.869 -0.1759 -4.573 -3.326 5.843 -8.899
35.515 -0.6292 -5.798 -6.292 0.4494 -0.5843 -5.079 -1.663 -1.275 8.584 4.045 0 -2.022 0.4494 6.562 -4.584
35.52 -5.303 -4.135 -4.27 -2.247 -3.955 -2.921 -0.5843 0.8354 8 4.836 0 -0.7914 2.337 6.382 -1.618
35.525 -6.472 -1.798 -1.438 -2.112 -4.449 -0.1348 1.303 0.6155 4.989 5.012 1.231 0.3517 2.787 5.933 1.618
35.53 -4.494 -1.393 1.483 -1.034 -3.146 1.933 3.865 -0.6595 -0.4045 3.254 3.517 2.902 3.506 5.034 6.472
35.535 -1.708 -4.135 2.831 -1.438 -1.348 2.292 6.247 -1.319 -5.978 0.1759 5.54 6.859 5.034 2.966 12.13
35.54 -0.7191 -8.18 2.607 -2.876 0.08989 1.978 7.64 -0.3517 -8.584 -2.374 6.683 10.82 6.921 0.2697 16.72
35.545 -1.438 -9.483 3.011 -2.921 1.933 2.337 8.045 2.198 -6.202 -2.374 7.474 12.84 8.629 -1.438 18.61
35.55 -0.9888 -6.022 5.169 -0.08989 4.404 3.551 7.506 4.748 -0.6742 0.1759 8.442 11.61 8.899 -1.618 16.9
35.555 2.607 -0.2697 7.056 3.416 5.798 3.596 5.528 5.716 3.056 2.022 8.002 6.947 6.652 -2.427 11.87
35.56 8.539 3.056 6.517 4.225 3.685 1.079 2.157 4.309 1.393 0 4.309 -0.08793 1.348 -6.562 3.955
35.565 13.21 2.112 3.236 1.124 -1.258 -3.236 -1.573 1.671 -4.764 -6.243 -2.726 -6.947 -5.573 -13.75 -4.854
35.57 13.84 -1.348 -1.124 -3.416 -6.022 -6.562 -4.764 -1.363 -11.33 -13.01 -10.38 -11.96 -11.87 -20.67 -12.49
35.575 9.438 -3.82 -5.438 -6.247 -8.09 -7.101 -6.697 -4.924 -14.25 -16.09 -15.3 -14.25 -15.1 -22.92 -16.9
35.58 1.438 -3.955 -7.73 -6.652 -7.82 -5.483 -8.09 -8.222 -12.45 -13.89 -15.74 -13.98 -14.29 -18.25 -16.81
35.585 -7.82 -2.472 -6.697 -5.843 -7.326 -3.73 -8.674 -9.761 -7.146 -8.354 -12.57 -11.08 -9.618 -8.36 -12.22
35.59 -15.01 -1.483 -3.371 -5.348 -8 -2.472 -8.27 -7.782 -0.8539 -2.286 -8.354 -5.892 -2.966 2.787 -4.944
35.595 -18.25 -2.247 -0.6742 -5.753 -9.034 -1.393 -5.978 -2.99 4.315 2.462 -5.276 -0.08793 2.697 11.06 1.798
35.6 -17.62 -3.281 -0.4494 -5.169 -8.045 0.5393 -2.787 1.979 7.82 6.243 -3.341 3.869 5.303 15.73 5.213
35.605 -13.84 -2.292 -1.079 -1.798 -3.191 2.472 0.04494 4.309 10.38 10.29 -0.1759 4.045 4.674 19.69 4.674
35.61 -6.831 0.8989 -1.438 4.629 4.944 2.472 0.1798 2.594 12.72 15.21 5.804 0 1.888 24.9 0.9888
35.615 2.247 3.101 -2.292 10.7 12.63 -1.708 -3.011 -2.154 13.93 18.99 12.93 -6.155 -1.618 29.3 -4.045
35.62 11.06 1.034 -4.899 12.94 15.69 -8.539 -8.18 -6.815 12.63 18.99 17.41 -10.55 -4.045 28.94 -7.91
35.625 15.82 -4 -8.27 10.61 13.3 -13.62 -11.15 -7.123 8.315 14.33 17.32 -9.497 -3.685 21.93 -7.551
35.63 14.47 -7.281 -9.798 5.708 8.18 -12.27 -8.674 -1.759 2.112 6.683 13.37 -2.022 0.7191 10.25 -1.708
35.635 7.551 -4.899 -7.551 0.9888 3.056 -3.955 -1.528 6.375 -4.539 -0.7914 7.738 8.53 7.82 -2.427 8
35.64 -1.708 2.157 -1.843 -2.022 -0.9888 6.607 6.517 12.35 -9.618 -6.331 2.55 16.53 13.66 -12.31 17.35
35.645 -9.169 9.618 5.483 -3.191 -3.64 13.75 10.97 12.66 -10.88 -9.233 -1.495 18.29 14.65 -18.07 21.66
35.65 -11.51 12.18 10.52 -2.697 -5.079 15.01 10.52 7.65 -7.73 -9.849 -4.836 13.54 9.438 -20.58 19.24
35.655 -8.899 8.18 9.528 -1.573 -5.438 12.13 7.011 0.3078 -2.517 -9.057 -7.738 5.804 0.4494 -21.57 11.87
35.66 -5.213 1.573 4.225 -1.169 -5.169 9.034 4 -4.968 1.528 -7.298 -9.761 -0.08793 -7.371 -20.94 4.225
35.665 -3.775 -1.348 0.6742 -1.348 -4.09 8.449 3.91 -4.88 2.697 -4.924 -8.969 -1.143 -9.528 -17.35 0.8989
35.67 -4.584 2.562 3.371 -1.528 -2.067 10.29 6.292 0 1.663 -1.759 -4.748 1.759 -5.213 -9.978 2.067
35.675 -4.584 9.753 10.34 -1.124 1.034 11.73 8.404 6.023 0.2247 2.022 1.143 5.012 1.258 -0.9888 3.865
35.68 -1.438 13.53 15.55 0.2247 4.584 10.61 8.045 8.705 0.1798 5.716 5.716 5.364 4.944 6.831 2.697
35.685 4.494 11.01 14.92 2.337 8.135 7.461 5.124 6.991 1.798 8.354 7.474 2.638 4.045 11.96 -1.888
35.69 10.34 4.315 8.899 4.629 10.47 4.135 2.247 3.034 4 9.585 6.859 -0.6155 0.809 14.65 -6.652
35.695 12.49 -1.348 2.022 5.528 10.25 2.382 1.303 0.04397 4.539 9.145 4.836 -1.759 -0.9888 15.46 -8.09
35.7 9.438 -2.382 -0.8989 4.045 7.326 1.753 1.798 -0.4836 3.011 7.386 2.55 -0.3517 0.5393 14.83 -5.573
35.705 3.236 0.7191 1.978 1.708 3.146 1.258 2.697 0.8793 1.348 5.188 0.8793 2.462 4.404 13.12 -1.348
35.71 -2.247 3.865 6.742 0.2247 0.2247 0.3146 2.292 1.803 1.843 3.869 -0.08793 4.309 7.73 10.7 1.438
35.715 -4.674 2.472 7.011 -0.3146 -1.348 -1.393 -0.1798 0.8354 3.91 3.166 -1.143 3.693 8.27 7.551 0.6292
35.72 -5.124 -4.494 0.4944 -1.933 -3.461 -4.27 -4.225 -1.671 4.854 1.583 -2.902 0.7914 5.753 3.685 -2.517
35.725 -6.652 -12.58 -8.404 -5.528 -7.596 -7.82 -8 -2.99 2.562 -2.286 -5.364 -2.198 2.427 -0.8989 -5.483
35.73 -10.07 -16.58 -13.3 -9.663 -12.49 -10.56 -9.753 -1.539 -2.472 -7.914 -7.738 -3.605 0.4494 -5.933 -6.472
35.735 -13.39 -14.88 -12.4 -11.64 -15.01 -11.46 -9.124 0.9233 -7.91 -12.93 -9.409 -2.99 -0.08989 -11.42 -5.753
35.74 -14.11 -9.888 -8.584 -9.573 -12.94 -9.843 -6.876 1.583 -10.47 -14.77 -9.849 -1.407 -0.08989 -16.27 -4.315
35.745 -11.33 -4.944 -5.258 -4.315 -7.101 -5.888 -3.955 -0.04397 -8.719 -12.66 -8.354 0.4397 0 -18.61 -1.978
35.75 -6.382 -1.843 -3.955 0.8989 -1.079 -1.124 -0.5843 -2.33 -4.045 -7.738 -5.012 2.198 0.3596 -17.35 1.618
35.755 -1.798 -0.4494 -3.236 2.517 1.213 2.607 2.382 -2.682 -0.2697 -2.902 -1.407 3.429 0.8989 -14.02 5.843
35.76 0.5393 1.528 -0.3596 0.08989 -1.124 4.27 4.584 -0.1319 0.2247 -0.6155 0.7914 3.693 0.9888 -11.06 8.539
35.765 1.438 5.978 6.562 -2.876 -3.91 4.449 6.067 3.913 -2.157 -0.7035 1.671 3.341 0.3596 -8.809 8.36
35.77 4.225 12.13 14.79 -2.292 -2.831 5.079 7.146 6.419 -4.18 -0.9673 2.638 2.814 -0.7191 -6.112 5.393
35.775 10.43 16.72 18.61 1.933 2.742 6.831 7.596 5.452 -4.09 0.08793 4.397 2.638 -1.798 -2.067 1.348
35.78 17.71 16.72 15.64 6.247 8.674 8.494 7.146 2.33 -2.202 2.286 6.243 2.814 -1.888 3.056 -1.708
35.785 21.03 12.54 9.169 6.921 10.65 8.404 6.067 0.3957 0.08989 4.133 7.298 3.781 -0.5393 7.64 -2.067
35.79 17.17 6.921 4.135 4.09 7.91 6.202 4.764 1.759 1.753 5.012 6.683 4.836 1.798 9.978 -0.3596
35.795 7.191 2.742 2.562 0.5843 3.64 2.876 3.236 5.276 2.742 5.452 4.485 4.924 3.955 9.618 1.079
35.8 -3.865 0.809 2.742 -0.2247 1.438 0.04494 1.618 7.562 3.64 6.331 2.022 3.254 4.494 8.18 0.6292
35.805 -10.61 0.9438 2.562 2.202 2.921 -1.393 0 6.683 5.708 7.826 1.143 0.5276 3.416 8.36 -1.079
35.81 -9.888 1.438 0.4494 5.753 5.933 -1.573 -1.303 3.166 8.674 9.233 2.638 -2.11 1.348 10.79 -2.876
35.815 -4.045 0.1798 -3.73 7.056 6.831 -2.157 -2.921 -1.011 10.52 8.881 4.748 -3.957 -1.348 12.67 -4.315
35.82 0.9888 -3.73 -8.449 4.404 3.551 -4.449 -5.708 -4.617 9.034 5.716 5.012 -5.452 -4.315 10.79 -5.573
35.825 0.7191 -9.258 -11.87 0.04494 -2.157 -8.09 -9.618 -6.727 4.404 0.2638 2.638 -6.331 -6.472 4.764 -6.292
35.83 -4.674 -14.11 -13.98 -3.461 -7.191 -11.33 -13.08 -7.782 -1.169 -5.452 -1.407 -6.595 -6.562 -3.326 -5.843
35.835 -10.79 -16.99 -16.58 -5.213 -10.25 -12.45 -14.79 -8.398 -5.708 -10.11 -5.716 -6.155 -4.674 -10.61 -4.225
35.84 -13.3 -17.26 -19.33 -6.652 -12.09 -11.6 -13.84 -8.486 -8.225 -13.37 -9.497 -5.452 -1.978 -15.55 -1.708
35.845 -11.06 -14.61 -18.88 -8.315 -13.71 -9.663 -10.43 -7.694 -8.36 -15.3 -11.61 -4.748 -0.3596 -17.26 0.7191
35.85 -5.843 -9.708 -13.3 -8.944 -13.89 -7.685 -6.112 -6.463 -6.382 -15.39 -11.78 -4.836 -0.7191 -16.27 1.708
35.855 -0.8989 -4.764 -5.348 -6.876 -11.28 -6.427 -3.461 -6.595 -3.64 -12.93 -10.38 -5.979 -3.146 -13.3 0.6292
35.86 1.528 -1.753 -0.08989 -2.382 -5.528 -5.663 -3.775 -8.31 -1.348 -8.178 -7.738 -7.474 -5.843 -8.989 -1.708
35.865 2.067 -1.124 0.3146 2.787 1.528 -4.36 -5.124 -9.893 0.2697 -2.374 -3.693 -7.474 -6.652 -3.416 -3.056
35.87 3.326 -1.213 -3.056 6.831 8.045 -1.483 -4.584 -8.354 2.022 3.166 1.319 -4.924 -4.764 2.517 -2.337
35.875 7.281 -0.6292 -6.112 8.809 11.78 2.831 -0.809 -2.858 3.64 7.474 6.067 -0.9673 -1.888 6.921 -0.6292
35.88 12.67 1.483 -5.124 9.348 12.67 6.787 4.989 4.045 4.539 9.936 8.969 2.198 -0.2697 8.539 -0.3596
35.885 17.26 4.899 0.8539 9.888 12.04 8.899 9.528 9.057 4.36 10.82 9.673 3.078 -0.6292 8.09 -1.978
35.89 19.24 8.809 8.045 10.65 10.92 8.854 10.92 9.717 2.876 10.2 8.354 2.374 -1.169 7.101 -4.494
35.895 18.43 10.97 10.79 9.798 8.944 7.506 9.034 5.892 0 8.178 5.628 2.11 0 6.472 -5.483
35.9 15.19 10.34 7.101 5.663 5.034 6.112 5.888 0.8354 -3.416 5.012 2.55 3.693 3.865 6.292 -3.326
35.905 10.07 7.73 1.169 -0.3146 0.08989 5.888 4.18 -1.671 -4.809 2.11 0.7914 6.859 8.719 6.831 1.528
35.91 4.225 4.899 -1.798 -4.404 -3.416 6.202 4.404 -0.08793 -2.697 1.319 1.407 9.145 11.42 7.82 5.933
35.915 -0.9888 1.798 -1.124 -4.404 -4.135 5.034 4.404 3.078 1.663 2.638 3.254 7.562 9.169 8 5.933
35.92 -5.034 -2.427 -0.04494 -2.157 -3.191 0.2697 1.393 4.309 4.315 3.781 3.781 1.055 1.618 5.573 0.1798
35.925 -7.82 -7.91 -1.483 -1.258 -2.966 -7.551 -4.764 2.154 2.337 1.759 1.495 -7.298 -7.64 0.3596 -8.18
35.93 -9.258 -13.48 -5.438 -3.64 -4.674 -14.92 -10.88 -2.198 -3.865 -3.605 -3.078 -13.28 -14.02 -6.472 -13.75
35.935 -9.708 -17.26 -9.618 -7.955 -7.506 -17.89 -13.8 -6.375 -10.74 -9.761 -7.826 -14.25 -15.19 -12.49 -12.49
35.94 -9.798 -17.12 -9.663 -10.25 -9.034 -14.56 -11.87 -8.178 -13.66 -12.4 -9.936 -10.2 -11.6 -14.83 -4.494
35.945 -9.079 -11.78 -3.64 -7.371 -6.966 -6.517 -6.247 -6.639 -9.753 -9.233 -7.562 -3.781 -5.843 -11.87 6.742
35.95 -6.742 -2.112 5.753 -0.4494 -1.393 2.427 0.3146 -2.902 -1.303 -1.935 -1.759 1.847 -0.8989 -4.944 16.09
35.955 -2.337 7.416 12.27 5.483 4.09 8.404 4.944 0.7914 6.247 5.012 3.693 4.748 1.258 1.888 19.15
35.96 2.157 12.4 11.91 6.067 6.067 9.213 6.652 2.462 7.82 7.298 5.54 4.66 0.7191 5.393 16.09
35.965 4.135 11.78 6.831 1.708 3.91 6.517 6.247 2.154 4.225 4.573 3.429 3.254 -0.4494 5.393 9.978
35.97 2.966 7.73 2.202 -2.472 0.6742 3.91 5.708 0.8793 0.2247 0.3517 -0.1759 2.462 -0.4494 4.315 4.584
35.975 0.4494 3.73 1.079 -2.472 -0.4045 3.506 5.888 0.08793 -0.3596 -1.143 -2.814 2.902 1.258 3.955 1.438
35.98 -0.6292 2.112 3.236 1.213 1.034 5.258 6.607 0.3957 2.966 0.7035 -3.341 4.309 3.865 4.584 -0.08989
35.985 0.809 3.64 6.876 5.124 3.551 7.596 7.955 2.506 7.281 4.045 -1.759 6.419 6.652 6.112 -0.5393
35.99 4.584 6.652 9.124 5.933 5.124 9.034 9.663 5.804 9.573 6.331 0.7035 8.354 8.629 7.91 -0.6292
35.995 8.27 8.045 7.82 3.326 5.124 8.899 10.56 8.53 8.584 6.683 2.814 8.793 8.449 9.618 -0.809
36 9.169 5.843 4 -0.2697 3.91 6.787 9.124 8.793 5.573 5.54 3.429 6.331 4.944 10.52 -1.888
36.005 6.022 1.753 0.3146 -1.933 2.562 2.921 4.584 5.892 2.831 3.605 2.022 0.8793 -1.528 9.978 -4.674
36.01 0.6292 -2.022 -1.169 -1.708 1.079 -2.202 -2.022 0.9233 1.034 0.8793 -1.759 -6.683 -9.528 6.652 -9.169
36.015 -4.764 -4.764 -1.663 -2.427 -2.067 -8.27 -8.944 -5.056 -1.573 -3.693 -7.826 -14.42 -16.54 -0.1798 -14.47
36.02 -8.989 -6.921 -3.011 -6.787 -8.36 -14.38 -14.29 -10.29 -6.157 -10.29 -14.6 -19.87 -19.87 -8.899 -17.53
36.025 -11.96 -9.169 -5.258 -13.35 -16 -18.88 -16.63 -13.19 -11.1 -16.88 -19.08 -20.93 -17.53 -15.19 -15.01
36.03 -13.39 -10.97 -7.91 -17.75 -20.94 -20.09 -16.27 -13.23 -13.3 -20.22 -18.64 -17.15 -10.07 -15.91 -6.202
36.035 -12.94 -11.42 -10.56 -17.08 -20.58 -17.93 -14.43 -11.56 -11.78 -18.91 -13.63 -10.11 -0.8989 -11.87 6.022
